team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,35,83,8,20,18,23,7,32,19,8,7,15,25,2019-03-30,away,loss,96.0,BROOKLYN NETS,110.0,0.2966101694915254,0.2857142857142857,39
BROOKLYN NETS,240,38,83,12,38,22,28,5,35,22,7,2,12,17,2019-03-30,home,win,110.0,BOSTON CELTICS,96.0,0.3140495867768595,0.24,40
TORONTO RAPTORS,240,46,89,18,38,14,18,6,41,35,10,4,11,15,2019-03-30,away,win,124.0,CHICAGO BULLS,101.0,0.34074074074074073,0.32142857142857145,47
CHICAGO BULLS,240,41,97,9,30,10,16,17,36,21,7,6,13,15,2019-03-30,home,loss,101.0,TORONTO RAPTORS,124.0,0.2971014492753623,0.23076923076923078,53
PORTLAND TRAIL BLAZERS,240,38,102,4,21,10,11,18,41,18,7,5,16,19,2019-03-30,away,loss,90.0,DETROIT PISTONS,99.0,0.2714285714285714,0.16,59
DETROIT PISTONS,240,37,86,5,25,20,26,7,38,20,8,6,10,21,2019-03-30,home,win,99.0,PORTLAND TRAIL BLAZERS,90.0,0.3008130081300813,0.16666666666666666,45
SACRAMENTO KINGS,240,42,94,15,29,9,15,16,33,28,3,4,12,17,2019-03-30,away,loss,108.0,HOUSTON ROCKETS,119.0,0.3088235294117647,0.3409090909090909,49
HOUSTON ROCKETS,240,39,83,17,52,24,27,6,32,19,6,2,9,17,2019-03-30,home,win,119.0,SACRAMENTO KINGS,108.0,0.319672131147541,0.2463768115942029,38
ORLANDO MAGIC,240,47,92,15,38,12,14,9,28,37,9,3,7,16,2019-03-30,away,win,121.0,INDIANA PACERS,116.0,0.3381294964028777,0.2830188679245283,37
INDIANA PACERS,240,48,90,9,24,11,17,11,33,26,4,3,15,18,2019-03-30,home,loss,116.0,ORLANDO MAGIC,121.0,0.34782608695652173,0.2727272727272727,44
CLEVELAND CAVALIERS,240,41,92,3,23,23,28,14,22,18,11,0,11,16,2019-03-30,away,loss,108.0,LOS ANGELES CLIPPERS,132.0,0.3082706766917293,0.11538461538461539,36
LOS ANGELES CLIPPERS,240,53,85,15,33,11,16,9,35,33,5,5,16,25,2019-03-30,home,win,132.0,CLEVELAND CAVALIERS,108.0,0.38405797101449274,0.3125,44
PHILADELPHIA 76ERS,240,44,94,15,31,15,21,15,40,32,5,4,11,20,2019-03-30,away,win,118.0,MINNESOTA TIMBERWOLVES,109.0,0.3188405797101449,0.32608695652173914,55
MINNESOTA TIMBERWOLVES,240,39,86,11,26,20,25,4,32,23,6,6,9,15,2019-03-30,home,loss,109.0,PHILADELPHIA 76ERS,118.0,0.312,0.2972972972972973,36
MIAMI HEAT,240,39,90,9,32,13,17,14,37,26,11,3,18,21,2019-03-30,away,win,100.0,NEW YORK KNICKS,92.0,0.3023255813953488,0.21951219512195122,51
NEW YORK KNICKS,240,31,77,9,38,21,25,8,34,20,10,7,18,16,2019-03-30,home,loss,92.0,MIAMI HEAT,100.0,0.28703703703703703,0.19148936170212766,42
MEMPHIS GRIZZLIES,240,41,89,8,25,30,40,15,29,24,15,6,11,18,2019-03-30,away,win,120.0,PHOENIX SUNS,115.0,0.3153846153846154,0.24242424242424243,44
PHOENIX SUNS,240,43,81,12,28,17,23,7,33,27,8,7,19,26,2019-03-30,home,loss,115.0,MEMPHIS GRIZZLIES,120.0,0.3467741935483871,0.3,40
