team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,31,84,18,43,25,31,10,35,19,6,4,6,16,2019-05-23,away,win,105.0,MILWAUKEE BUCKS,99.0,0.26956521739130435,0.29508196721311475,45
MILWAUKEE BUCKS,240,38,84,10,31,13,18,8,45,26,2,2,11,22,2019-05-23,home,loss,99.0,TORONTO RAPTORS,105.0,0.3114754098360656,0.24390243902439024,53
