team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,36,78,11,28,27,34,7,36,18,7,1,16,23,2019-04-21,away,win,110.0,INDIANA PACERS,106.0,0.3157894736842105,0.28205128205128205,43
INDIANA PACERS,240,36,88,10,28,24,28,11,32,18,5,2,12,25,2019-04-21,home,loss,106.0,BOSTON CELTICS,110.0,0.2903225806451613,0.2631578947368421,43
GOLDEN STATE WARRIORS,240,42,89,12,31,17,19,11,38,27,5,2,13,27,2019-04-21,away,win,113.0,LOS ANGELES CLIPPERS,105.0,0.32061068702290074,0.27906976744186046,49
LOS ANGELES CLIPPERS,240,34,80,13,31,24,32,4,29,22,8,4,10,21,2019-04-21,home,loss,105.0,GOLDEN STATE WARRIORS,113.0,0.2982456140350877,0.29545454545454547,33
PORTLAND TRAIL BLAZERS,240,37,90,15,35,22,23,8,41,16,10,8,12,22,2019-04-21,away,win,111.0,OKLAHOMA CITY THUNDER,98.0,0.29133858267716534,0.3,49
OKLAHOMA CITY THUNDER,240,33,88,15,40,17,22,6,38,23,7,4,14,22,2019-04-21,home,loss,98.0,PORTLAND TRAIL BLAZERS,111.0,0.2727272727272727,0.2727272727272727,44
TORONTO RAPTORS,240,40,75,11,28,16,18,7,38,23,11,6,14,20,2019-04-21,away,win,107.0,ORLANDO MAGIC,85.0,0.34782608695652173,0.28205128205128205,45
ORLANDO MAGIC,240,34,81,7,33,10,13,7,27,20,7,2,17,19,2019-04-21,home,loss,85.0,TORONTO RAPTORS,107.0,0.2956521739130435,0.175,34
