team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,30,75,12,34,22,31,12,30,19,7,7,11,22,2019-05-25,away,loss,94.0,TORONTO RAPTORS,100.0,0.2857142857142857,0.2608695652173913,42
TORONTO RAPTORS,240,36,74,12,27,16,22,6,32,20,7,4,10,24,2019-05-25,home,win,100.0,MILWAUKEE BUCKS,94.0,0.32727272727272727,0.3076923076923077,38
