team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHARLOTTE HORNETS,240,48,88,19,42,14,18,10,27,30,12,7,13,17,2019-02-09,away,win,129.0,ATLANTA HAWKS,120.0,0.35294117647058826,0.3114754098360656,37
ATLANTA HAWKS,240,46,86,14,33,14,19,10,26,26,10,3,18,18,2019-02-09,home,loss,120.0,CHARLOTTE HORNETS,129.0,0.3484848484848485,0.2978723404255319,36
LOS ANGELES CLIPPERS,240,40,84,12,30,31,40,6,43,28,6,6,17,27,2019-02-09,away,win,123.0,BOSTON CELTICS,112.0,0.3225806451612903,0.2857142857142857,49
BOSTON CELTICS,240,39,92,9,26,25,31,8,37,21,9,3,12,29,2019-02-09,home,loss,112.0,LOS ANGELES CLIPPERS,123.0,0.29770992366412213,0.2571428571428571,45
WASHINGTON WIZARDS,240,55,95,12,27,12,14,6,33,38,6,6,13,23,2019-02-09,away,win,134.0,CHICAGO BULLS,125.0,0.36666666666666664,0.3076923076923077,39
CHICAGO BULLS,240,49,97,6,23,21,28,14,31,28,7,5,11,15,2019-02-09,home,loss,125.0,WASHINGTON WIZARDS,134.0,0.3356164383561644,0.20689655172413793,45
OKLAHOMA CITY THUNDER,240,40,89,13,34,24,30,12,41,20,7,5,19,24,2019-02-09,away,win,117.0,HOUSTON ROCKETS,112.0,0.31007751937984496,0.2765957446808511,53
HOUSTON ROCKETS,240,37,86,16,45,22,30,7,32,18,10,7,12,26,2019-02-09,home,loss,112.0,OKLAHOMA CITY THUNDER,117.0,0.3008130081300813,0.26229508196721313,39
CLEVELAND CAVALIERS,240,35,79,16,36,4,9,5,25,23,3,2,12,13,2019-02-09,away,loss,90.0,INDIANA PACERS,105.0,0.30701754385964913,0.3076923076923077,30
INDIANA PACERS,240,45,84,9,26,6,10,6,37,31,8,5,9,13,2019-02-09,home,win,105.0,CLEVELAND CAVALIERS,90.0,0.3488372093023256,0.2571428571428571,43
NEW ORLEANS PELICANS,240,34,86,6,33,16,27,17,35,25,6,5,15,22,2019-02-09,away,loss,90.0,MEMPHIS GRIZZLIES,99.0,0.2833333333333333,0.15384615384615385,52
MEMPHIS GRIZZLIES,240,38,88,8,29,15,18,10,35,27,6,2,10,24,2019-02-09,home,win,99.0,NEW ORLEANS PELICANS,90.0,0.30158730158730157,0.21621621621621623,45
ORLANDO MAGIC,240,44,94,10,27,5,6,9,48,28,5,8,12,20,2019-02-09,away,win,103.0,MILWAUKEE BUCKS,83.0,0.3188405797101449,0.2702702702702703,57
MILWAUKEE BUCKS,240,31,95,6,35,15,18,12,39,18,5,8,10,16,2019-02-09,home,loss,83.0,ORLANDO MAGIC,103.0,0.24603174603174602,0.14634146341463414,51
TORONTO RAPTORS,240,33,86,14,35,24,29,10,37,27,8,5,12,15,2019-02-09,away,win,104.0,NEW YORK KNICKS,99.0,0.2773109243697479,0.2857142857142857,47
NEW YORK KNICKS,240,39,94,10,25,11,19,15,42,22,9,4,14,26,2019-02-09,home,loss,99.0,TORONTO RAPTORS,104.0,0.2932330827067669,0.2857142857142857,57
SAN ANTONIO SPURS,240,40,89,7,22,18,20,5,31,24,7,3,9,17,2019-02-09,away,loss,105.0,UTAH JAZZ,125.0,0.31007751937984496,0.2413793103448276,36
UTAH JAZZ,240,47,90,16,41,15,20,9,43,29,7,3,11,17,2019-02-09,home,win,125.0,SAN ANTONIO SPURS,105.0,0.34306569343065696,0.2807017543859649,52
