team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,40,84,7,23,15,21,8,26,24,7,2,14,16,2019-01-02,away,loss,102.0,BOSTON CELTICS,115.0,0.3225806451612903,0.23333333333333334,34
BOSTON CELTICS,240,45,76,12,30,13,15,3,30,34,10,9,16,21,2019-01-02,home,win,115.0,MINNESOTA TIMBERWOLVES,102.0,0.371900826446281,0.2857142857142857,33
NEW ORLEANS PELICANS,240,46,87,10,23,19,27,10,31,19,7,5,12,20,2019-01-02,away,loss,121.0,BROOKLYN NETS,126.0,0.3458646616541353,0.30303030303030304,41
BROOKLYN NETS,240,47,93,16,31,16,21,12,31,27,7,5,10,23,2019-01-02,home,win,126.0,NEW ORLEANS PELICANS,121.0,0.3357142857142857,0.3404255319148936,43
ORLANDO MAGIC,240,44,76,11,26,13,18,4,37,31,5,9,13,10,2019-01-02,away,win,112.0,CHICAGO BULLS,84.0,0.36666666666666664,0.2972972972972973,41
CHICAGO BULLS,240,36,86,7,20,5,8,5,27,18,8,0,11,17,2019-01-02,home,loss,84.0,ORLANDO MAGIC,112.0,0.29508196721311475,0.25925925925925924,32
DALLAS MAVERICKS,240,44,95,18,45,16,18,12,45,31,9,4,10,14,2019-01-02,away,win,122.0,CHARLOTTE HORNETS,84.0,0.31654676258992803,0.2857142857142857,57
CHARLOTTE HORNETS,240,32,90,6,32,14,19,12,34,23,4,3,14,20,2019-01-02,home,loss,84.0,DALLAS MAVERICKS,122.0,0.26229508196721313,0.15789473684210525,46
MIAMI HEAT,240,44,86,16,31,13,17,13,34,29,8,3,13,13,2019-01-02,away,win,117.0,CLEVELAND CAVALIERS,92.0,0.3384615384615385,0.3404255319148936,47
CLEVELAND CAVALIERS,240,34,75,13,31,11,13,2,20,23,8,3,12,16,2019-01-02,home,loss,92.0,MIAMI HEAT,117.0,0.3119266055045872,0.29545454545454547,22
OKLAHOMA CITY THUNDER,240,40,105,7,31,20,31,17,47,22,8,5,11,24,2019-01-02,away,win,107.0,LOS ANGELES LAKERS,100.0,0.27586206896551724,0.18421052631578946,64
LOS ANGELES LAKERS,240,37,89,7,27,19,32,8,46,24,8,9,17,26,2019-01-02,home,loss,100.0,OKLAHOMA CITY THUNDER,107.0,0.29365079365079366,0.20588235294117646,54
DETROIT PISTONS,240,36,83,16,40,13,22,7,35,23,7,3,7,17,2019-01-02,away,win,101.0,MEMPHIS GRIZZLIES,94.0,0.3025210084033613,0.2857142857142857,42
MEMPHIS GRIZZLIES,240,36,78,4,18,18,21,8,36,21,2,5,11,22,2019-01-02,home,loss,94.0,DETROIT PISTONS,101.0,0.3157894736842105,0.18181818181818182,44
PHILADELPHIA 76ERS,240,40,74,11,24,41,54,8,36,27,9,3,17,30,2019-01-02,away,win,132.0,PHOENIX SUNS,127.0,0.3508771929824561,0.3142857142857143,44
PHOENIX SUNS,240,43,95,11,34,30,36,13,24,22,10,3,15,34,2019-01-02,home,loss,127.0,PHILADELPHIA 76ERS,132.0,0.3115942028985507,0.24444444444444444,37
ATLANTA HAWKS,240,40,95,10,31,8,13,13,37,26,5,6,14,19,2019-01-02,away,loss,98.0,WASHINGTON WIZARDS,114.0,0.2962962962962963,0.24390243902439024,50
WASHINGTON WIZARDS,240,43,92,11,29,17,23,10,38,29,10,2,10,20,2019-01-02,home,win,114.0,ATLANTA HAWKS,98.0,0.31851851851851853,0.275,48
