team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,39,91,9,28,21,33,12,27,26,6,0,11,18,2019-01-09,away,loss,108.0,BOSTON CELTICS,135.0,0.3,0.24324324324324326,39
BOSTON CELTICS,240,50,88,14,32,21,24,9,39,32,7,7,13,25,2019-01-09,home,win,135.0,INDIANA PACERS,108.0,0.36231884057971014,0.30434782608695654,48
ATLANTA HAWKS,240,36,99,6,35,22,25,18,34,17,8,6,19,24,2019-01-09,away,loss,100.0,BROOKLYN NETS,116.0,0.26666666666666666,0.14634146341463414,52
BROOKLYN NETS,240,43,95,10,30,20,26,18,36,21,10,9,18,28,2019-01-09,home,win,116.0,ATLANTA HAWKS,100.0,0.3115942028985507,0.25,54
PHOENIX SUNS,240,36,84,7,25,15,21,7,30,22,10,8,15,34,2019-01-09,away,loss,94.0,DALLAS MAVERICKS,104.0,0.3,0.21875,37
DALLAS MAVERICKS,240,30,70,12,34,32,45,8,34,21,7,5,19,17,2019-01-09,home,win,104.0,PHOENIX SUNS,94.0,0.3,0.2608695652173913,42
MILWAUKEE BUCKS,240,44,91,8,27,20,24,10,39,26,11,5,13,25,2019-01-09,away,win,116.0,HOUSTON ROCKETS,109.0,0.32592592592592595,0.22857142857142856,49
HOUSTON ROCKETS,240,32,85,18,48,27,32,14,32,19,4,7,18,18,2019-01-09,home,loss,109.0,MILWAUKEE BUCKS,116.0,0.27350427350427353,0.2727272727272727,46
DETROIT PISTONS,240,39,86,14,44,8,14,7,26,23,8,2,9,20,2019-01-09,away,loss,100.0,LOS ANGELES LAKERS,113.0,0.312,0.2413793103448276,33
LOS ANGELES LAKERS,240,46,82,8,23,13,18,9,38,30,5,6,14,17,2019-01-09,home,win,113.0,DETROIT PISTONS,100.0,0.359375,0.25806451612903225,47
SAN ANTONIO SPURS,240,30,83,11,27,15,23,8,45,14,4,2,13,19,2019-01-09,away,loss,86.0,MEMPHIS GRIZZLIES,96.0,0.26548672566371684,0.2894736842105263,53
MEMPHIS GRIZZLIES,240,37,90,8,33,14,20,9,43,22,6,8,9,22,2019-01-09,home,win,96.0,SAN ANTONIO SPURS,86.0,0.29133858267716534,0.1951219512195122,52
CLEVELAND CAVALIERS,240,42,88,14,30,26,30,9,22,27,7,3,13,30,2019-01-09,away,loss,124.0,NEW ORLEANS PELICANS,140.0,0.3230769230769231,0.3181818181818182,31
NEW ORLEANS PELICANS,240,46,84,12,29,36,39,11,33,33,7,7,16,21,2019-01-09,home,win,140.0,CLEVELAND CAVALIERS,124.0,0.35384615384615387,0.2926829268292683,44
CHICAGO BULLS,240,43,93,9,22,17,19,10,27,22,5,3,12,18,2019-01-09,away,loss,112.0,PORTLAND TRAIL BLAZERS,124.0,0.3161764705882353,0.2903225806451613,37
PORTLAND TRAIL BLAZERS,240,47,83,11,26,19,21,6,37,28,6,7,16,21,2019-01-09,home,win,124.0,CHICAGO BULLS,112.0,0.36153846153846153,0.2972972972972973,43
ORLANDO MAGIC,240,33,83,13,33,14,20,7,34,17,6,4,11,20,2019-01-09,away,loss,93.0,UTAH JAZZ,106.0,0.28448275862068967,0.2826086956521739,41
UTAH JAZZ,240,41,84,12,33,12,14,4,40,24,5,3,13,20,2019-01-09,home,win,106.0,ORLANDO MAGIC,93.0,0.328,0.26666666666666666,44
PHILADELPHIA 76ERS,240,37,86,8,27,24,31,17,29,23,12,3,24,20,2019-01-09,away,loss,106.0,WASHINGTON WIZARDS,123.0,0.3008130081300813,0.22857142857142856,46
WASHINGTON WIZARDS,240,47,87,13,27,16,21,11,28,26,16,2,18,21,2019-01-09,home,win,123.0,PHILADELPHIA 76ERS,106.0,0.35074626865671643,0.325,39
