team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,39,97,9,28,18,20,12,24,14,10,1,3,19,2018-10-19,away,loss,105.0,BROOKLYN NETS,107.0,0.2867647058823529,0.24324324324324326,36
BROOKLYN NETS,240,37,75,12,30,21,24,12,43,22,2,6,22,23,2018-10-19,home,win,107.0,NEW YORK KNICKS,105.0,0.33035714285714285,0.2857142857142857,55
OKLAHOMA CITY THUNDER,240,34,95,7,33,17,23,15,37,18,5,4,12,29,2018-10-19,away,loss,92.0,LOS ANGELES CLIPPERS,108.0,0.26356589147286824,0.175,52
LOS ANGELES CLIPPERS,240,35,81,11,26,27,36,10,38,21,3,3,14,24,2018-10-19,home,win,108.0,OKLAHOMA CITY THUNDER,92.0,0.3017241379310345,0.2972972972972973,48
ATLANTA HAWKS,240,41,83,14,30,21,36,11,29,27,9,5,19,31,2018-10-19,away,loss,117.0,MEMPHIS GRIZZLIES,131.0,0.33064516129032256,0.3181818181818182,40
MEMPHIS GRIZZLIES,240,44,81,13,26,30,43,7,34,32,9,4,16,29,2018-10-19,home,win,131.0,ATLANTA HAWKS,117.0,0.352,0.3333333333333333,41
INDIANA PACERS,240,38,87,6,18,19,27,9,32,14,7,3,17,25,2018-10-19,away,loss,101.0,MILWAUKEE BUCKS,118.0,0.304,0.25,41
MILWAUKEE BUCKS,240,44,93,17,46,13,21,11,39,27,9,8,17,26,2018-10-19,home,win,118.0,INDIANA PACERS,101.0,0.32116788321167883,0.2698412698412698,50
CLEVELAND CAVALIERS,240,45,93,8,23,25,29,13,30,26,5,2,14,24,2018-10-19,away,loss,123.0,MINNESOTA TIMBERWOLVES,131.0,0.32608695652173914,0.25806451612903225,43
MINNESOTA TIMBERWOLVES,240,44,87,10,25,33,35,9,31,28,9,7,13,21,2018-10-19,home,win,131.0,CLEVELAND CAVALIERS,123.0,0.33587786259541985,0.2857142857142857,40
SACRAMENTO KINGS,240,50,96,10,25,19,26,9,30,24,6,2,13,26,2018-10-19,away,loss,129.0,NEW ORLEANS PELICANS,149.0,0.3424657534246575,0.2857142857142857,39
NEW ORLEANS PELICANS,240,56,95,16,31,21,33,12,40,35,6,4,16,25,2018-10-19,home,win,149.0,SACRAMENTO KINGS,129.0,0.3708609271523179,0.3404255319148936,52
CHARLOTTE HORNETS,240,43,92,17,38,17,20,12,43,32,6,4,15,17,2018-10-19,away,win,120.0,ORLANDO MAGIC,88.0,0.31851851851851853,0.3090909090909091,55
ORLANDO MAGIC,240,36,94,6,31,10,14,12,32,18,8,7,15,16,2018-10-19,home,loss,88.0,CHARLOTTE HORNETS,120.0,0.27692307692307694,0.16216216216216217,44
BOSTON CELTICS,240,40,99,14,36,7,10,16,33,29,4,6,14,27,2018-10-19,away,loss,101.0,TORONTO RAPTORS,113.0,0.28776978417266186,0.28,49
TORONTO RAPTORS,240,43,92,13,35,14,19,12,37,24,3,3,12,19,2018-10-19,home,win,113.0,BOSTON CELTICS,101.0,0.31851851851851853,0.2708333333333333,49
GOLDEN STATE WARRIORS,240,49,87,10,19,16,18,8,35,27,10,6,16,23,2018-10-19,away,win,124.0,UTAH JAZZ,123.0,0.3602941176470588,0.3448275862068966,43
UTAH JAZZ,240,40,89,19,46,24,29,10,28,24,11,4,16,19,2018-10-19,home,loss,123.0,GOLDEN STATE WARRIORS,124.0,0.31007751937984496,0.2923076923076923,38
