team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,31,87,5,34,15,27,12,29,23,11,7,13,17,2019-01-06,away,loss,82.0,ATLANTA HAWKS,106.0,0.2627118644067797,0.1282051282051282,41
ATLANTA HAWKS,240,43,91,10,24,10,13,14,45,25,7,2,17,22,2019-01-06,home,win,106.0,MIAMI HEAT,82.0,0.3208955223880597,0.29411764705882354,59
BROOKLYN NETS,240,42,83,16,46,17,22,6,32,29,6,3,9,16,2019-01-06,away,win,117.0,CHICAGO BULLS,100.0,0.336,0.25806451612903225,38
CHICAGO BULLS,240,41,88,7,18,11,15,11,33,20,6,4,12,15,2019-01-06,home,loss,100.0,BROOKLYN NETS,117.0,0.3178294573643411,0.28,44
ORLANDO MAGIC,240,33,89,9,31,21,29,13,41,24,6,7,12,18,2019-01-06,away,loss,96.0,LOS ANGELES CLIPPERS,106.0,0.27049180327868855,0.225,54
LOS ANGELES CLIPPERS,240,40,93,8,22,18,23,11,42,20,5,5,7,21,2019-01-06,home,win,106.0,ORLANDO MAGIC,96.0,0.3007518796992481,0.26666666666666666,53
LOS ANGELES LAKERS,240,32,87,5,22,17,28,12,36,20,6,4,21,20,2019-01-06,away,loss,86.0,MINNESOTA TIMBERWOLVES,108.0,0.2689075630252101,0.18518518518518517,48
MINNESOTA TIMBERWOLVES,240,41,89,11,32,15,21,8,42,24,10,9,14,27,2019-01-06,home,win,108.0,LOS ANGELES LAKERS,86.0,0.3153846153846154,0.2558139534883721,50
WASHINGTON WIZARDS,240,44,101,10,37,18,22,16,39,25,8,8,9,16,2019-01-06,away,win,116.0,OKLAHOMA CITY THUNDER,98.0,0.30344827586206896,0.2127659574468085,55
OKLAHOMA CITY THUNDER,240,38,88,10,25,12,19,7,34,22,8,3,14,17,2019-01-06,home,loss,98.0,WASHINGTON WIZARDS,116.0,0.30158730158730157,0.2857142857142857,41
CHARLOTTE HORNETS,240,44,91,7,25,24,34,14,32,22,9,1,15,21,2019-01-06,away,win,119.0,PHOENIX SUNS,113.0,0.32592592592592595,0.21875,46
PHOENIX SUNS,240,43,83,10,25,17,19,3,33,23,8,4,14,25,2019-01-06,home,loss,113.0,CHARLOTTE HORNETS,119.0,0.3412698412698413,0.2857142857142857,36
INDIANA PACERS,240,43,94,4,17,15,20,12,32,24,8,4,14,19,2019-01-06,away,loss,105.0,TORONTO RAPTORS,121.0,0.31386861313868614,0.19047619047619047,44
TORONTO RAPTORS,240,44,85,17,33,16,17,8,33,30,9,4,15,21,2019-01-06,home,win,121.0,INDIANA PACERS,105.0,0.34108527131782945,0.34,41
