team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,45,93,10,30,8,9,7,39,29,7,2,10,16,2018-11-26,away,win,108.0,CHICAGO BULLS,107.0,0.32608695652173914,0.25,46
CHICAGO BULLS,240,42,90,14,33,9,11,5,38,23,6,5,11,12,2018-11-26,home,loss,107.0,SAN ANTONIO SPURS,108.0,0.3181818181818182,0.2978723404255319,43
MILWAUKEE BUCKS,240,37,90,16,46,17,21,10,38,25,7,5,14,22,2018-11-26,away,loss,107.0,CHARLOTTE HORNETS,110.0,0.29133858267716534,0.25806451612903225,48
CHARLOTTE HORNETS,240,38,81,13,29,21,30,5,39,21,9,5,11,22,2018-11-26,home,win,110.0,MILWAUKEE BUCKS,107.0,0.31932773109243695,0.30952380952380953,44
MINNESOTA TIMBERWOLVES,240,40,86,8,26,14,19,8,31,18,8,8,8,18,2018-11-26,away,win,102.0,CLEVELAND CAVALIERS,95.0,0.31746031746031744,0.23529411764705882,39
CLEVELAND CAVALIERS,240,36,86,10,31,13,14,9,31,24,4,3,16,18,2018-11-26,home,loss,95.0,MINNESOTA TIMBERWOLVES,102.0,0.29508196721311475,0.24390243902439024,40
ORLANDO MAGIC,240,40,90,14,30,16,21,6,28,28,11,2,11,21,2018-11-26,away,loss,110.0,GOLDEN STATE WARRIORS,116.0,0.3076923076923077,0.3181818181818182,34
GOLDEN STATE WARRIORS,240,41,84,13,35,21,23,10,36,21,8,7,14,19,2018-11-26,home,win,116.0,ORLANDO MAGIC,110.0,0.328,0.2708333333333333,46
BOSTON CELTICS,240,48,97,19,39,9,10,14,28,27,14,4,13,25,2018-11-26,away,win,124.0,NEW ORLEANS PELICANS,107.0,0.3310344827586207,0.3275862068965517,42
NEW ORLEANS PELICANS,240,34,77,12,32,27,29,9,31,21,8,5,22,20,2018-11-26,home,loss,107.0,BOSTON CELTICS,124.0,0.3063063063063063,0.2727272727272727,40
INDIANA PACERS,240,49,84,9,18,14,17,4,35,33,13,4,16,17,2018-11-26,away,win,121.0,UTAH JAZZ,88.0,0.3684210526315789,0.3333333333333333,39
UTAH JAZZ,240,34,81,8,31,12,17,10,28,25,10,4,17,17,2018-11-26,home,loss,88.0,INDIANA PACERS,121.0,0.2956521739130435,0.20512820512820512,38
HOUSTON ROCKETS,265,46,97,18,48,21,27,18,30,22,8,5,19,31,2018-11-26,away,loss,131.0,WASHINGTON WIZARDS,135.0,0.32167832167832167,0.2727272727272727,48
WASHINGTON WIZARDS,265,50,89,11,29,24,32,9,29,29,7,7,13,29,2018-11-26,home,win,135.0,HOUSTON ROCKETS,131.0,0.3597122302158273,0.275,38
