team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,265,46,99,12,39,15,19,15,41,30,10,5,15,17,2019-05-20,away,win,119.0,PORTLAND TRAIL BLAZERS,117.0,0.31724137931034485,0.23529411764705882,56
PORTLAND TRAIL BLAZERS,265,47,98,16,41,7,10,6,32,31,5,6,12,15,2019-05-20,home,loss,117.0,GOLDEN STATE WARRIORS,119.0,0.32413793103448274,0.2807017543859649,38
