team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS PELICANS,240,39,87,8,26,14,19,6,33,28,11,1,13,19,2018-12-10,away,loss,100.0,BOSTON CELTICS,113.0,0.30952380952380953,0.23529411764705882,39
BOSTON CELTICS,240,44,90,12,39,13,19,14,37,23,8,5,13,21,2018-12-10,home,win,113.0,NEW ORLEANS PELICANS,100.0,0.3283582089552239,0.23529411764705882,51
SACRAMENTO KINGS,240,40,88,16,37,12,15,10,32,28,16,4,16,15,2018-12-10,away,win,108.0,CHICAGO BULLS,89.0,0.3125,0.3018867924528302,42
CHICAGO BULLS,240,34,76,8,28,13,13,7,33,16,10,3,27,17,2018-12-10,home,loss,89.0,SACRAMENTO KINGS,108.0,0.3090909090909091,0.2222222222222222,40
ORLANDO MAGIC,240,32,89,8,28,4,5,7,35,18,8,2,15,18,2018-12-10,away,loss,76.0,DALLAS MAVERICKS,101.0,0.2644628099173554,0.2222222222222222,42
DALLAS MAVERICKS,240,35,82,10,35,21,25,9,43,28,7,4,12,11,2018-12-10,home,win,101.0,ORLANDO MAGIC,76.0,0.29914529914529914,0.2222222222222222,52
MEMPHIS GRIZZLIES,240,37,74,9,27,16,17,6,28,22,7,4,14,19,2018-12-10,away,loss,99.0,DENVER NUGGETS,105.0,0.3333333333333333,0.25,34
DENVER NUGGETS,240,39,77,9,28,18,23,11,29,22,11,6,13,17,2018-12-10,home,win,105.0,MEMPHIS GRIZZLIES,99.0,0.33620689655172414,0.24324324324324326,40
MINNESOTA TIMBERWOLVES,240,38,83,7,25,25,31,9,33,28,5,6,16,18,2018-12-10,away,loss,108.0,GOLDEN STATE WARRIORS,116.0,0.3140495867768595,0.21875,42
GOLDEN STATE WARRIORS,240,39,93,19,43,19,21,14,35,25,6,5,16,26,2018-12-10,home,win,116.0,MINNESOTA TIMBERWOLVES,108.0,0.29545454545454547,0.3064516129032258,49
WASHINGTON WIZARDS,240,37,88,10,30,17,24,6,28,22,13,3,12,22,2018-12-10,away,loss,101.0,INDIANA PACERS,109.0,0.296,0.25,34
INDIANA PACERS,240,41,76,10,20,17,22,7,43,29,7,7,23,25,2018-12-10,home,win,109.0,WASHINGTON WIZARDS,101.0,0.3504273504273504,0.3333333333333333,50
MIAMI HEAT,240,42,94,11,34,10,13,14,36,29,9,7,17,19,2018-12-10,away,loss,105.0,LOS ANGELES LAKERS,108.0,0.3088235294117647,0.24444444444444444,50
LOS ANGELES LAKERS,240,41,90,14,32,12,20,12,34,24,9,7,12,10,2018-12-10,home,win,108.0,MIAMI HEAT,105.0,0.31297709923664124,0.30434782608695654,46
CLEVELAND CAVALIERS,240,36,96,10,30,10,15,8,38,24,5,2,9,15,2018-12-10,away,loss,92.0,MILWAUKEE BUCKS,108.0,0.2727272727272727,0.25,46
MILWAUKEE BUCKS,240,42,96,15,36,9,11,12,46,22,4,4,14,24,2018-12-10,home,win,108.0,CLEVELAND CAVALIERS,92.0,0.30434782608695654,0.29411764705882354,58
UTAH JAZZ,240,43,84,8,29,19,30,11,34,30,11,4,20,28,2018-12-10,away,loss,113.0,OKLAHOMA CITY THUNDER,122.0,0.33858267716535434,0.21621621621621623,45
OKLAHOMA CITY THUNDER,240,43,85,8,21,28,39,12,31,25,12,2,17,26,2018-12-10,home,win,122.0,UTAH JAZZ,113.0,0.3359375,0.27586206896551724,43
DETROIT PISTONS,240,41,84,9,21,11,21,10,36,23,5,5,15,24,2018-12-10,away,loss,102.0,PHILADELPHIA 76ERS,116.0,0.328,0.3,46
PHILADELPHIA 76ERS,240,39,88,15,37,23,35,16,32,27,9,5,13,19,2018-12-10,home,win,116.0,DETROIT PISTONS,102.0,0.30708661417322836,0.28846153846153844,48
LOS ANGELES CLIPPERS,265,45,85,7,21,26,33,10,32,27,8,4,18,21,2018-12-10,away,win,123.0,PHOENIX SUNS,119.0,0.34615384615384615,0.25,42
PHOENIX SUNS,265,47,94,9,25,16,20,10,30,31,14,8,15,29,2018-12-10,home,loss,119.0,LOS ANGELES CLIPPERS,123.0,0.3333333333333333,0.2647058823529412,40
