team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,41,96,11,27,18,22,21,35,23,8,6,17,19,2018-12-19,away,win,111.0,BOSTON CELTICS,103.0,0.29927007299270075,0.2894736842105263,56
BOSTON CELTICS,240,38,85,15,39,12,14,9,28,26,13,15,16,17,2018-12-19,home,loss,103.0,PHOENIX SUNS,111.0,0.3089430894308943,0.2777777777777778,37
BROOKLYN NETS,240,34,74,8,25,20,25,7,38,23,3,2,13,14,2018-12-19,away,win,96.0,CHICAGO BULLS,93.0,0.3148148148148148,0.24242424242424243,45
CHICAGO BULLS,240,40,91,6,19,7,10,9,30,21,7,5,8,22,2018-12-19,home,loss,93.0,BROOKLYN NETS,96.0,0.3053435114503817,0.24,39
CLEVELAND CAVALIERS,240,41,85,10,23,7,12,4,31,24,8,6,7,18,2018-12-19,away,loss,99.0,CHARLOTTE HORNETS,110.0,0.3253968253968254,0.30303030303030304,35
CHARLOTTE HORNETS,240,47,92,10,25,6,9,13,38,24,4,5,12,14,2018-12-19,home,win,110.0,CLEVELAND CAVALIERS,99.0,0.3381294964028777,0.2857142857142857,51
WASHINGTON WIZARDS,240,45,84,10,30,18,23,4,27,28,8,2,11,15,2018-12-19,away,loss,118.0,HOUSTON ROCKETS,136.0,0.3488372093023256,0.25,31
HOUSTON ROCKETS,240,47,85,26,55,16,21,8,33,30,8,2,15,21,2018-12-19,home,win,136.0,WASHINGTON WIZARDS,118.0,0.3560606060606061,0.32098765432098764,41
NEW ORLEANS PELICANS,240,43,92,19,42,10,15,7,34,28,6,7,15,22,2018-12-19,away,loss,115.0,MILWAUKEE BUCKS,123.0,0.31851851851851853,0.3114754098360656,41
MILWAUKEE BUCKS,240,43,85,13,33,24,30,9,39,26,11,3,14,18,2018-12-19,home,win,123.0,NEW ORLEANS PELICANS,115.0,0.3359375,0.2826086956521739,48
DETROIT PISTONS,265,46,94,20,48,17,28,8,36,26,3,2,13,25,2018-12-19,away,win,129.0,MINNESOTA TIMBERWOLVES,123.0,0.32857142857142857,0.29411764705882354,44
MINNESOTA TIMBERWOLVES,265,45,103,9,33,24,29,11,38,22,8,4,7,27,2018-12-19,home,loss,123.0,DETROIT PISTONS,129.0,0.30405405405405406,0.21428571428571427,49
SAN ANTONIO SPURS,240,50,77,12,19,17,21,4,41,29,5,4,11,15,2018-12-19,away,win,129.0,ORLANDO MAGIC,90.0,0.3937007874015748,0.3870967741935484,45
ORLANDO MAGIC,240,34,89,12,31,10,17,11,22,19,5,3,11,18,2018-12-19,home,loss,90.0,SAN ANTONIO SPURS,129.0,0.2764227642276423,0.27906976744186046,33
NEW YORK KNICKS,240,37,86,10,31,25,31,4,31,22,2,2,8,19,2018-12-19,away,loss,109.0,PHILADELPHIA 76ERS,131.0,0.3008130081300813,0.24390243902439024,35
PHILADELPHIA 76ERS,240,47,88,15,30,22,25,9,42,31,6,4,9,22,2018-12-19,home,win,131.0,NEW YORK KNICKS,109.0,0.34814814814814815,0.3333333333333333,51
MEMPHIS GRIZZLIES,240,33,78,9,27,17,19,11,25,22,12,10,14,21,2018-12-19,away,loss,92.0,PORTLAND TRAIL BLAZERS,99.0,0.2972972972972973,0.25,36
PORTLAND TRAIL BLAZERS,240,35,75,11,26,18,20,12,31,16,9,4,21,23,2018-12-19,home,win,99.0,MEMPHIS GRIZZLIES,92.0,0.3181818181818182,0.2972972972972973,43
OKLAHOMA CITY THUNDER,240,51,102,13,32,17,27,18,48,27,8,6,17,24,2018-12-19,away,win,132.0,SACRAMENTO KINGS,113.0,0.3333333333333333,0.28888888888888886,66
SACRAMENTO KINGS,240,39,93,13,34,22,33,10,33,28,7,5,13,18,2018-12-19,home,loss,113.0,OKLAHOMA CITY THUNDER,132.0,0.29545454545454547,0.2765957446808511,43
INDIANA PACERS,240,38,80,9,20,11,16,9,40,19,6,7,20,21,2018-12-19,away,loss,96.0,TORONTO RAPTORS,99.0,0.3220338983050847,0.3103448275862069,49
TORONTO RAPTORS,240,38,93,7,30,16,21,11,32,20,15,9,9,19,2018-12-19,home,win,99.0,INDIANA PACERS,96.0,0.2900763358778626,0.1891891891891892,43
GOLDEN STATE WARRIORS,240,38,95,10,31,17,18,10,38,18,10,9,12,21,2018-12-19,away,loss,103.0,UTAH JAZZ,108.0,0.2857142857142857,0.24390243902439024,48
UTAH JAZZ,240,37,93,16,42,18,22,10,42,30,7,6,16,16,2018-12-19,home,win,108.0,GOLDEN STATE WARRIORS,103.0,0.2846153846153846,0.27586206896551724,52
