team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,33,86,15,44,33,54,15,39,21,7,3,14,23,2019-03-09,away,win,114.0,ATLANTA HAWKS,112.0,0.2773109243697479,0.2542372881355932,54
ATLANTA HAWKS,240,39,105,8,41,26,32,18,39,22,7,2,10,37,2019-03-09,home,loss,112.0,BROOKLYN NETS,114.0,0.2708333333333333,0.16326530612244897,57
BOSTON CELTICS,240,48,93,14,38,10,14,6,37,32,6,5,13,17,2019-03-09,away,win,120.0,LOS ANGELES LAKERS,107.0,0.3404255319148936,0.2692307692307692,43
LOS ANGELES LAKERS,240,44,91,5,27,14,18,8,35,28,4,4,12,16,2019-03-09,home,loss,107.0,BOSTON CELTICS,120.0,0.32592592592592595,0.15625,43
CHARLOTTE HORNETS,240,44,93,15,39,11,14,6,29,25,4,2,12,24,2019-03-09,away,loss,114.0,MILWAUKEE BUCKS,131.0,0.32116788321167883,0.2777777777777778,35
MILWAUKEE BUCKS,240,44,90,17,44,26,30,14,41,27,9,2,12,17,2019-03-09,home,win,131.0,CHARLOTTE HORNETS,114.0,0.3283582089552239,0.2786885245901639,55
WASHINGTON WIZARDS,265,48,100,16,44,18,24,10,40,31,8,5,18,23,2019-03-09,away,loss,130.0,MINNESOTA TIMBERWOLVES,135.0,0.32432432432432434,0.26666666666666666,50
MINNESOTA TIMBERWOLVES,265,51,114,12,36,21,24,18,37,25,9,3,9,17,2019-03-09,home,win,135.0,WASHINGTON WIZARDS,130.0,0.3090909090909091,0.25,55
SACRAMENTO KINGS,240,36,95,12,36,18,22,11,42,16,5,3,7,14,2019-03-09,away,win,102.0,NEW YORK KNICKS,94.0,0.2748091603053435,0.25,53
NEW YORK KNICKS,240,35,94,10,35,14,21,13,45,16,3,5,9,20,2019-03-09,home,loss,94.0,SACRAMENTO KINGS,102.0,0.2713178294573643,0.2222222222222222,58
PHOENIX SUNS,240,43,103,9,27,25,29,13,30,27,7,5,8,23,2019-03-09,away,loss,120.0,PORTLAND TRAIL BLAZERS,127.0,0.2945205479452055,0.25,43
PORTLAND TRAIL BLAZERS,240,43,86,13,29,28,36,12,40,19,5,7,16,27,2019-03-09,home,win,127.0,PHOENIX SUNS,120.0,0.3333333333333333,0.30952380952380953,52
