team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,35,76,10,31,21,26,8,35,19,6,3,13,24,2019-05-05,away,win,101.0,PHILADELPHIA 76ERS,96.0,0.3153153153153153,0.24390243902439024,43
PHILADELPHIA 76ERS,240,33,82,12,38,18,25,11,32,22,8,6,12,23,2019-05-05,home,loss,96.0,TORONTO RAPTORS,101.0,0.28695652173913044,0.24,43
DENVER NUGGETS,240,40,92,11,25,25,28,17,28,21,7,4,8,22,2019-05-05,away,win,116.0,PORTLAND TRAIL BLAZERS,112.0,0.30303030303030304,0.3055555555555556,45
PORTLAND TRAIL BLAZERS,240,39,82,12,28,22,28,12,31,18,4,5,14,27,2019-05-05,home,loss,112.0,DENVER NUGGETS,116.0,0.32231404958677684,0.3,43
