team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,32,79,11,42,20,22,9,38,19,5,4,23,16,2019-01-07,away,loss,95.0,BOSTON CELTICS,116.0,0.2882882882882883,0.20754716981132076,47
BOSTON CELTICS,240,47,93,12,32,10,12,6,37,37,13,2,13,21,2019-01-07,home,win,116.0,BROOKLYN NETS,95.0,0.3357142857142857,0.2727272727272727,43
LOS ANGELES LAKERS,240,41,94,8,29,17,27,11,33,28,12,2,13,20,2019-01-07,away,win,107.0,DALLAS MAVERICKS,97.0,0.3037037037037037,0.21621621621621623,44
DALLAS MAVERICKS,240,36,86,8,30,17,24,14,38,12,10,7,18,20,2019-01-07,home,loss,97.0,LOS ANGELES LAKERS,107.0,0.29508196721311475,0.21052631578947367,52
SAN ANTONIO SPURS,240,43,79,7,20,26,32,9,29,24,5,5,9,15,2019-01-07,away,win,119.0,DETROIT PISTONS,107.0,0.3524590163934426,0.25925925925925924,38
DETROIT PISTONS,240,42,85,9,32,14,17,9,28,22,5,2,10,22,2019-01-07,home,loss,107.0,SAN ANTONIO SPURS,119.0,0.33070866141732286,0.21951219512195122,37
DENVER NUGGETS,240,44,93,7,29,18,21,14,32,26,7,3,14,21,2019-01-07,away,loss,113.0,HOUSTON ROCKETS,125.0,0.32116788321167883,0.19444444444444445,46
HOUSTON ROCKETS,240,38,76,22,47,27,34,4,30,28,8,3,15,23,2019-01-07,home,win,125.0,DENVER NUGGETS,113.0,0.3333333333333333,0.3188405797101449,34
UTAH JAZZ,240,36,86,14,37,16,23,11,35,20,6,6,15,21,2019-01-07,away,loss,102.0,MILWAUKEE BUCKS,114.0,0.29508196721311475,0.27450980392156865,46
MILWAUKEE BUCKS,240,46,98,9,25,13,16,10,36,27,10,6,10,19,2019-01-07,home,win,114.0,UTAH JAZZ,102.0,0.3194444444444444,0.2647058823529412,46
MEMPHIS GRIZZLIES,240,35,78,10,30,15,18,6,30,28,5,7,18,23,2019-01-07,away,loss,95.0,NEW ORLEANS PELICANS,114.0,0.30973451327433627,0.25,36
NEW ORLEANS PELICANS,240,44,79,6,17,20,29,5,35,27,13,4,14,18,2019-01-07,home,win,114.0,MEMPHIS GRIZZLIES,95.0,0.35772357723577236,0.2608695652173913,40
NEW YORK KNICKS,240,36,89,7,23,22,27,14,34,18,9,2,11,19,2019-01-07,away,loss,101.0,PORTLAND TRAIL BLAZERS,111.0,0.288,0.23333333333333334,48
PORTLAND TRAIL BLAZERS,240,40,85,11,31,20,29,12,39,25,7,5,14,21,2019-01-07,home,win,111.0,NEW YORK KNICKS,101.0,0.32,0.2619047619047619,51
ORLANDO MAGIC,240,32,87,13,37,18,24,5,41,15,8,1,16,15,2019-01-07,away,loss,95.0,SACRAMENTO KINGS,111.0,0.2689075630252101,0.26,46
SACRAMENTO KINGS,240,45,98,10,34,11,20,9,48,24,11,4,9,18,2019-01-07,home,win,111.0,ORLANDO MAGIC,95.0,0.3146853146853147,0.22727272727272727,57
