team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,37,85,4,19,19,20,12,27,15,10,5,21,29,2007-03-07,away,loss,97.0,ATLANTA HAWKS,100.0,0.30327868852459017,0.17391304347826086,39
ATLANTA HAWKS,240,31,69,2,10,36,42,11,31,15,5,10,19,20,2007-03-07,home,win,100.0,WASHINGTON WIZARDS,97.0,0.31,0.16666666666666666,42
HOUSTON ROCKETS,240,40,78,15,28,16,24,15,28,31,12,6,18,25,2007-03-07,away,win,111.0,BOSTON CELTICS,80.0,0.3389830508474576,0.3488372093023256,43
BOSTON CELTICS,240,28,78,1,9,23,32,17,22,17,10,3,20,16,2007-03-07,home,loss,80.0,HOUSTON ROCKETS,111.0,0.2641509433962264,0.1,39
CLEVELAND CAVALIERS,265,43,93,2,13,13,24,15,33,20,6,2,8,29,2007-03-07,away,win,101.0,DETROIT PISTONS,97.0,0.3161764705882353,0.13333333333333333,48
DETROIT PISTONS,265,30,69,2,13,35,44,10,28,21,2,3,13,28,2007-03-07,home,loss,97.0,CLEVELAND CAVALIERS,101.0,0.30303030303030304,0.13333333333333333,38
DENVER NUGGETS,240,33,86,8,23,22,29,14,35,17,11,8,17,17,2007-03-07,away,loss,96.0,GOLDEN STATE WARRIORS,110.0,0.2773109243697479,0.25806451612903225,49
GOLDEN STATE WARRIORS,240,41,93,16,34,12,14,13,37,31,10,9,17,25,2007-03-07,home,win,110.0,DENVER NUGGETS,96.0,0.30597014925373134,0.32,50
CHICAGO BULLS,240,26,74,5,13,13,18,16,27,10,10,2,20,16,2007-03-07,away,loss,70.0,MIAMI HEAT,103.0,0.26,0.2777777777777778,43
MIAMI HEAT,240,43,78,10,23,7,13,6,30,29,10,10,12,16,2007-03-07,home,win,103.0,CHICAGO BULLS,70.0,0.35537190082644626,0.30303030303030304,36
LOS ANGELES LAKERS,240,33,70,4,16,20,25,7,22,20,5,3,14,13,2007-03-07,away,loss,90.0,MILWAUKEE BUCKS,110.0,0.32038834951456313,0.2,29
MILWAUKEE BUCKS,240,44,74,10,21,12,16,7,27,30,6,3,15,25,2007-03-07,home,win,110.0,LOS ANGELES LAKERS,90.0,0.3728813559322034,0.3225806451612903,34
SEATTLE SUPERSONICS,240,35,92,5,23,14,16,16,27,18,12,2,11,21,2007-03-07,away,loss,89.0,PHILADELPHIA 76ERS,92.0,0.2755905511811024,0.17857142857142858,43
PHILADELPHIA 76ERS,240,39,79,2,9,12,21,15,34,16,8,4,18,15,2007-03-07,home,win,92.0,SEATTLE SUPERSONICS,89.0,0.3305084745762712,0.18181818181818182,49
CHARLOTTE BOBCATS,265,42,95,6,16,16,21,16,37,23,6,2,13,20,2007-03-07,away,loss,106.0,PHOENIX SUNS,115.0,0.30656934306569344,0.2727272727272727,53
PHOENIX SUNS,265,40,84,19,38,16,18,6,34,26,4,8,14,14,2007-03-07,home,win,115.0,CHARLOTTE BOBCATS,106.0,0.3225806451612903,0.3333333333333333,40
MEMPHIS GRIZZLIES,240,35,79,5,20,12,18,13,27,16,5,2,21,20,2007-03-07,away,loss,87.0,TORONTO RAPTORS,94.0,0.30701754385964913,0.2,40
TORONTO RAPTORS,240,38,76,5,15,13,15,7,30,22,10,7,15,20,2007-03-07,home,win,94.0,MEMPHIS GRIZZLIES,87.0,0.3333333333333333,0.25,37
INDIANA PACERS,240,26,69,5,14,15,21,4,31,16,8,5,23,30,2007-03-07,away,loss,72.0,UTAH JAZZ,94.0,0.2736842105263158,0.2631578947368421,35
UTAH JAZZ,240,32,78,1,9,29,35,10,37,24,9,2,16,25,2007-03-07,home,win,94.0,INDIANA PACERS,72.0,0.2909090909090909,0.1,47
