team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,34,81,5,26,16,21,12,37,23,7,8,21,23,2006-12-31,away,win,89.0,DENVER NUGGETS,85.0,0.2956521739130435,0.16129032258064516,49
DENVER NUGGETS,240,30,80,1,10,24,30,7,30,17,12,6,16,21,2006-12-31,home,loss,85.0,DALLAS MAVERICKS,89.0,0.2727272727272727,0.09090909090909091,37
PHOENIX SUNS,240,40,80,9,22,19,23,4,30,30,6,3,9,15,2006-12-31,away,win,108.0,DETROIT PISTONS,101.0,0.3333333333333333,0.2903225806451613,34
DETROIT PISTONS,240,42,85,1,15,16,18,12,32,21,6,5,14,17,2006-12-31,home,loss,101.0,PHOENIX SUNS,108.0,0.33070866141732286,0.0625,44
MEMPHIS GRIZZLIES,240,41,79,9,16,18,23,10,35,22,4,5,17,22,2006-12-31,away,loss,109.0,HOUSTON ROCKETS,111.0,0.3416666666666667,0.36,45
HOUSTON ROCKETS,240,38,91,14,31,21,30,20,24,21,8,5,10,24,2006-12-31,home,win,111.0,MEMPHIS GRIZZLIES,109.0,0.29457364341085274,0.3111111111111111,44
NEW YORK KNICKS,240,29,84,3,15,19,25,15,23,18,6,2,13,22,2006-12-31,away,loss,80.0,LOS ANGELES CLIPPERS,90.0,0.25663716814159293,0.16666666666666666,38
LOS ANGELES CLIPPERS,240,33,65,4,11,20,21,8,30,22,7,16,19,24,2006-12-31,home,win,90.0,NEW YORK KNICKS,80.0,0.336734693877551,0.26666666666666666,38
PHILADELPHIA 76ERS,240,32,81,6,14,24,30,14,29,21,8,4,9,21,2006-12-31,away,loss,94.0,LOS ANGELES LAKERS,104.0,0.2831858407079646,0.3,43
LOS ANGELES LAKERS,240,39,82,10,24,16,24,13,35,23,5,4,11,21,2006-12-31,home,win,104.0,PHILADELPHIA 76ERS,94.0,0.32231404958677684,0.29411764705882354,48
ATLANTA HAWKS,240,29,74,6,14,17,19,8,27,19,10,3,20,25,2006-12-31,away,loss,81.0,SAN ANTONIO SPURS,95.0,0.2815533980582524,0.3,35
SAN ANTONIO SPURS,240,37,80,2,9,19,27,14,32,20,8,4,17,20,2006-12-31,home,win,95.0,ATLANTA HAWKS,81.0,0.3162393162393162,0.18181818181818182,46
BOSTON CELTICS,240,37,88,4,17,17,21,13,26,13,14,6,17,19,2006-12-31,away,loss,95.0,SEATTLE SUPERSONICS,101.0,0.296,0.19047619047619047,39
SEATTLE SUPERSONICS,240,40,74,4,9,17,18,5,32,22,9,4,19,21,2006-12-31,home,win,101.0,BOSTON CELTICS,95.0,0.3508771929824561,0.3076923076923077,37
