team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,32,78,3,10,21,27,14,32,16,4,6,7,15,2006-12-05,away,win,88.0,DETROIT PISTONS,85.0,0.2909090909090909,0.23076923076923078,46
DETROIT PISTONS,240,32,75,7,24,14,18,8,27,21,2,7,6,21,2006-12-05,home,loss,85.0,PORTLAND TRAIL BLAZERS,88.0,0.29906542056074764,0.22580645161290322,35
GOLDEN STATE WARRIORS,240,32,82,8,17,18,30,9,26,11,13,5,16,24,2006-12-05,away,loss,90.0,HOUSTON ROCKETS,118.0,0.2807017543859649,0.32,35
HOUSTON ROCKETS,240,45,84,6,21,22,28,12,40,28,9,3,21,22,2006-12-05,home,win,118.0,GOLDEN STATE WARRIORS,90.0,0.3488372093023256,0.2222222222222222,52
MIAMI HEAT,240,37,91,3,25,20,27,10,33,20,7,6,9,21,2006-12-05,away,loss,97.0,LOS ANGELES CLIPPERS,101.0,0.2890625,0.10714285714285714,43
LOS ANGELES CLIPPERS,240,37,77,3,10,24,30,9,38,22,4,11,17,22,2006-12-05,home,win,101.0,MIAMI HEAT,97.0,0.32456140350877194,0.23076923076923078,47
DALLAS MAVERICKS,240,32,78,6,16,22,24,10,33,21,10,8,12,25,2006-12-05,away,win,92.0,NEW JERSEY NETS,75.0,0.2909090909090909,0.2727272727272727,43
NEW JERSEY NETS,240,26,74,2,12,21,31,14,33,15,6,2,13,21,2006-12-05,home,loss,75.0,DALLAS MAVERICKS,92.0,0.26,0.14285714285714285,47
SACRAMENTO KINGS,240,39,91,4,15,20,22,13,33,22,7,4,14,21,2006-12-05,away,loss,102.0,PHOENIX SUNS,127.0,0.3,0.21052631578947367,46
PHOENIX SUNS,240,47,95,14,31,19,22,15,35,32,6,7,13,19,2006-12-05,home,win,127.0,SACRAMENTO KINGS,102.0,0.33098591549295775,0.3111111111111111,50
ATLANTA HAWKS,240,32,83,6,23,17,18,12,16,18,13,4,19,21,2006-12-05,away,loss,87.0,SEATTLE SUPERSONICS,102.0,0.2782608695652174,0.20689655172413793,28
SEATTLE SUPERSONICS,240,42,76,3,8,15,19,17,27,19,8,9,23,22,2006-12-05,home,win,102.0,ATLANTA HAWKS,87.0,0.3559322033898305,0.2727272727272727,44
