team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,31,83,6,25,19,27,11,22,23,9,2,12,30,2007-05-13,away,loss,87.0,CHICAGO BULLS,102.0,0.2719298245614035,0.1935483870967742,33
CHICAGO BULLS,240,35,71,5,12,27,35,15,36,18,5,5,18,21,2007-05-13,home,win,102.0,DETROIT PISTONS,87.0,0.330188679245283,0.29411764705882354,51
UTAH JAZZ,240,37,72,4,8,37,43,10,42,25,7,2,20,32,2007-05-13,away,win,115.0,GOLDEN STATE WARRIORS,101.0,0.3394495412844037,0.3333333333333333,52
GOLDEN STATE WARRIORS,240,34,84,12,39,21,34,13,23,14,9,7,15,31,2007-05-13,home,loss,101.0,UTAH JAZZ,115.0,0.288135593220339,0.23529411764705882,36
