team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SEATTLE SUPERSONICS,265,44,94,6,18,19,23,13,27,20,4,7,7,24,2006-11-11,away,win,113.0,ATLANTA HAWKS,112.0,0.3188405797101449,0.25,40
ATLANTA HAWKS,265,41,84,9,28,21,33,14,33,24,3,3,14,19,2006-11-11,home,loss,112.0,SEATTLE SUPERSONICS,113.0,0.328,0.24324324324324326,47
INDIANA PACERS,240,29,65,8,18,14,17,4,24,24,9,5,17,21,2006-11-11,away,loss,80.0,CHICAGO BULLS,89.0,0.30851063829787234,0.3076923076923077,28
CHICAGO BULLS,240,31,81,6,15,21,27,24,27,20,8,4,16,22,2006-11-11,home,win,89.0,INDIANA PACERS,80.0,0.2767857142857143,0.2857142857142857,51
BOSTON CELTICS,240,34,83,6,19,19,25,9,33,18,6,6,14,30,2006-11-11,away,loss,93.0,CLEVELAND CAVALIERS,94.0,0.2905982905982906,0.24,42
CLEVELAND CAVALIERS,240,31,76,5,19,27,39,8,34,16,4,11,10,22,2006-11-11,home,win,94.0,BOSTON CELTICS,93.0,0.2897196261682243,0.20833333333333334,42
DETROIT PISTONS,240,33,78,4,17,9,18,14,24,18,6,4,16,20,2006-11-11,away,loss,79.0,GOLDEN STATE WARRIORS,111.0,0.2972972972972973,0.19047619047619047,38
GOLDEN STATE WARRIORS,240,43,76,12,21,13,25,10,32,33,11,4,14,18,2006-11-11,home,win,111.0,DETROIT PISTONS,79.0,0.36134453781512604,0.36363636363636365,42
UTAH JAZZ,240,43,80,4,15,23,30,14,30,30,9,5,19,32,2006-11-11,away,win,113.0,MILWAUKEE BUCKS,111.0,0.34959349593495936,0.21052631578947367,44
MILWAUKEE BUCKS,240,40,83,8,21,23,32,8,21,25,10,3,12,23,2006-11-11,home,loss,111.0,UTAH JAZZ,113.0,0.3252032520325203,0.27586206896551724,29
ORLANDO MAGIC,240,41,82,3,11,24,32,15,31,21,5,2,11,26,2006-11-11,away,win,109.0,MINNESOTA TIMBERWOLVES,98.0,0.3333333333333333,0.21428571428571427,46
MINNESOTA TIMBERWOLVES,240,31,70,3,9,33,37,6,22,20,4,7,11,27,2006-11-11,home,loss,98.0,ORLANDO MAGIC,109.0,0.3069306930693069,0.25,28
MEMPHIS GRIZZLIES,240,31,76,2,12,23,31,6,36,10,5,4,18,23,2006-11-11,away,loss,87.0,PHOENIX SUNS,96.0,0.2897196261682243,0.14285714285714285,42
PHOENIX SUNS,240,36,87,9,39,15,21,15,37,27,8,6,15,28,2006-11-11,home,win,96.0,MEMPHIS GRIZZLIES,87.0,0.2926829268292683,0.1875,52
NEW YORK KNICKS,240,36,79,2,10,18,24,6,32,11,11,0,15,34,2006-11-11,away,loss,92.0,SAN ANTONIO SPURS,100.0,0.3130434782608696,0.16666666666666666,38
SAN ANTONIO SPURS,240,37,73,5,17,21,38,10,36,21,6,6,19,23,2006-11-11,home,win,100.0,NEW YORK KNICKS,92.0,0.33636363636363636,0.22727272727272727,46
