team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,41,81,9,17,24,30,10,25,27,6,4,11,17,2007-02-25,away,win,115.0,ATLANTA HAWKS,106.0,0.3360655737704918,0.34615384615384615,35
ATLANTA HAWKS,240,41,85,5,14,19,21,14,29,22,3,8,12,29,2007-02-25,home,loss,106.0,PHOENIX SUNS,115.0,0.3253968253968254,0.2631578947368421,43
CHICAGO BULLS,240,36,75,5,13,16,24,13,32,21,5,9,15,22,2007-02-25,away,loss,93.0,DETROIT PISTONS,95.0,0.32432432432432434,0.2777777777777778,45
DETROIT PISTONS,240,34,90,7,14,20,25,21,20,20,12,9,9,21,2007-02-25,home,win,95.0,CHICAGO BULLS,93.0,0.27419354838709675,0.3333333333333333,41
LOS ANGELES LAKERS,240,38,83,7,21,19,26,10,35,24,11,4,14,18,2007-02-25,away,win,102.0,GOLDEN STATE WARRIORS,85.0,0.3140495867768595,0.25,45
GOLDEN STATE WARRIORS,240,37,86,2,19,9,21,13,31,16,7,8,15,20,2007-02-25,home,loss,85.0,LOS ANGELES LAKERS,102.0,0.3008130081300813,0.09523809523809523,44
SACRAMENTO KINGS,240,36,79,7,16,31,42,7,36,25,12,6,14,22,2007-02-25,away,win,110.0,INDIANA PACERS,93.0,0.3130434782608696,0.30434782608695654,43
INDIANA PACERS,240,34,89,5,18,20,26,14,35,21,7,8,19,29,2007-02-25,home,loss,93.0,SACRAMENTO KINGS,110.0,0.2764227642276423,0.21739130434782608,49
CLEVELAND CAVALIERS,240,31,86,9,24,10,21,11,36,17,7,6,10,27,2007-02-25,away,loss,81.0,MIAMI HEAT,86.0,0.26495726495726496,0.2727272727272727,47
MIAMI HEAT,240,34,79,3,18,15,30,12,38,21,3,3,13,22,2007-02-25,home,win,86.0,CLEVELAND CAVALIERS,81.0,0.3008849557522124,0.14285714285714285,50
WASHINGTON WIZARDS,240,32,85,7,29,23,26,14,27,18,5,8,13,23,2007-02-25,away,loss,94.0,MINNESOTA TIMBERWOLVES,98.0,0.27350427350427353,0.19444444444444445,41
MINNESOTA TIMBERWOLVES,240,38,87,4,8,18,27,17,33,26,8,1,13,18,2007-02-25,home,win,98.0,WASHINGTON WIZARDS,94.0,0.304,0.3333333333333333,50
NEW YORK KNICKS,240,35,74,6,19,16,21,9,26,18,1,1,13,21,2007-02-25,away,loss,92.0,NEW JERSEY NETS,101.0,0.3211009174311927,0.24,35
NEW JERSEY NETS,240,39,81,8,22,15,17,9,28,28,5,3,6,20,2007-02-25,home,win,101.0,NEW YORK KNICKS,92.0,0.325,0.26666666666666666,37
HOUSTON ROCKETS,240,29,67,14,27,25,34,9,29,17,6,3,18,29,2007-02-25,away,win,97.0,ORLANDO MAGIC,93.0,0.3020833333333333,0.34146341463414637,38
ORLANDO MAGIC,240,31,79,4,12,27,41,18,26,15,5,8,12,26,2007-02-25,home,loss,93.0,HOUSTON ROCKETS,97.0,0.2818181818181818,0.25,44
