team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,265,35,78,8,15,28,39,13,33,19,6,5,18,18,2006-12-16,away,win,106.0,ATLANTA HAWKS,104.0,0.30973451327433627,0.34782608695652173,46
ATLANTA HAWKS,265,41,91,7,22,15,23,13,27,25,12,5,15,30,2006-12-16,home,loss,104.0,CHICAGO BULLS,106.0,0.3106060606060606,0.2413793103448276,40
BOSTON CELTICS,240,37,82,5,11,27,30,12,31,18,7,6,12,22,2006-12-16,away,win,106.0,CHARLOTTE BOBCATS,100.0,0.31092436974789917,0.3125,43
CHARLOTTE BOBCATS,240,37,87,5,20,21,27,16,27,22,5,15,16,21,2006-12-16,home,loss,100.0,BOSTON CELTICS,106.0,0.29838709677419356,0.2,43
MEMPHIS GRIZZLIES,240,33,71,4,13,20,28,7,23,23,9,3,13,22,2006-12-16,away,loss,90.0,MIAMI HEAT,98.0,0.3173076923076923,0.23529411764705882,30
MIAMI HEAT,240,39,77,4,12,16,21,14,31,20,8,8,18,24,2006-12-16,home,win,98.0,MEMPHIS GRIZZLIES,90.0,0.33620689655172414,0.25,45
MINNESOTA TIMBERWOLVES,240,38,73,3,12,25,33,10,21,23,9,2,17,24,2006-12-16,away,loss,104.0,MILWAUKEE BUCKS,108.0,0.34234234234234234,0.2,31
MILWAUKEE BUCKS,240,43,85,7,17,15,19,14,25,27,3,4,15,24,2006-12-16,home,win,108.0,MINNESOTA TIMBERWOLVES,104.0,0.3359375,0.2916666666666667,39
DETROIT PISTONS,240,33,73,2,10,22,31,10,29,22,12,8,13,23,2006-12-16,away,win,90.0,NEW JERSEY NETS,82.0,0.3113207547169811,0.16666666666666666,39
NEW JERSEY NETS,240,29,78,6,21,18,19,14,25,22,5,2,17,27,2006-12-16,home,loss,82.0,DETROIT PISTONS,90.0,0.27102803738317754,0.2222222222222222,39
DALLAS MAVERICKS,240,37,87,6,16,10,11,11,39,19,3,4,9,17,2006-12-16,away,win,90.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,79.0,0.29838709677419356,0.2727272727272727,50
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,34,83,3,10,8,13,5,34,16,6,4,7,15,2006-12-16,home,loss,79.0,DALLAS MAVERICKS,90.0,0.2905982905982906,0.23076923076923078,39
DENVER NUGGETS,240,45,79,7,13,26,29,8,31,28,6,9,13,22,2006-12-16,away,win,123.0,NEW YORK KNICKS,100.0,0.3629032258064516,0.35,39
NEW YORK KNICKS,240,41,95,7,26,11,19,20,21,21,7,7,16,23,2006-12-16,home,loss,100.0,DENVER NUGGETS,123.0,0.3014705882352941,0.21212121212121213,41
CLEVELAND CAVALIERS,240,27,75,3,13,17,25,12,26,12,4,5,16,23,2006-12-16,away,loss,74.0,ORLANDO MAGIC,81.0,0.2647058823529412,0.1875,38
ORLANDO MAGIC,240,30,73,5,10,16,25,14,34,13,7,5,19,24,2006-12-16,home,win,81.0,CLEVELAND CAVALIERS,74.0,0.2912621359223301,0.3333333333333333,48
PHOENIX SUNS,240,42,81,11,26,10,14,5,29,24,8,4,18,23,2006-12-16,away,win,105.0,SACRAMENTO KINGS,98.0,0.34146341463414637,0.2972972972972973,34
SACRAMENTO KINGS,240,35,88,7,25,21,26,15,30,18,10,4,16,17,2006-12-16,home,loss,98.0,PHOENIX SUNS,105.0,0.2845528455284553,0.21875,45
PHILADELPHIA 76ERS,240,39,80,4,9,16,22,14,26,18,9,7,13,19,2006-12-16,away,loss,98.0,SAN ANTONIO SPURS,103.0,0.3277310924369748,0.3076923076923077,40
SAN ANTONIO SPURS,240,38,79,8,18,19,24,13,28,24,6,2,14,20,2006-12-16,home,win,103.0,PHILADELPHIA 76ERS,98.0,0.3247863247863248,0.3076923076923077,41
