team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,29,79,6,19,18,25,11,29,17,5,4,11,25,2007-04-22,away,loss,82.0,CLEVELAND CAVALIERS,97.0,0.26851851851851855,0.24,40
CLEVELAND CAVALIERS,240,32,72,3,14,30,39,10,36,16,7,3,11,21,2007-04-22,home,win,97.0,WASHINGTON WIZARDS,82.0,0.3076923076923077,0.17647058823529413,46
GOLDEN STATE WARRIORS,240,35,81,10,30,17,22,14,31,16,7,6,14,22,2007-04-22,away,win,97.0,DALLAS MAVERICKS,85.0,0.3017241379310345,0.25,45
DALLAS MAVERICKS,240,30,85,6,19,19,25,19,31,16,10,6,13,18,2007-04-22,home,loss,85.0,GOLDEN STATE WARRIORS,97.0,0.2608695652173913,0.24,50
LOS ANGELES LAKERS,240,38,84,5,16,6,11,10,36,13,4,1,12,23,2007-04-22,away,loss,87.0,PHOENIX SUNS,95.0,0.3114754098360656,0.23809523809523808,46
PHOENIX SUNS,240,36,84,6,23,17,24,8,32,18,6,3,8,11,2007-04-22,home,win,95.0,LOS ANGELES LAKERS,87.0,0.3,0.20689655172413793,40
DENVER NUGGETS,240,35,77,4,13,21,25,15,29,13,8,3,15,13,2007-04-22,away,win,95.0,SAN ANTONIO SPURS,89.0,0.3125,0.23529411764705882,44
SAN ANTONIO SPURS,240,37,88,8,24,7,10,14,21,22,6,4,13,20,2007-04-22,home,loss,89.0,DENVER NUGGETS,95.0,0.296,0.25,35
