team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,240,29,77,5,19,23,34,16,35,19,6,4,12,13,2007-01-11,away,win,86.0,CHICAGO BULLS,83.0,0.27358490566037735,0.20833333333333334,51
CHICAGO BULLS,240,29,77,9,27,16,18,6,35,17,6,8,12,25,2007-01-11,home,loss,83.0,NEW JERSEY NETS,86.0,0.27358490566037735,0.25,41
CLEVELAND CAVALIERS,240,36,95,9,28,9,16,15,31,12,7,4,16,18,2007-01-11,away,loss,90.0,PHOENIX SUNS,109.0,0.2748091603053435,0.24324324324324326,46
PHOENIX SUNS,240,43,89,6,19,17,21,13,37,36,11,7,13,19,2007-01-11,home,win,109.0,CLEVELAND CAVALIERS,90.0,0.32575757575757575,0.24,50
