team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,39,76,7,11,12,21,17,26,23,4,3,17,18,2007-02-14,away,loss,97.0,BOSTON CELTICS,117.0,0.3391304347826087,0.3888888888888889,43
BOSTON CELTICS,240,45,82,15,23,12,15,7,22,26,11,5,9,18,2007-02-14,home,win,117.0,MILWAUKEE BUCKS,97.0,0.3543307086614173,0.39473684210526316,29
CHICAGO BULLS,240,33,86,4,8,15,23,17,33,18,8,5,12,21,2007-02-14,away,loss,85.0,CHARLOTTE BOBCATS,100.0,0.2773109243697479,0.3333333333333333,50
CHARLOTTE BOBCATS,240,36,74,8,16,20,28,8,33,24,8,11,13,22,2007-02-14,home,win,100.0,CHICAGO BULLS,85.0,0.32727272727272727,0.3333333333333333,41
SAN ANTONIO SPURS,240,36,71,4,14,14,18,7,38,22,8,4,15,15,2007-02-14,away,win,90.0,DETROIT PISTONS,81.0,0.3364485981308411,0.2222222222222222,45
DETROIT PISTONS,240,32,78,6,19,11,12,5,30,18,7,4,10,20,2007-02-14,home,loss,81.0,SAN ANTONIO SPURS,90.0,0.2909090909090909,0.24,35
NEW YORK KNICKS,240,40,94,7,15,14,17,20,25,26,9,0,20,20,2007-02-14,away,loss,101.0,GOLDEN STATE WARRIORS,120.0,0.29850746268656714,0.3181818181818182,45
GOLDEN STATE WARRIORS,240,48,80,11,21,13,21,9,32,29,8,8,18,22,2007-02-14,home,win,120.0,NEW YORK KNICKS,101.0,0.375,0.34375,41
MEMPHIS GRIZZLIES,240,40,82,4,13,20,27,15,29,17,9,7,16,20,2007-02-14,away,loss,104.0,INDIANA PACERS,114.0,0.32786885245901637,0.23529411764705882,44
INDIANA PACERS,240,42,90,5,10,25,29,16,27,24,7,6,13,21,2007-02-14,home,win,114.0,MEMPHIS GRIZZLIES,104.0,0.3181818181818182,0.3333333333333333,43
ATLANTA HAWKS,240,33,82,2,7,28,36,13,31,18,8,9,10,22,2007-02-14,away,win,96.0,LOS ANGELES CLIPPERS,93.0,0.28695652173913044,0.2222222222222222,44
LOS ANGELES CLIPPERS,240,32,73,7,17,22,30,7,32,24,9,9,13,26,2007-02-14,home,loss,93.0,ATLANTA HAWKS,96.0,0.3047619047619048,0.2916666666666667,39
DENVER NUGGETS,240,37,72,6,17,14,17,5,25,28,6,4,17,16,2007-02-14,away,loss,94.0,MINNESOTA TIMBERWOLVES,99.0,0.3394495412844037,0.2608695652173913,30
MINNESOTA TIMBERWOLVES,240,42,93,3,13,12,14,18,28,26,6,2,12,13,2007-02-14,home,win,99.0,DENVER NUGGETS,94.0,0.3111111111111111,0.1875,46
SACRAMENTO KINGS,240,31,77,6,18,25,35,9,24,13,9,2,11,20,2007-02-14,away,loss,93.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,110.0,0.28703703703703703,0.25,33
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,45,78,6,14,14,21,9,36,23,5,7,16,23,2007-02-14,home,win,110.0,SACRAMENTO KINGS,93.0,0.36585365853658536,0.3,45
PORTLAND TRAIL BLAZERS,240,34,84,3,11,20,22,15,26,13,5,1,7,19,2007-02-14,away,loss,91.0,ORLANDO MAGIC,103.0,0.288135593220339,0.21428571428571427,41
ORLANDO MAGIC,240,40,76,6,16,17,18,6,35,22,4,7,11,21,2007-02-14,home,win,103.0,PORTLAND TRAIL BLAZERS,91.0,0.3448275862068966,0.2727272727272727,41
WASHINGTON WIZARDS,240,33,82,2,13,24,31,16,32,19,10,6,12,20,2007-02-14,away,win,92.0,PHILADELPHIA 76ERS,85.0,0.28695652173913044,0.13333333333333333,48
PHILADELPHIA 76ERS,240,30,79,5,16,20,25,17,29,24,4,3,18,24,2007-02-14,home,loss,85.0,WASHINGTON WIZARDS,92.0,0.27522935779816515,0.23809523809523808,46
PHOENIX SUNS,240,35,90,7,20,13,14,15,21,16,3,3,12,23,2007-02-14,away,loss,90.0,SEATTLE SUPERSONICS,114.0,0.28,0.25925925925925924,36
SEATTLE SUPERSONICS,240,44,81,9,18,17,21,8,36,26,5,4,15,20,2007-02-14,home,win,114.0,PHOENIX SUNS,90.0,0.352,0.3333333333333333,44
NEW JERSEY NETS,240,41,81,14,28,13,19,11,26,24,5,2,15,16,2007-02-14,away,loss,109.0,TORONTO RAPTORS,120.0,0.3360655737704918,0.3333333333333333,37
TORONTO RAPTORS,240,43,73,10,18,24,27,5,26,29,8,1,12,19,2007-02-14,home,win,120.0,NEW JERSEY NETS,109.0,0.3706896551724138,0.35714285714285715,31
CLEVELAND CAVALIERS,240,35,80,7,19,21,29,21,28,17,7,5,13,22,2007-02-14,away,loss,98.0,UTAH JAZZ,99.0,0.30434782608695654,0.2692307692307692,49
UTAH JAZZ,240,39,79,7,15,14,23,12,25,23,7,5,10,22,2007-02-14,home,win,99.0,CLEVELAND CAVALIERS,98.0,0.3305084745762712,0.3181818181818182,37
