team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,29,68,5,19,20,34,11,34,13,5,2,14,19,2007-06-14,away,win,83.0,CLEVELAND CAVALIERS,82.0,0.29896907216494845,0.20833333333333334,45
CLEVELAND CAVALIERS,240,32,84,7,22,11,16,12,30,23,5,2,10,24,2007-06-14,home,loss,82.0,SAN ANTONIO SPURS,83.0,0.27586206896551724,0.2413793103448276,42
