team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,39,82,1,9,10,15,12,32,20,6,6,16,19,2007-02-27,away,loss,89.0,CLEVELAND CAVALIERS,97.0,0.32231404958677684,0.1,44
CLEVELAND CAVALIERS,240,40,82,8,16,9,13,6,29,23,7,4,16,17,2007-02-27,home,win,97.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,89.0,0.32786885245901637,0.3333333333333333,35
PHOENIX SUNS,240,41,93,9,19,12,15,16,29,21,10,2,12,19,2007-02-27,away,win,103.0,INDIANA PACERS,92.0,0.30597014925373134,0.32142857142857145,45
INDIANA PACERS,240,36,84,6,15,14,18,16,35,20,5,8,21,15,2007-02-27,home,loss,92.0,PHOENIX SUNS,103.0,0.3,0.2857142857142857,51
GOLDEN STATE WARRIORS,240,42,90,6,22,11,20,13,30,27,9,5,15,19,2007-02-27,away,loss,101.0,MILWAUKEE BUCKS,122.0,0.3181818181818182,0.21428571428571427,43
MILWAUKEE BUCKS,240,49,91,13,27,11,16,12,36,31,7,5,15,20,2007-02-27,home,win,122.0,GOLDEN STATE WARRIORS,101.0,0.35,0.325,48
DALLAS MAVERICKS,240,37,82,8,20,9,12,14,40,18,3,8,14,18,2007-02-27,away,win,91.0,MINNESOTA TIMBERWOLVES,65.0,0.31092436974789917,0.2857142857142857,54
MINNESOTA TIMBERWOLVES,240,24,81,5,14,12,15,10,29,16,7,3,15,18,2007-02-27,home,loss,65.0,DALLAS MAVERICKS,91.0,0.22857142857142856,0.2631578947368421,39
WASHINGTON WIZARDS,240,37,85,10,26,17,24,10,28,22,8,3,10,22,2007-02-27,away,loss,101.0,NEW JERSEY NETS,113.0,0.30327868852459017,0.2777777777777778,38
NEW JERSEY NETS,240,37,81,16,32,23,29,12,34,29,3,7,13,19,2007-02-27,home,win,113.0,WASHINGTON WIZARDS,101.0,0.3135593220338983,0.3333333333333333,46
