slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mingya01,Yao Ming,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,2444,11,15,0,0,8,8,4,9,3,0,2,3,3,28.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,2319,10,22,2,4,14,14,2,5,0,0,2,2,3,25.7
howarjo01,Josh Howard,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,2454,11,19,0,1,6,9,2,9,4,0,1,0,3,24.3
petermo01,Morris Peterson,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,1750,7,10,4,6,3,4,2,1,0,2,0,0,2,19.3
paulch01,Chris Paul,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2317,6,14,1,2,7,8,1,7,10,3,0,5,2,19.2
artesro01,Metta World Peace,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,2358,10,22,3,4,6,6,1,6,0,1,0,1,3,18.9
gibsoda01,Daniel Gibson,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1857,10,14,4,6,1,5,3,1,2,0,0,2,2,18.6
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,1796,3,10,0,0,10,11,2,3,7,2,0,1,0,18.0
kiddja01,Jason Kidd,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,2239,3,6,1,2,0,0,2,5,12,4,0,1,1,17.9
richaja01,Jason Richardson,CHARLOTTE BOBCATS,AWAY,CLEVELAND CAVALIERS,LOSS,1740,8,18,2,4,6,6,1,3,4,1,1,2,4,17.1
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1816,7,15,0,2,8,12,2,7,9,0,1,5,3,17.0
stojape01,Peja Stojaković,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,1830,7,13,3,7,3,4,2,4,1,0,0,0,0,16.6
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2570,9,16,0,0,3,4,4,8,2,0,0,2,3,16.4
nashst01,Steve Nash,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,2157,9,16,2,4,4,5,0,4,9,0,0,7,2,15.7
willima01,Mo Williams,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1957,7,14,1,6,2,2,2,2,7,1,0,1,4,15.3
westda01,David West,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,2514,7,19,0,1,4,4,3,4,4,2,0,1,4,13.0
poseyja01,James Posey,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,1597,5,8,3,5,0,0,0,2,1,0,0,0,1,10.3
brookaa01,Aaron Brooks,HOUSTON ROCKETS,AWAY,DALLAS MAVERICKS,WIN,1189,5,12,2,4,2,2,0,3,5,0,0,1,2,10.2
diawbo01,Boris Diaw,PHOENIX SUNS,HOME,NEW ORLEANS HORNETS,LOSS,1542,4,5,0,0,2,2,0,5,3,0,1,2,1,10.0
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,HOUSTON ROCKETS,LOSS,1856,4,13,1,5,6,7,0,0,4,0,1,0,2,9.8
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,AWAY,CLEVELAND CAVALIERS,LOSS,1814,4,10,0,1,5,5,0,5,1,2,1,1,6,9.1
wallabe01,Ben Wallace,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1458,1,2,0,0,0,0,2,8,0,1,5,0,1,8.9
westde01,Delonte West,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1800,3,8,2,6,1,2,1,5,2,2,1,1,2,8.7
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,CHARLOTTE BOBCATS,WIN,1811,4,9,0,1,3,4,0,3,0,2,2,1,2,8.4
butlera01,Rasual Butler,NEW ORLEANS HORNETS,AWAY,PHOENIX SUNS,WIN,1119,2,5,2,3,0,0,0,1,0,2,2,0,0,7.0
