slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
paulch01,Chris Paul,NEW ORLEANS HORNETS,AWAY,WASHINGTON WIZARDS,WIN,2373,11,16,0,0,8,9,2,8,13,4,0,3,2,35.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2376,14,23,2,3,7,10,1,4,6,4,2,4,2,32.0
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,BOSTON CELTICS,WIN,2199,9,20,1,4,13,16,2,2,7,4,0,1,0,30.3
harride01,Devin Harris,NEW JERSEY NETS,AWAY,GOLDEN STATE WARRIORS,LOSS,2481,9,20,0,6,13,17,2,5,12,3,0,6,2,26.5
johnsjo02,Joe Johnson,ATLANTA HAWKS,HOME,UTAH JAZZ,WIN,2653,10,20,3,4,8,8,1,2,9,1,0,3,4,25.0
mcdyean01,Antonio McDyess,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,2560,9,20,0,0,3,3,10,12,2,1,1,0,1,23.9
jacksst02,Stephen Jackson,GOLDEN STATE WARRIORS,HOME,NEW JERSEY NETS,WIN,2679,10,21,2,7,7,8,2,5,7,1,0,3,4,22.1
jamisan01,Antawn Jamison,WASHINGTON WIZARDS,HOME,NEW ORLEANS HORNETS,LOSS,2671,11,21,2,7,1,2,2,8,2,3,0,0,2,21.7
robinna01,Nate Robinson,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,2244,9,22,2,8,10,10,0,3,6,0,0,0,4,21.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2380,13,24,0,3,3,5,2,8,1,2,2,2,3,21.3
smithjo03,Josh Smith,ATLANTA HAWKS,HOME,UTAH JAZZ,WIN,2540,9,15,0,0,4,7,2,10,3,1,3,1,3,21.3
youngth01,Thaddeus Young,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,WIN,2170,13,20,2,5,1,4,1,4,1,0,1,1,2,20.5
gomesry01,Ryan Gomes,MINNESOTA TIMBERWOLVES,HOME,MEMPHIS GRIZZLIES,WIN,2007,8,16,3,6,6,7,0,5,5,0,0,0,3,20.4
princta01,Tayshaun Prince,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,3042,8,21,0,3,9,11,3,7,4,0,3,0,4,20.2
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,HOME,DALLAS MAVERICKS,LOSS,2665,9,16,0,0,5,5,1,10,2,1,1,1,3,20.0
dalemsa01,Samuel Dalembert,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,WIN,1986,9,13,0,0,1,1,4,9,0,1,3,2,2,19.3
watsoea01,Earl Watson,OKLAHOMA CITY THUNDER,AWAY,DENVER NUGGETS,LOSS,2010,7,14,1,2,3,4,3,3,7,2,1,2,2,18.4
millemi01,Mike Miller,MINNESOTA TIMBERWOLVES,HOME,MEMPHIS GRIZZLIES,WIN,1764,6,12,3,5,3,3,3,8,3,1,1,2,0,18.3
powele01,Leon Powe,BOSTON CELTICS,AWAY,MIAMI HEAT,LOSS,2572,7,14,0,0,9,12,4,9,0,0,0,0,5,18.3
leeda02,David Lee,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,2446,7,12,0,0,2,5,6,12,2,1,0,0,3,18.2
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,HOME,MEMPHIS GRIZZLIES,WIN,1775,8,14,0,1,3,3,4,7,4,1,1,3,2,18.0
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,2073,9,19,0,0,4,4,2,3,3,3,2,2,3,17.9
stuckro01,Rodney Stuckey,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,2447,9,20,0,1,5,5,3,5,8,1,0,3,5,17.8
balkmre01,Renaldo Balkman,DENVER NUGGETS,HOME,OKLAHOMA CITY THUNDER,WIN,1825,6,13,0,0,2,2,8,6,3,2,1,1,2,17.7
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,WIN,2179,4,9,2,4,5,6,0,5,7,2,1,1,1,17.6
gasolpa01,Pau Gasol,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2550,9,18,0,0,2,2,4,1,2,4,1,2,2,17.4
terryja01,Jason Terry,DALLAS MAVERICKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2109,9,22,3,7,3,4,1,4,4,2,0,0,3,17.3
allenra02,Ray Allen,BOSTON CELTICS,AWAY,MIAMI HEAT,LOSS,2422,10,18,5,8,2,2,2,3,2,0,0,4,3,16.9
biedran01,Andris Biedriņš,GOLDEN STATE WARRIORS,HOME,NEW JERSEY NETS,WIN,1847,5,6,0,0,0,0,4,9,2,2,1,1,1,16.0
