slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,GOLDEN STATE WARRIORS,LOSS,2530,14,21,3,5,6,8,2,0,2,2,0,3,4,27.3
rondora01,Rajon Rondo,BOSTON CELTICS,AWAY,DALLAS MAVERICKS,WIN,2630,9,14,0,0,1,2,3,12,14,1,0,6,1,22.5
gordobe01,Ben Gordon,CHICAGO BULLS,HOME,MIAMI HEAT,LOSS,2506,10,21,0,2,14,16,0,5,2,0,0,3,1,22.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,BOSTON CELTICS,LOSS,2360,13,28,2,4,9,12,1,7,0,1,0,3,3,21.0
beaslmi01,Michael Beasley,MIAMI HEAT,AWAY,CHICAGO BULLS,WIN,1832,9,10,1,1,2,2,2,5,3,1,2,3,4,20.4
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,DALLAS MAVERICKS,WIN,2634,9,20,0,2,13,14,0,5,3,0,0,2,4,20.2
turiaro01,Ronny Turiaf,GOLDEN STATE WARRIORS,HOME,PORTLAND TRAIL BLAZERS,WIN,1720,4,7,0,0,6,6,7,4,2,1,1,0,5,17.9
maggeco01,Corey Maggette,GOLDEN STATE WARRIORS,HOME,PORTLAND TRAIL BLAZERS,WIN,2025,9,16,1,1,5,7,3,2,1,1,0,1,3,17.8
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,CHICAGO BULLS,WIN,2295,9,23,0,2,6,6,0,2,7,1,2,3,2,15.6
rosede01,Derrick Rose,CHICAGO BULLS,HOME,MIAMI HEAT,LOSS,2334,7,14,0,1,4,4,1,3,6,1,0,2,1,15.4
mariosh01,Shawn Marion,MIAMI HEAT,AWAY,CHICAGO BULLS,WIN,2336,6,10,0,1,0,0,2,5,4,3,2,2,3,14.3
