slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
watsocj01,C.J. Watson,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,WIN,2355,10,16,2,4,16,16,1,6,9,1,0,4,4,35.0
jefferi01,Richard Jefferson,MILWAUKEE BUCKS,HOME,OKLAHOMA CITY THUNDER,WIN,2218,13,21,4,9,5,6,0,9,4,2,1,2,5,29.3
gordobe01,Ben Gordon,CHICAGO BULLS,HOME,CHARLOTTE BOBCATS,WIN,2532,13,25,7,12,6,6,0,3,2,0,0,0,3,27.8
willide01,Deron Williams,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,LOSS,2383,6,13,2,6,12,14,0,1,14,2,0,4,5,24.6
cartevi01,Vince Carter,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,2380,7,16,4,6,9,9,0,2,9,0,0,1,4,22.9
rosede01,Derrick Rose,CHICAGO BULLS,HOME,CHARLOTTE BOBCATS,WIN,2477,10,16,0,0,2,2,1,2,7,2,1,1,2,21.9
boozeca01,Carlos Boozer,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,LOSS,1925,10,18,0,0,5,5,4,8,1,0,1,0,3,21.8
ridnolu01,Luke Ridnour,MILWAUKEE BUCKS,HOME,OKLAHOMA CITY THUNDER,WIN,2446,8,8,2,2,0,0,0,3,8,0,0,0,5,20.1
feltora01,Raymond Felton,CHARLOTTE BOBCATS,AWAY,CHICAGO BULLS,LOSS,2477,10,17,1,2,5,6,0,3,7,1,0,5,1,19.1
diawbo01,Boris Diaw,CHARLOTTE BOBCATS,AWAY,CHICAGO BULLS,LOSS,2161,9,20,2,5,4,4,7,3,3,0,1,3,1,18.8
mcdyean01,Antonio McDyess,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,2224,7,11,0,0,2,2,4,11,1,1,1,0,2,18.8
hillgr01,Grant Hill,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1375,7,8,0,0,5,5,1,2,2,4,0,3,3,18.7
telfase01,Sebastian Telfair,MINNESOTA TIMBERWOLVES,HOME,PHOENIX SUNS,LOSS,1997,8,12,0,0,5,5,1,1,0,3,0,1,1,18.4
turkohe01,Hedo Türkoğlu,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,1787,5,8,0,1,6,8,2,4,2,1,1,0,2,16.5
rushbr01,Brandon Rush,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2013,8,16,5,8,0,0,1,6,2,0,1,0,4,16.0
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,2542,8,17,0,1,5,6,2,7,2,2,1,3,2,15.7
okafoem01,Emeka Okafor,CHARLOTTE BOBCATS,AWAY,CHICAGO BULLS,LOSS,2021,4,7,0,0,5,10,5,9,1,0,2,0,1,15.6
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,CHARLOTTE BOBCATS,WIN,2340,4,5,0,0,3,3,4,6,7,1,2,4,4,15.4
kurzro01,Rob Kurz,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,WIN,2250,8,14,4,7,1,2,0,5,3,1,0,2,4,15.0
bynumwi01,Will Bynum,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1281,4,9,0,0,8,8,1,3,6,1,0,2,3,14.9
fordtj01,T.J. Ford,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1824,7,14,0,0,4,4,0,1,5,2,0,1,3,14.6
lopezbr01,Brook Lopez,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,1284,6,9,0,0,1,2,3,8,1,0,4,1,4,14.1
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,MILWAUKEE BUCKS,LOSS,1691,6,13,3,4,4,4,2,3,2,3,0,4,3,13.8
przybjo01,Joel Przybilla,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1850,4,6,0,0,2,2,4,10,1,1,1,1,3,13.4
salmojo01,John Salmons,CHICAGO BULLS,HOME,CHARLOTTE BOBCATS,WIN,2171,5,18,4,11,5,6,1,2,3,2,1,0,2,13.3
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1398,6,10,1,1,3,3,0,2,2,2,0,2,1,13.0
jackja01,Jarrett Jack,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2542,7,15,1,5,3,3,1,1,6,1,0,2,4,12.9
fernaru01,Rudy Fernández,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,1672,4,8,2,4,3,3,0,4,2,2,0,0,2,12.8
gordoer01,Eric Gordon,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2766,8,14,0,2,2,2,1,4,3,0,0,1,4,12.8
doolike01,Keyon Dooling,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,2231,5,9,1,3,1,1,0,1,10,1,0,3,1,12.6
livinsh01,Shaun Livingston,OKLAHOMA CITY THUNDER,AWAY,MILWAUKEE BUCKS,LOSS,1503,7,7,0,0,0,0,0,2,2,0,0,1,1,12.5
okurme01,Mehmet Okur,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,LOSS,2070,6,12,1,3,5,8,2,3,3,1,1,3,4,12.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MILWAUKEE BUCKS,LOSS,1548,4,12,1,1,4,4,3,4,6,0,0,1,1,12.3
alstora01,Rafer Alston,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,1560,6,13,1,4,0,0,2,1,8,1,0,2,1,12.2
hinriki01,Kirk Hinrich,CHICAGO BULLS,HOME,CHARLOTTE BOBCATS,WIN,1204,4,5,0,1,2,2,0,2,3,3,0,2,0,11.8
millemi01,Mike Miller,MINNESOTA TIMBERWOLVES,HOME,PHOENIX SUNS,LOSS,1959,4,9,2,4,0,0,3,6,9,0,0,3,2,11.7
princta01,Tayshaun Prince,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,2502,7,9,1,1,3,3,0,3,1,0,0,4,1,11.7
augusdj01,D.J. Augustin,CHARLOTTE BOBCATS,AWAY,CHICAGO BULLS,LOSS,2478,5,13,3,4,2,3,1,0,8,1,0,2,3,11.6
grangda01,Danny Granger,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2261,8,22,1,3,7,9,0,3,0,1,0,1,1,11.5
randoan01,Anthony Randolph,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,WIN,1768,3,5,0,1,5,6,2,6,2,1,0,1,4,11.3
villach01,Charlie Villanueva,MILWAUKEE BUCKS,HOME,OKLAHOMA CITY THUNDER,WIN,1707,6,19,1,4,1,2,2,7,5,1,2,1,0,11.1
carnero01,Rodney Carney,MINNESOTA TIMBERWOLVES,HOME,PHOENIX SUNS,LOSS,2022,8,17,1,7,0,0,2,4,1,1,0,0,4,11.0
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,2136,10,23,2,3,1,2,2,2,5,0,0,3,5,11.0
hibbero01,Roy Hibbert,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1202,4,9,0,0,1,2,6,2,1,0,4,0,3,11.0
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,2381,5,8,0,1,5,10,0,3,4,2,0,3,3,10.9
boonejo01,Josh Boone,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,1596,5,6,0,0,1,1,1,7,0,0,1,1,3,10.1
whitedj01,D.J. White,OKLAHOMA CITY THUNDER,AWAY,MILWAUKEE BUCKS,LOSS,1583,4,9,0,0,3,4,2,6,2,0,0,0,1,10.1
morroan01,Anthony Morrow,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,WIN,2084,4,6,1,2,4,6,1,1,2,0,0,0,5,10.0
azubuke01,Kelenna Azubuike,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,WIN,2313,7,16,2,5,2,2,0,4,1,1,2,2,5,9.9
sessira01,Ramon Sessions,MILWAUKEE BUCKS,HOME,OKLAHOMA CITY THUNDER,WIN,1494,4,8,0,0,2,2,1,1,9,0,0,3,1,9.9
dudleja01,Jared Dudley,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1505,6,12,4,5,0,0,1,1,1,0,0,2,0,9.7
jonesfr01,Fred Jones,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2168,1,6,1,4,5,6,1,6,5,2,0,1,3,9.6
mbahalu01,Luc Mbah a Moute,MILWAUKEE BUCKS,HOME,OKLAHOMA CITY THUNDER,WIN,1993,3,6,0,0,4,4,1,3,2,3,0,3,2,9.2
onealsh01,Shaquille O'Neal,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1108,2,7,0,0,6,9,4,6,1,0,1,1,2,8.9
leeco01,Courtney Lee,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,2553,4,11,2,4,0,0,0,3,3,3,0,1,1,8.5
