slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
thomake01,Kenny Thomas,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,WIN,2063,10,14,0,0,12,13,6,8,1,0,0,1,2,31.3
battish01,Shane Battier,MEMPHIS GRIZZLIES,HOME,CHARLOTTE BOBCATS,WIN,2155,8,13,0,1,9,10,3,8,2,3,3,0,1,29.3
crawfja01,Jamal Crawford,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2821,13,20,4,7,2,3,0,5,5,1,2,1,3,28.0
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2845,15,28,1,4,4,6,2,4,12,0,0,3,2,27.8
davisba01,Baron Davis,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,3037,13,29,4,11,8,12,0,6,9,1,2,3,4,27.2
millere01,Reggie Miller,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,2358,11,21,3,9,9,9,0,4,3,0,0,0,3,25.8
okafoem01,Emeka Okafor,CHARLOTTE BOBCATS,AWAY,MEMPHIS GRIZZLIES,LOSS,2400,6,12,0,0,7,8,10,8,1,1,2,1,3,22.9
johnsan02,Anthony Johnson,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,2437,7,13,3,6,1,1,1,3,16,1,1,3,2,22.4
foylead01,Adonal Foyle,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2451,7,13,0,0,1,1,8,8,3,1,4,0,6,20.2
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,WIN,1657,9,13,1,2,5,5,0,4,8,1,1,5,5,20.0
abdursh01,Shareef Abdur-Rahim,PORTLAND TRAIL BLAZERS,AWAY,NEW ORLEANS HORNETS,WIN,2443,10,17,0,2,5,6,3,7,2,0,0,2,2,19.5
marbust01,Stephon Marbury,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2771,7,19,1,3,2,5,1,1,19,2,1,2,3,19.1
nailole01,Lee Nailon,NEW ORLEANS HORNETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1699,10,13,0,0,0,0,2,4,3,0,0,0,2,18.8
knighbr01,Brevin Knight,CHARLOTTE BOBCATS,AWAY,MEMPHIS GRIZZLIES,LOSS,2283,8,17,0,0,6,8,0,4,10,2,0,3,3,18.5
butleca01,Caron Butler,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,LOSS,2054,5,13,0,0,7,7,2,3,1,4,1,0,1,17.2
mohamna01,Nazr Mohammed,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2083,7,17,0,0,5,9,10,5,0,0,3,0,6,16.5
bowenbr01,Bruce Bowen,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2373,7,10,3,3,0,0,1,6,2,1,0,0,4,16.1
atkinch01,Chucky Atkins,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,LOSS,1701,5,11,1,2,4,4,0,3,9,2,0,2,2,15.7
jacksst02,Stephen Jackson,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,2608,9,20,4,11,5,5,0,5,2,1,0,4,2,15.7
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,LOSS,2136,8,17,1,4,1,2,1,3,6,3,1,2,2,15.6
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,AWAY,NEW ORLEANS HORNETS,WIN,2224,5,19,1,10,8,8,0,3,9,2,0,1,2,15.1
wrighlo02,Lorenzen Wright,MEMPHIS GRIZZLIES,HOME,CHARLOTTE BOBCATS,WIN,1941,5,9,0,0,6,7,1,9,1,0,2,1,2,15.0
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2629,9,20,2,3,3,6,2,5,4,1,0,2,3,14.9
horryro01,Robert Horry,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2186,5,10,4,6,3,5,5,2,0,2,1,4,0,14.0
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,CHARLOTTE BOBCATS,WIN,2022,8,15,5,8,0,0,0,5,2,1,0,2,4,14.0
sweetmi01,Mike Sweetney,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2204,8,15,0,0,4,9,4,5,1,0,0,1,2,13.9
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,MIAMI HEAT,WIN,2413,7,15,0,0,3,4,1,5,5,3,0,3,3,13.4
patteru01,Ruben Patterson,PORTLAND TRAIL BLAZERS,AWAY,NEW ORLEANS HORNETS,WIN,1782,7,13,0,1,2,2,0,3,0,4,0,1,1,13.2
davisda01,Dale Davis,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,1820,5,5,0,0,3,4,3,8,0,1,2,3,5,13.0
brownpj01,P.J. Brown,NEW ORLEANS HORNETS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2037,6,9,0,0,2,2,1,5,0,1,0,0,1,12.9
thomaku01,Kurt Thomas,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2423,7,12,1,1,0,0,3,9,1,0,0,1,4,12.3
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,DETROIT PISTONS,LOSS,2328,6,9,0,0,1,1,5,6,0,1,0,2,3,12.2
murphtr01,Troy Murphy,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2065,6,16,0,3,2,2,7,6,4,0,1,2,3,12.2
outlatr01,Travis Outlaw,PORTLAND TRAIL BLAZERS,AWAY,NEW ORLEANS HORNETS,WIN,1902,5,11,0,1,3,4,3,2,2,1,2,1,1,12.0
jonesed02,Eddie Jones,MIAMI HEAT,HOME,DETROIT PISTONS,LOSS,2511,8,17,2,5,1,1,1,6,0,1,1,1,4,11.9
medvest01,Stanislav Medvedenko,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,LOSS,796,4,7,0,0,5,6,1,2,1,1,0,0,1,11.9
mournal01,Alonzo Mourning,MIAMI HEAT,HOME,DETROIT PISTONS,LOSS,2156,3,12,0,0,4,8,7,7,0,1,5,0,2,11.9
barrybr01,Brent Barry,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2509,5,13,2,7,5,6,0,3,5,0,0,1,3,11.7
princta01,Tayshaun Prince,DETROIT PISTONS,AWAY,MIAMI HEAT,WIN,2703,8,17,0,0,0,0,2,3,3,1,0,0,3,11.5
songada01,Darius Songaila,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,WIN,1471,5,8,0,0,0,0,6,5,3,0,1,2,4,11.3
dunlemi02,Mike Dunleavy,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2707,5,12,2,4,4,6,2,2,2,1,0,1,3,11.0
fishede01,Derek Fisher,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2185,3,7,1,3,4,4,0,2,3,3,0,1,4,10.4
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,CHARLOTTE BOBCATS,WIN,1707,5,10,0,0,6,6,2,2,2,0,2,4,5,9.8
houseed01,Eddie House,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,WIN,1223,5,9,1,2,0,0,3,2,2,0,0,0,3,9.6
