slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
cartevi01,Vince Carter,NEW JERSEY NETS,HOME,DETROIT PISTONS,WIN,2401,14,27,2,2,11,13,2,9,5,2,2,3,4,33.3
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,WIN,2339,10,17,3,5,8,11,1,5,9,6,1,3,4,32.5
bibbymi01,Mike Bibby,SACRAMENTO KINGS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2399,13,23,4,9,5,6,3,2,5,1,1,2,1,29.2
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,HOME,SACRAMENTO KINGS,WIN,2387,11,17,4,7,4,4,0,2,8,1,0,1,1,28.3
marbust01,Stephon Marbury,NEW YORK KNICKS,AWAY,PHOENIX SUNS,LOSS,2218,13,21,2,4,5,6,2,2,6,1,1,2,2,28.2
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,NEW YORK KNICKS,WIN,2225,10,20,0,1,12,13,3,12,1,1,1,1,3,27.5
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,ORLANDO MAGIC,WIN,2736,9,21,0,3,12,13,0,6,9,2,0,1,2,26.8
nashst01,Steve Nash,PHOENIX SUNS,HOME,NEW YORK KNICKS,WIN,2218,9,18,1,2,7,9,3,0,14,1,0,2,1,26.7
onealje01,Jermaine O'Neal,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2225,15,23,0,0,8,9,0,8,2,0,0,3,4,26.7
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,SACRAMENTO KINGS,WIN,1975,9,16,0,0,10,10,3,9,2,0,1,2,0,25.3
martike01,Kenyon Martin,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,WIN,1883,9,15,0,0,6,6,3,6,3,1,3,1,3,24.0
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2278,8,21,1,1,3,4,7,6,10,4,0,1,6,22.4
onealsh01,Shaquille O'Neal,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1894,10,17,0,0,6,17,2,8,6,1,5,3,4,21.6
thomaet01,Etan Thomas,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,WIN,1803,9,12,0,0,5,8,5,3,0,0,1,1,2,20.3
kirilan01,Andrei Kirilenko,UTAH JAZZ,HOME,NEW ORLEANS HORNETS,WIN,2067,5,6,0,1,7,9,3,4,5,1,3,3,2,20.1
elyme01,Melvin Ely,CHARLOTTE BOBCATS,AWAY,SEATTLE SUPERSONICS,LOSS,2468,9,12,0,0,4,6,3,6,0,1,3,3,2,19.6
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,CHARLOTTE BOBCATS,WIN,1831,9,14,2,6,5,7,0,4,5,1,0,4,1,19.3
boozeca01,Carlos Boozer,UTAH JAZZ,HOME,NEW ORLEANS HORNETS,WIN,1828,8,10,0,0,2,2,0,5,3,2,1,1,1,19.1
harrial01,Al Harrington,ATLANTA HAWKS,HOME,INDIANA PACERS,LOSS,2251,11,22,1,1,3,7,4,4,1,2,0,1,0,19.1
walkean02,Antoine Walker,ATLANTA HAWKS,HOME,INDIANA PACERS,LOSS,2433,11,23,3,4,1,2,1,8,8,0,1,3,3,19.1
millebr01,Brad Miller,SACRAMENTO KINGS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2251,7,13,0,0,4,5,3,4,4,3,1,1,3,18.9
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,NEW YORK KNICKS,WIN,2489,10,17,1,5,2,3,2,8,2,1,0,1,3,18.7
vanexni01,Nick Van Exel,PORTLAND TRAIL BLAZERS,HOME,SACRAMENTO KINGS,WIN,2648,8,17,0,3,7,8,1,4,8,2,0,4,2,18.6
ridnolu01,Luke Ridnour,SEATTLE SUPERSONICS,HOME,CHARLOTTE BOBCATS,WIN,2337,7,10,2,3,1,2,1,1,8,1,1,2,2,17.9
radmavl01,Vladimir Radmanović,SEATTLE SUPERSONICS,HOME,CHARLOTTE BOBCATS,WIN,1998,8,16,5,9,2,2,1,1,2,1,0,0,2,17.6
reddmi01,Michael Redd,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,LOSS,1706,8,17,1,2,9,10,2,4,1,1,0,3,2,17.4
nachbbo01,Boštjan Nachbar,NEW ORLEANS HORNETS,AWAY,UTAH JAZZ,LOSS,1419,6,8,4,5,5,5,0,3,1,1,1,2,5,17.1
