slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,WASHINGTON WIZARDS,LOSS,3006,9,22,3,7,15,22,1,9,14,2,1,5,1,31.9
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES CLIPPERS,WIN,2083,8,12,1,1,11,13,4,6,7,1,0,2,1,30.1
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,AWAY,LOS ANGELES LAKERS,WIN,3006,11,25,1,6,14,15,1,5,7,1,0,1,2,29.8
paytoga01,Gary Payton,BOSTON CELTICS,HOME,UTAH JAZZ,WIN,1921,10,13,2,2,5,5,1,5,11,1,0,3,2,29.0
hughela01,Larry Hughes,WASHINGTON WIZARDS,AWAY,LOS ANGELES LAKERS,WIN,2658,15,21,0,1,3,6,0,5,6,2,0,1,3,28.6
surabo01,Bob Sura,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,WIN,1943,9,10,0,0,6,10,0,8,9,2,0,1,2,27.9
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES CLIPPERS,WIN,2474,9,16,2,3,9,9,2,3,5,0,0,2,3,24.0
willija02,Jason Williams,MEMPHIS GRIZZLIES,HOME,NEW JERSEY NETS,WIN,2132,9,14,5,9,4,4,0,0,6,2,0,4,0,23.0
millean02,Andre Miller,DENVER NUGGETS,AWAY,MIAMI HEAT,LOSS,2546,10,19,0,1,4,5,4,1,7,6,0,3,6,22.9
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,PHOENIX SUNS,LOSS,2519,15,26,1,6,1,1,2,3,3,1,0,3,1,21.8
jefferi01,Richard Jefferson,NEW JERSEY NETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2703,8,19,2,7,8,8,2,9,5,2,0,3,4,20.9
nashst01,Steve Nash,PHOENIX SUNS,AWAY,SEATTLE SUPERSONICS,WIN,2183,8,14,1,3,4,4,1,5,12,0,0,3,3,20.8
johnsjo02,Joe Johnson,PHOENIX SUNS,AWAY,SEATTLE SUPERSONICS,WIN,2751,10,20,2,6,2,2,2,8,5,0,0,0,2,20.5
