slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,MIAMI HEAT,HOME,SEATTLE SUPERSONICS,LOSS,2341,8,13,0,0,9,15,5,9,4,2,7,3,5,27.6
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,WIN,2475,8,16,1,4,16,19,1,10,3,1,0,2,5,26.6
iversal01,Allen Iverson,PHILADELPHIA 76ERS,AWAY,GOLDEN STATE WARRIORS,WIN,2549,11,19,2,3,5,5,0,3,6,2,0,1,4,24.6
hilarne01,Nenê Hilário,DENVER NUGGETS,HOME,LOS ANGELES CLIPPERS,LOSS,2513,7,14,0,0,6,7,3,10,4,3,3,1,2,23.8
boshch01,Chris Bosh,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,2239,9,19,0,0,7,7,5,7,3,1,0,0,1,23.6
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,CHARLOTTE BOBCATS,WIN,2418,11,19,0,3,4,6,2,6,6,2,0,1,3,23.5
murphtr01,Troy Murphy,GOLDEN STATE WARRIORS,HOME,PHILADELPHIA 76ERS,LOSS,2404,9,18,4,5,7,10,3,11,1,0,1,2,4,22.0
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,NEW ORLEANS HORNETS,WIN,1919,6,13,3,5,4,5,3,7,10,1,2,3,3,21.3
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,CHICAGO BULLS,WIN,2576,9,19,1,3,9,10,1,3,3,2,0,2,2,20.8
battish01,Shane Battier,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,WIN,1804,6,9,1,1,5,5,2,2,0,4,2,0,4,19.9
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,DENVER NUGGETS,WIN,2363,8,15,0,0,5,6,6,7,2,2,3,4,3,19.9
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,WIN,2123,9,15,0,0,7,10,5,5,3,1,1,5,2,19.9
goodedr01,Drew Gooden,CLEVELAND CAVALIERS,AWAY,CHARLOTTE BOBCATS,WIN,1797,8,16,0,0,3,3,5,9,0,2,2,1,0,19.6
allenra02,Ray Allen,SEATTLE SUPERSONICS,AWAY,MIAMI HEAT,WIN,2522,12,25,6,10,5,5,1,1,1,1,0,4,4,19.4
davisri01,Ricky Davis,BOSTON CELTICS,HOME,NEW ORLEANS HORNETS,WIN,1771,6,13,2,3,9,10,2,3,5,1,0,3,1,19.3
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,LOSS,2526,8,14,0,0,4,8,6,9,2,2,2,3,5,18.5
