slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
crawfja01,Jamal Crawford,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,2672,14,25,5,9,7,8,1,4,7,1,0,2,2,32.7
millebr01,Brad Miller,SACRAMENTO KINGS,HOME,NEW JERSEY NETS,WIN,2599,14,18,0,1,3,4,5,7,5,1,1,2,3,31.2
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2401,7,13,0,0,15,23,2,7,3,1,5,1,4,27.0
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,CHARLOTTE BOBCATS,WIN,2084,10,18,0,2,13,16,0,9,3,2,1,3,4,26.1
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,CHICAGO BULLS,LOSS,2454,11,20,2,5,8,9,2,4,3,1,0,3,2,23.9
thomaku01,Kurt Thomas,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,2435,10,20,1,1,3,3,5,9,3,2,2,2,3,22.5
radmavl01,Vladimir Radmanović,SEATTLE SUPERSONICS,AWAY,LOS ANGELES LAKERS,WIN,2033,9,17,8,14,0,0,2,3,1,2,0,0,1,22.3
allenra02,Ray Allen,SEATTLE SUPERSONICS,AWAY,LOS ANGELES LAKERS,WIN,2070,8,18,4,9,5,5,2,2,4,2,0,1,0,21.4
moblecu01,Cuttino Mobley,SACRAMENTO KINGS,HOME,NEW JERSEY NETS,WIN,2389,7,17,2,2,4,4,2,5,10,1,0,0,2,21.0
stojape01,Peja Stojaković,SACRAMENTO KINGS,HOME,NEW JERSEY NETS,WIN,2378,9,14,2,5,5,6,0,5,2,1,0,2,3,19.1
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,NEW JERSEY NETS,WIN,2288,5,9,4,6,5,6,0,4,10,0,0,3,3,18.3
okafoem01,Emeka Okafor,CHARLOTTE BOBCATS,HOME,BOSTON CELTICS,LOSS,2334,10,19,0,0,0,4,7,5,2,1,5,2,4,17.8
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,SEATTLE SUPERSONICS,LOSS,2353,8,17,0,2,3,4,3,10,8,1,1,3,4,17.7
millean02,Andre Miller,DENVER NUGGETS,AWAY,CHICAGO BULLS,LOSS,2696,5,12,0,1,5,8,0,3,11,3,0,1,2,17.2
richaqu01,Quentin Richardson,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2350,9,17,7,14,0,0,0,9,4,0,0,4,3,17.0
hinriki01,Kirk Hinrich,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,2261,9,19,2,9,3,5,1,2,4,5,1,4,4,16.7
waltolu01,Luke Walton,LOS ANGELES LAKERS,HOME,SEATTLE SUPERSONICS,LOSS,1100,6,7,3,4,4,4,0,1,1,0,0,0,2,16.7
arizatr01,Trevor Ariza,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,2222,9,20,0,0,3,5,8,3,1,2,0,2,1,16.6
johnsjo02,Joe Johnson,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2359,9,16,3,7,3,4,0,3,4,0,0,2,3,16.5
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2525,8,18,1,3,3,4,5,6,3,2,2,3,4,16.4
francst01,Steve Francis,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2277,4,11,0,0,10,12,1,3,6,1,0,1,2,16.1
cartevi01,Vince Carter,NEW JERSEY NETS,AWAY,SACRAMENTO KINGS,LOSS,1906,10,20,1,2,2,2,0,2,3,2,0,1,2,15.9
brezepr01,Primož Brezec,CHARLOTTE BOBCATS,HOME,BOSTON CELTICS,LOSS,2317,7,11,0,0,4,7,4,4,1,2,0,2,2,15.8
boykiea01,Earl Boykins,DENVER NUGGETS,AWAY,CHICAGO BULLS,LOSS,1435,5,7,0,0,6,6,0,1,2,3,0,2,3,14.6
swiftst01,Stromile Swift,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2313,8,16,0,0,2,3,1,8,0,2,3,1,3,14.6
jacksji01,Jim Jackson,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,1449,6,8,5,6,0,0,0,2,3,1,0,1,5,14.5
boganke01,Keith Bogans,CHARLOTTE BOBCATS,HOME,BOSTON CELTICS,LOSS,1260,4,8,1,3,3,4,1,4,4,2,0,0,3,13.1
gordobe01,Ben Gordon,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1708,7,16,1,5,3,3,1,2,6,0,0,2,4,11.5
hilarne01,Nenê Hilário,DENVER NUGGETS,AWAY,CHICAGO BULLS,LOSS,1963,7,14,0,0,5,6,0,4,4,0,1,3,5,11.3
duhonch01,Chris Duhon,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1805,4,9,1,4,2,2,0,4,5,2,0,2,0,11.0
scalabr01,Brian Scalabrine,NEW JERSEY NETS,AWAY,SACRAMENTO KINGS,LOSS,1838,5,11,1,1,2,2,1,3,3,3,0,2,3,10.8
hillgr01,Grant Hill,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2364,7,16,0,0,4,4,2,6,3,1,0,4,3,10.7
curryed01,Eddy Curry,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1053,7,9,0,0,2,3,1,0,1,0,1,2,4,10.6
nashst01,Steve Nash,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2136,3,7,0,1,3,4,0,6,7,1,0,2,0,10.6
atkinch01,Chucky Atkins,LOS ANGELES LAKERS,HOME,SEATTLE SUPERSONICS,LOSS,2491,5,12,1,6,2,2,1,5,6,2,1,4,3,10.5
nelsoja01,Jameer Nelson,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,1381,7,15,2,5,1,2,0,1,3,1,0,1,2,10.5
lafrera01,Raef LaFrentz,BOSTON CELTICS,AWAY,CHARLOTTE BOBCATS,WIN,1696,5,8,2,3,0,0,0,5,1,1,1,0,5,10.3
lewisra02,Rashard Lewis,SEATTLE SUPERSONICS,AWAY,LOS ANGELES LAKERS,WIN,2266,9,23,1,6,2,2,0,5,1,0,0,0,1,10.3
jonesju01,Jumaine Jones,LOS ANGELES LAKERS,HOME,SEATTLE SUPERSONICS,LOSS,1997,5,9,3,5,0,0,3,4,0,0,0,1,2,10.2
thomabi01,Billy Thomas,NEW JERSEY NETS,AWAY,SACRAMENTO KINGS,LOSS,1923,5,11,2,6,0,0,0,2,2,3,0,0,3,10.1
rushka01,Kareem Rush,CHARLOTTE BOBCATS,HOME,BOSTON CELTICS,LOSS,1940,7,15,2,7,1,1,1,3,2,0,0,2,1,9.9
poseyja01,James Posey,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2618,4,10,2,6,2,2,2,6,3,1,0,2,3,9.7
sweetmi01,Mike Sweetney,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1277,4,8,0,0,4,6,5,3,0,1,0,1,5,9.6
willija02,Jason Williams,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1426,3,9,1,4,3,3,0,3,7,1,1,2,2,9.6
denglu01,Luol Deng,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1157,4,8,1,2,3,3,3,5,2,0,1,3,3,9.5
martike01,Kenyon Martin,DENVER NUGGETS,AWAY,CHICAGO BULLS,LOSS,2436,5,9,0,0,2,2,0,9,1,2,2,4,3,9.3
kiddja01,Jason Kidd,NEW JERSEY NETS,AWAY,SACRAMENTO KINGS,LOSS,1779,3,10,1,2,1,1,0,4,7,1,0,0,1,8.9
nocioan01,Andrés Nocioni,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1967,3,9,2,4,4,4,0,5,1,2,1,1,5,8.8
battish01,Shane Battier,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,2017,4,11,1,2,2,2,4,3,4,0,0,1,5,8.4
harriot01,Othella Harrington,CHICAGO BULLS,HOME,DENVER NUGGETS,WIN,1163,3,5,0,0,2,2,1,0,2,1,0,0,1,8.4
watsoea01,Earl Watson,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1454,3,11,1,4,4,4,0,1,3,2,1,1,1,8.2
wrighlo02,Lorenzen Wright,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1728,4,9,0,0,4,6,3,5,1,0,0,1,4,8.2
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1289,3,4,2,3,1,4,2,3,2,0,0,1,2,8.1
fortsda01,Danny Fortson,SEATTLE SUPERSONICS,AWAY,LOS ANGELES LAKERS,WIN,1201,3,5,0,0,4,4,5,4,0,0,0,2,6,8.0
huntest01,Steven Hunter,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,834,4,5,0,0,1,3,2,1,0,0,2,1,1,8.0
paytoga01,Gary Payton,BOSTON CELTICS,AWAY,CHARLOTTE BOBCATS,WIN,2257,2,10,0,3,4,4,1,4,6,1,0,1,0,7.9
vaughja01,Jacque Vaughn,NEW JERSEY NETS,AWAY,SACRAMENTO KINGS,LOSS,884,4,6,0,0,3,4,0,1,2,0,0,1,2,7.9
