slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,SEATTLE SUPERSONICS,LOSS,2881,15,21,0,0,6,6,3,3,3,1,0,0,1,33.0
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,UTAH JAZZ,WIN,2733,9,20,3,7,17,19,0,2,7,1,0,4,3,28.1
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,HOME,NEW JERSEY NETS,WIN,2271,8,17,3,5,11,14,1,6,5,1,0,1,2,25.3
brandel01,Elton Brand,LOS ANGELES CLIPPERS,HOME,INDIANA PACERS,WIN,2135,12,16,0,0,3,4,1,4,1,1,2,0,2,24.4
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,PHILADELPHIA 76ERS,WIN,1511,10,12,0,0,4,5,1,11,1,0,6,4,1,23.7
howardw01,Dwight Howard,ORLANDO MAGIC,HOME,TORONTO RAPTORS,WIN,2305,4,6,0,0,7,9,6,14,3,2,2,1,2,23.7
nashst01,Steve Nash,PHOENIX SUNS,HOME,CLEVELAND CAVALIERS,WIN,1839,8,13,3,4,2,2,3,4,7,1,0,1,0,23.3
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,WIN,2539,6,15,0,0,5,6,3,13,9,2,3,2,3,21.7
murphtr01,Troy Murphy,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2694,9,17,3,4,4,5,5,12,4,0,1,4,3,21.7
millebr01,Brad Miller,SACRAMENTO KINGS,AWAY,NEW ORLEANS HORNETS,WIN,2029,10,12,0,1,4,5,1,5,1,2,0,1,4,21.5
okurme01,Mehmet Okur,UTAH JAZZ,AWAY,SEATTLE SUPERSONICS,LOSS,1995,9,12,1,1,6,6,1,4,2,0,0,0,5,21.5
cassesa01,Sam Cassell,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,WIN,2185,9,18,0,3,8,8,1,10,8,0,1,4,4,21.4
francst01,Steve Francis,ORLANDO MAGIC,HOME,TORONTO RAPTORS,WIN,1603,8,12,2,2,5,6,1,3,9,1,0,4,3,21.1
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,CHICAGO BULLS,LOSS,2630,9,21,3,11,7,9,0,3,10,1,3,6,4,19.5
mcinnje01,Jeff McInnis,CLEVELAND CAVALIERS,AWAY,PHOENIX SUNS,LOSS,2343,10,16,6,9,0,0,0,2,2,1,0,1,4,19.2
brownde02,Devin Brown,SAN ANTONIO SPURS,HOME,PHILADELPHIA 76ERS,WIN,1759,8,14,4,7,4,4,0,2,1,2,0,2,0,18.7
chandty01,Tyson Chandler,CHICAGO BULLS,HOME,LOS ANGELES LAKERS,WIN,2034,3,3,0,0,4,7,8,10,3,3,1,2,4,18.7
marbust01,Stephon Marbury,NEW YORK KNICKS,HOME,MEMPHIS GRIZZLIES,WIN,2296,8,14,5,7,5,5,0,2,5,1,0,5,2,18.7
lewisra02,Rashard Lewis,SEATTLE SUPERSONICS,HOME,UTAH JAZZ,WIN,2616,9,15,2,6,3,4,0,2,1,1,2,0,2,18.6
blounma01,Mark Blount,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2080,5,11,0,0,6,6,8,8,2,1,3,3,4,18.2
gilled01,Eddie Gill,INDIANA PACERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2531,8,12,3,4,2,2,1,3,6,1,0,4,1,18.2
ridnolu01,Luke Ridnour,SEATTLE SUPERSONICS,HOME,UTAH JAZZ,WIN,1992,7,14,3,4,0,0,0,4,10,2,0,1,3,18.0
