slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,2638,14,25,1,3,5,6,1,10,2,2,2,0,1,29.8
daniema01,Marquis Daniels,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,2220,13,23,0,2,3,3,5,4,8,2,0,3,2,26.6
bibbymi01,Mike Bibby,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2519,8,20,3,7,7,9,1,4,8,3,0,2,2,22.1
thomati01,Tim Thomas,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2004,10,14,4,4,3,4,1,1,3,3,0,4,4,21.3
thomaku01,Kurt Thomas,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1840,10,11,0,0,1,1,3,9,1,1,1,2,5,20.5
songada01,Darius Songaila,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2714,10,14,0,0,3,5,6,6,3,0,0,6,0,18.5
iversal01,Allen Iverson,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2509,9,23,3,6,8,8,1,2,8,1,1,6,4,17.5
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2277,5,10,0,0,13,16,1,5,4,0,0,4,1,17.4
dalemsa01,Samuel Dalembert,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2013,7,14,0,0,0,0,6,9,2,4,0,2,1,16.9
brandel01,Elton Brand,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2488,12,24,0,0,0,0,3,4,2,0,3,1,3,16.6
millebr01,Brad Miller,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2378,3,12,0,0,10,10,2,13,3,1,2,1,4,16.0
marbust01,Stephon Marbury,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2592,6,16,0,1,5,6,0,5,12,1,0,2,2,15.9
finlemi01,Michael Finley,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,2547,8,21,5,9,1,2,3,3,4,1,1,1,4,15.0
moblecu01,Cuttino Mobley,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2746,10,19,3,10,3,3,0,3,3,2,0,6,2,14.9
crawfja01,Jamal Crawford,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2056,5,14,4,7,2,3,1,3,9,0,0,2,0,13.7
brunsri01,Rick Brunson,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1961,2,2,0,0,2,2,0,2,10,1,0,1,0,13.0
jacksma02,Marc Jackson,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2516,5,13,0,0,8,10,3,2,2,0,1,2,2,12.1
sweetmi01,Mike Sweetney,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1910,2,5,0,0,6,8,4,5,1,1,1,0,3,12.0
harride01,Devin Harris,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,1260,4,6,3,5,0,2,2,0,4,2,1,2,2,11.7
kamanch01,Chris Kaman,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1787,5,13,0,0,3,6,6,4,2,1,1,2,2,10.4
thomajo02,John Thomas,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,623,5,5,0,0,1,2,2,0,0,0,0,0,1,10.1
howarjo01,Josh Howard,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,1708,7,18,1,2,1,2,4,5,4,1,0,2,6,9.5
simmobo01,Bobby Simmons,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2232,6,16,0,2,3,5,2,6,3,1,1,2,3,9.2
mckieaa01,Aaron McKie,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,1663,6,8,1,2,0,0,0,3,0,0,0,0,4,9.1
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,1884,6,8,0,0,3,4,0,3,1,1,0,3,5,9.0
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,1875,6,16,0,0,2,2,3,5,2,1,1,2,4,8.3
sprewla01,Latrell Sprewell,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,2065,8,19,0,2,1,3,2,4,0,1,0,1,1,8.3
evansma01,Maurice Evans,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,2276,2,7,1,3,7,8,0,6,1,2,0,2,5,8.0
armstda01,Darrell Armstrong,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,1392,1,2,0,0,0,0,2,2,7,1,0,1,0,7.9
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,1494,2,4,1,2,2,4,0,3,3,2,0,0,4,7.6
korveky01,Kyle Korver,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2603,4,14,3,10,0,0,0,5,4,3,0,1,4,7.5
olowomi01,Michael Olowokandi,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,1958,3,4,0,0,2,2,3,8,0,0,4,4,6,7.3
rogerro01,Rodney Rogers,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,1231,2,4,1,2,1,2,2,2,2,0,0,0,2,6.2
bradlsh01,Shawn Bradley,DALLAS MAVERICKS,HOME,SACRAMENTO KINGS,WIN,1793,3,8,0,0,2,2,6,4,0,0,3,3,5,6.1
chalmli01,Lionel Chalmers,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,919,3,3,0,0,0,0,0,1,0,2,0,1,1,6.0
arizatr01,Trevor Ariza,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1156,3,8,0,0,3,3,1,2,0,0,2,2,2,4.5
hudsotr01,Troy Hudson,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,1556,3,8,1,2,1,2,0,0,3,0,0,1,2,3.5
hardaan01,Anfernee Hardaway,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1660,3,7,0,2,1,2,0,4,3,0,0,2,2,3.4
ollieke01,Kevin Ollie,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,371,1,2,0,0,1,2,1,0,0,1,0,0,0,3.3
cassesa01,Sam Cassell,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,580,2,4,0,0,1,2,0,2,1,1,1,2,1,3.2
houseed01,Eddie House,SACRAMENTO KINGS,AWAY,DALLAS MAVERICKS,LOSS,599,2,5,1,3,0,0,0,0,1,1,0,0,2,3.2
