slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealje01,Jermaine O'Neal,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,2402,15,24,0,0,9,12,5,9,0,2,0,5,2,29.4
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,GOLDEN STATE WARRIORS,WIN,2480,8,11,0,1,8,10,5,14,4,4,0,5,3,27.0
paulch01,Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,HOUSTON ROCKETS,WIN,2154,10,15,4,5,4,4,0,5,5,0,0,0,0,26.5
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,PHOENIX SUNS,WIN,2309,13,23,9,12,2,2,1,3,5,1,0,5,3,26.0
princta01,Tayshaun Prince,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,WIN,2239,10,18,1,3,7,7,1,3,2,3,1,1,0,25.1
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2153,12,20,1,4,6,9,1,4,6,0,0,2,0,24.7
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES LAKERS,LOSS,2499,12,21,1,1,6,6,1,2,2,4,0,2,4,24.2
howarjo01,Josh Howard,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2316,9,14,3,3,7,8,0,5,1,1,0,0,3,23.4
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,GOLDEN STATE WARRIORS,WIN,2782,15,33,4,11,9,11,4,5,0,1,1,7,2,23.3
mcdyean01,Antonio McDyess,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,WIN,1615,9,13,0,0,2,4,3,6,1,3,1,0,1,21.6
dunlemi02,Mike Dunleavy,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,2486,9,15,0,0,5,6,1,6,5,0,1,1,2,20.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,ATLANTA HAWKS,WIN,2471,10,17,1,2,7,8,1,3,2,0,0,1,4,20.1
maxieja01,Jason Maxiell,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,WIN,2131,9,13,0,0,1,3,9,6,0,0,4,2,4,20.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,SEATTLE SUPERSONICS,WIN,1739,4,8,0,0,8,8,0,10,3,1,3,0,2,19.4
