slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
denglu01,Luol Deng,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,2741,14,22,0,0,5,5,2,6,2,1,1,1,3,27.3
mingya01,Yao Ming,HOUSTON ROCKETS,HOME,UTAH JAZZ,WIN,2129,8,18,0,0,12,14,4,9,0,1,1,4,2,20.2
jefferi01,Richard Jefferson,NEW JERSEY NETS,AWAY,TORONTO RAPTORS,WIN,2371,11,21,2,4,4,5,1,4,0,2,1,2,1,19.5
billuch01,Chauncey Billups,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2432,5,13,1,6,11,12,0,4,11,2,1,5,5,19.1
gordobe01,Ben Gordon,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,2590,7,19,0,5,10,11,1,6,11,1,0,5,2,18.5
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,HOME,UTAH JAZZ,WIN,2417,8,17,3,5,4,6,0,4,7,1,2,4,0,18.0
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2607,9,19,0,0,4,6,2,2,4,1,0,0,3,16.1
fordtj01,T.J. Ford,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,1620,8,13,0,1,5,6,1,1,2,1,1,3,1,15.4
boshch01,Chris Bosh,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,2035,7,16,0,1,8,10,0,5,3,1,0,1,3,15.2
nachbbo01,Boštjan Nachbar,NEW JERSEY NETS,AWAY,TORONTO RAPTORS,WIN,1739,5,11,2,4,4,4,1,4,4,0,0,0,0,15.0
kiddja01,Jason Kidd,NEW JERSEY NETS,AWAY,TORONTO RAPTORS,WIN,2286,3,11,1,8,1,2,3,7,15,2,0,3,3,13.6
walkean02,Antoine Walker,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,1810,5,14,4,7,6,6,1,2,3,0,1,1,5,13.3
onealsh01,Shaquille O'Neal,MIAMI HEAT,AWAY,CHICAGO BULLS,LOSS,1609,9,14,0,0,1,3,2,4,3,0,1,2,6,13.0
wallara01,Rasheed Wallace,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2107,6,12,3,5,1,2,1,5,1,1,0,0,3,12.3
willide01,Deron Williams,UTAH JAZZ,AWAY,HOUSTON ROCKETS,LOSS,2580,7,19,0,5,1,2,0,9,9,3,0,4,1,11.7
parkean01,Anthony Parker,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,2511,5,12,4,7,2,4,1,8,0,3,0,2,4,11.3
milicda01,Darko Miličić,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,1623,5,6,0,0,4,7,2,2,1,0,0,1,3,11.1
caldejo01,José Calderón,TORONTO RAPTORS,HOME,NEW JERSEY NETS,LOSS,1260,5,14,2,3,1,1,1,2,8,0,0,1,1,10.7
hillgr01,Grant Hill,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,1989,4,8,0,0,6,8,0,4,5,1,0,3,3,10.7
princta01,Tayshaun Prince,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2198,4,7,0,0,4,6,0,2,6,0,1,2,2,10.6
turkohe01,Hedo Türkoğlu,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,2480,8,13,1,1,0,1,0,1,3,2,1,4,3,10.6
fishede01,Derek Fisher,UTAH JAZZ,AWAY,HOUSTON ROCKETS,LOSS,2053,6,11,2,3,1,1,0,4,2,0,0,1,2,10.5
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,2642,5,8,0,0,3,11,5,14,3,0,3,6,4,10.5
nocioan01,Andrés Nocioni,CHICAGO BULLS,HOME,MIAMI HEAT,WIN,1806,6,15,2,6,3,3,0,4,2,0,2,1,4,10.3
