slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
paulch01,Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,MEMPHIS GRIZZLIES,WIN,2042,8,10,3,3,4,4,0,3,11,1,0,1,3,26.6
anthoca01,Carmelo Anthony,DENVER NUGGETS,AWAY,MILWAUKEE BUCKS,WIN,2612,13,28,1,4,2,4,3,5,10,3,0,2,2,24.6
okurme01,Mehmet Okur,UTAH JAZZ,HOME,NEW YORK KNICKS,WIN,2586,11,22,4,7,3,6,3,3,5,2,1,2,2,23.2
crawfja01,Jamal Crawford,NEW YORK KNICKS,AWAY,UTAH JAZZ,LOSS,2901,10,21,3,9,6,7,1,9,5,3,0,6,1,21.4
cartevi01,Vince Carter,NEW JERSEY NETS,HOME,ORLANDO MAGIC,WIN,2118,12,23,4,8,4,5,2,1,1,1,1,2,4,20.8
headlu01,Luther Head,HOUSTON ROCKETS,HOME,CHARLOTTE BOBCATS,WIN,1649,6,10,5,8,0,0,0,5,6,3,0,1,0,20.1
mutomdi01,Dikembe Mutombo,HOUSTON ROCKETS,HOME,CHARLOTTE BOBCATS,WIN,2239,6,9,0,0,2,2,5,9,0,4,1,1,0,20.0
westda01,David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,MEMPHIS GRIZZLIES,WIN,1918,11,14,0,0,0,0,1,7,4,0,0,1,3,20.0
martike02,Kevin Martin,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,2119,7,16,3,5,9,11,0,3,4,2,0,1,4,19.9
alstora01,Rafer Alston,HOUSTON ROCKETS,HOME,CHARLOTTE BOBCATS,WIN,2473,5,13,2,5,2,2,0,1,8,9,0,2,0,19.8
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2348,8,18,0,0,5,7,2,9,6,0,1,0,0,19.8
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,TORONTO RAPTORS,WIN,2309,9,14,1,2,2,2,1,3,8,0,0,2,2,19.2
boykiea01,Earl Boykins,MILWAUKEE BUCKS,HOME,DENVER NUGGETS,LOSS,1726,10,15,6,7,0,0,1,1,6,0,0,4,4,19.1
millspa01,Paul Millsap,UTAH JAZZ,HOME,NEW YORK KNICKS,WIN,2272,7,11,0,0,4,8,6,3,2,3,2,2,4,18.8
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,SACRAMENTO KINGS,LOSS,2556,8,21,3,8,10,13,1,2,5,3,0,5,1,18.7
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,NEW JERSEY NETS,LOSS,2452,11,15,0,0,3,5,3,9,1,0,4,7,2,18.6
garcifr01,Francisco García,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,1827,5,7,3,4,4,4,1,4,0,5,0,2,2,18.2
artesro01,Metta World Peace,SACRAMENTO KINGS,AWAY,SEATTLE SUPERSONICS,WIN,1828,7,13,3,5,3,4,1,6,3,1,1,0,4,18.0
