slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2549,14,23,0,0,5,7,4,11,3,2,0,1,3,29.7
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,2289,10,15,0,0,6,8,3,11,4,2,5,3,3,28.2
willide01,Deron Williams,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2521,10,19,1,2,5,8,1,3,10,3,0,6,3,19.9
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,2367,7,12,1,1,2,4,0,3,14,2,0,7,2,15.5
obertfa01,Fabricio Oberto,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1980,6,7,0,0,2,2,2,5,1,1,1,2,3,13.6
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1810,6,12,3,7,2,2,1,3,3,2,1,5,4,10.8
finlemi01,Michael Finley,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1385,4,10,3,6,0,0,1,5,2,0,1,0,2,9.1
okurme01,Mehmet Okur,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2458,4,13,2,5,1,1,2,3,2,2,2,1,2,8.8
barrybr01,Brent Barry,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,807,3,4,3,4,0,0,0,2,2,0,0,1,0,8.4
kirilan01,Andrei Kirilenko,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,2254,5,11,0,0,5,7,1,2,3,2,1,5,3,8.4
bowenbr01,Bruce Bowen,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1743,3,6,3,4,0,0,2,1,1,1,0,3,2,5.6
millspa01,Paul Millsap,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,698,1,3,0,0,2,2,2,1,0,2,1,0,3,5.5
harprma01,Matt Harpring,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,1624,0,3,0,0,2,2,2,2,2,1,0,1,2,2.5
giricgo01,Gordan Giriček,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,440,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3
elsonfr01,Francisco Elson,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,456,1,1,0,0,0,0,0,0,0,0,0,0,3,0.5
bonnema01,Matt Bonner,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
horryro01,Robert Horry,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,1028,0,4,0,4,0,0,0,4,0,2,2,1,2,0.0
udrihbe01,Beno Udrih,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
fishede01,Derek Fisher,UTAH JAZZ,AWAY,SAN ANTONIO SPURS,LOSS,1856,1,9,0,4,1,2,1,0,1,2,0,1,1,-1.3
vaughja01,Jacque Vaughn,SAN ANTONIO SPURS,HOME,UTAH JAZZ,WIN,514,0,1,0,0,0,2,0,1,1,0,0,1,2,-2.3
