slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,AWAY,SACRAMENTO KINGS,LOSS,2418,11,17,2,4,7,7,0,6,9,4,2,3,1,33.6
martike02,Kevin Martin,SACRAMENTO KINGS,HOME,CHARLOTTE BOBCATS,WIN,2782,13,19,2,5,8,11,1,4,4,2,0,3,2,29.6
paulch01,Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,ATLANTA HAWKS,WIN,2250,6,16,1,1,11,12,1,4,13,4,0,1,0,28.8
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,CHARLOTTE BOBCATS,WIN,1939,9,14,7,10,5,6,1,0,5,2,0,1,1,28.2
iversal01,Allen Iverson,DENVER NUGGETS,HOME,ORLANDO MAGIC,WIN,2789,13,25,1,4,7,9,0,4,7,5,0,5,1,26.6
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,LOSS,2074,8,17,0,0,12,14,6,7,2,0,1,2,2,24.1
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,AWAY,PHILADELPHIA 76ERS,LOSS,2763,12,20,0,0,7,8,5,9,2,1,0,6,4,22.4
nashst01,Steve Nash,PHOENIX SUNS,AWAY,PHILADELPHIA 76ERS,LOSS,2390,9,14,3,4,2,2,0,5,9,0,1,3,0,22.3
chandty01,Tyson Chandler,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,ATLANTA HAWKS,WIN,2049,5,6,0,0,8,10,6,7,0,1,4,1,5,22.1
jeffeal01,Al Jefferson,BOSTON CELTICS,HOME,NEW YORK KNICKS,WIN,2530,9,14,0,0,8,11,2,7,5,0,2,3,5,22.0
johnsjo02,Joe Johnson,ATLANTA HAWKS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2657,10,18,2,4,5,6,0,1,8,2,1,4,2,21.8
boozeca01,Carlos Boozer,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2160,12,16,0,0,0,0,3,13,3,1,0,4,3,21.5
harprma01,Matt Harpring,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,1718,7,12,0,0,11,11,0,3,3,2,0,2,3,21.2
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,DENVER NUGGETS,LOSS,1983,9,14,0,1,5,7,4,8,3,2,1,4,4,20.4
brandel01,Elton Brand,LOS ANGELES CLIPPERS,HOME,SEATTLE SUPERSONICS,WIN,2553,5,14,0,0,8,11,2,7,7,1,3,0,1,20.1
onealsh01,Shaquille O'Neal,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,2211,11,17,0,0,1,7,1,9,4,0,3,0,4,19.8
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,NEW YORK KNICKS,WIN,2506,7,15,2,4,8,10,0,5,4,2,0,2,1,19.4
feltora01,Raymond Felton,CHARLOTTE BOBCATS,AWAY,SACRAMENTO KINGS,LOSS,2130,9,13,4,7,0,0,2,2,4,2,0,4,2,18.5
iguodan01,Andre Iguodala,PHILADELPHIA 76ERS,HOME,PHOENIX SUNS,WIN,2794,8,15,2,2,6,6,3,4,7,1,0,7,1,18.5
najered01,Eduardo Nájera,DENVER NUGGETS,HOME,ORLANDO MAGIC,WIN,1473,8,9,0,0,1,2,3,2,1,1,1,0,1,18.2
gordobe01,Ben Gordon,CHICAGO BULLS,HOME,GOLDEN STATE WARRIORS,WIN,1773,8,17,4,9,2,2,1,4,6,0,0,1,1,18.0
smithjo03,Josh Smith,ATLANTA HAWKS,AWAY,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2616,7,13,1,3,2,3,0,9,9,0,5,4,3,17.6
watsoea01,Earl Watson,SEATTLE SUPERSONICS,AWAY,LOS ANGELES CLIPPERS,LOSS,1887,6,10,2,4,5,7,0,3,5,3,0,3,1,17.6
richaqu01,Quentin Richardson,NEW YORK KNICKS,AWAY,BOSTON CELTICS,LOSS,2527,8,17,5,9,3,4,0,8,2,0,0,1,1,17.3
humphkr01,Kris Humphries,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,WIN,1263,7,7,0,0,2,2,1,5,2,0,1,0,3,17.0
sefolth01,Thabo Sefolosha,CHICAGO BULLS,HOME,GOLDEN STATE WARRIORS,WIN,1417,8,13,2,3,1,2,2,2,3,1,0,0,2,17.0
willija02,Jason Williams,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,2320,7,14,5,10,4,4,0,2,3,0,0,1,2,16.9
battish01,Shane Battier,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,LOSS,2293,6,9,2,4,2,2,0,4,4,0,1,0,0,16.8
westda01,David West,NEW ORLEANS/OKLAHOMA CITY HORNETS,HOME,ATLANTA HAWKS,WIN,2120,7,13,0,0,3,4,3,11,3,0,0,1,1,16.4
greenge01,Gerald Green,BOSTON CELTICS,HOME,NEW YORK KNICKS,WIN,1215,6,9,4,6,5,6,0,3,2,0,0,2,2,16.2
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,HOME,SEATTLE SUPERSONICS,WIN,2005,7,13,0,0,4,5,3,2,4,2,0,1,4,16.2
cambyma01,Marcus Camby,DENVER NUGGETS,HOME,ORLANDO MAGIC,WIN,1849,3,9,0,0,4,6,2,5,6,5,3,1,3,16.1
lewisra02,Rashard Lewis,SEATTLE SUPERSONICS,AWAY,LOS ANGELES CLIPPERS,LOSS,2610,6,17,0,5,9,10,1,6,4,2,1,1,5,16.1
marbust01,Stephon Marbury,NEW YORK KNICKS,AWAY,BOSTON CELTICS,LOSS,2639,7,17,4,8,5,6,0,2,6,1,0,2,3,16.1
boshch01,Chris Bosh,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,WIN,1943,5,9,0,0,3,5,2,7,6,1,1,1,1,15.9
caldejo01,José Calderón,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,WIN,1329,6,9,1,1,1,1,0,2,6,2,0,1,0,15.9
salmojo01,John Salmons,SACRAMENTO KINGS,HOME,CHARLOTTE BOBCATS,WIN,2070,3,5,1,1,8,10,0,5,5,2,0,2,3,15.7
jeffrja01,Jared Jeffries,NEW YORK KNICKS,AWAY,BOSTON CELTICS,LOSS,2003,8,9,0,0,0,0,3,3,1,2,0,1,5,15.6
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,HOME,TORONTO RAPTORS,LOSS,2118,10,20,1,5,1,1,2,4,5,1,1,3,3,15.6
stevede01,DeShawn Stevenson,WASHINGTON WIZARDS,HOME,MIAMI HEAT,LOSS,1769,7,15,2,6,3,4,0,2,5,1,0,0,1,15.6
griffad01,Adrian Griffin,CHICAGO BULLS,HOME,GOLDEN STATE WARRIORS,WIN,988,5,6,0,0,7,8,0,3,1,0,0,0,2,15.2
bargnan01,Andrea Bargnani,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,WIN,1960,8,12,4,5,0,0,0,2,0,1,0,1,1,15.0
fordtj01,T.J. Ford,TORONTO RAPTORS,AWAY,HOUSTON ROCKETS,WIN,1540,6,13,1,3,3,4,1,5,6,1,0,2,0,14.3
anthoca01,Carmelo Anthony,DENVER NUGGETS,HOME,ORLANDO MAGIC,WIN,2217,8,19,0,2,7,8,2,4,2,2,0,3,4,13.9
carroma01,Matt Carroll,CHARLOTTE BOBCATS,AWAY,SACRAMENTO KINGS,LOSS,1764,5,11,2,3,7,8,1,1,1,1,1,2,3,13.1
millebr01,Brad Miller,SACRAMENTO KINGS,HOME,CHARLOTTE BOBCATS,WIN,1975,5,7,1,1,3,4,1,4,6,0,1,4,1,13.1
thomaty01,Tyrus Thomas,CHICAGO BULLS,HOME,GOLDEN STATE WARRIORS,WIN,1008,5,7,0,0,4,6,4,2,1,2,1,2,5,13.1
azubuke01,Kelenna Azubuike,GOLDEN STATE WARRIORS,AWAY,CHICAGO BULLS,LOSS,2408,9,16,2,5,3,4,2,0,0,2,0,5,1,13.0
willide01,Deron Williams,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2219,6,10,2,2,0,0,0,3,10,0,0,4,1,12.9
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,AWAY,CHICAGO BULLS,LOSS,2006,6,11,0,1,4,7,0,2,5,1,0,1,2,12.8
