slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
davisba01,Baron Davis,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2642,12,17,3,4,6,12,2,6,4,2,1,2,4,28.6
kiddja01,Jason Kidd,NEW JERSEY NETS,HOME,TORONTO RAPTORS,WIN,1725,6,10,5,6,0,0,2,6,13,2,1,2,0,25.4
nashst01,Steve Nash,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2345,6,15,1,2,4,4,1,0,23,2,1,3,3,24.2
howarjo01,Josh Howard,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2782,9,13,1,1,3,3,4,8,4,0,2,1,4,23.3
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2782,12,25,1,5,6,6,0,7,9,2,1,6,2,22.6
cartevi01,Vince Carter,NEW JERSEY NETS,HOME,TORONTO RAPTORS,WIN,1790,9,15,5,8,4,9,0,7,7,0,1,2,3,22.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2829,9,19,2,5,3,4,6,9,3,4,1,3,5,21.6
denglu01,Luol Deng,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,2607,10,18,0,0,2,3,3,9,1,4,0,1,0,21.5
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2505,10,20,0,0,7,10,4,17,0,2,1,5,4,19.8
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2587,10,15,0,3,2,6,5,6,1,2,0,2,3,18.7
gordobe01,Ben Gordon,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,2709,6,16,3,7,9,10,1,1,4,3,0,2,3,18.4
jefferi01,Richard Jefferson,NEW JERSEY NETS,HOME,TORONTO RAPTORS,WIN,1855,8,15,1,5,6,6,0,3,2,1,0,1,1,17.6
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2504,7,15,2,6,6,8,2,3,1,4,0,2,4,16.9
stackje01,Jerry Stackhouse,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2151,6,14,3,8,9,10,0,3,3,0,1,4,2,15.1
wallabe01,Ben Wallace,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,2137,3,6,0,0,7,8,2,9,2,1,1,1,4,14.2
jacksst02,Stephen Jackson,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2435,6,14,3,7,4,4,0,2,3,0,2,1,2,13.9
pietrmi01,Mickaël Piétrus,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1616,4,9,2,6,6,8,1,4,1,2,1,1,3,13.6
bargnan01,Andrea Bargnani,TORONTO RAPTORS,AWAY,NEW JERSEY NETS,LOSS,2398,5,8,2,4,4,4,1,3,4,1,0,3,4,13.2
odomla01,Lamar Odom,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2134,8,19,1,5,2,6,2,11,5,0,1,2,3,13.0
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,2712,8,22,0,2,8,9,2,3,10,0,1,7,5,12.4
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1761,3,12,2,9,8,8,1,2,2,2,0,2,2,10.7
jonesja02,James Jones,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,948,4,5,3,4,0,0,0,3,0,0,0,0,0,10.0
mournal01,Alonzo Mourning,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,986,6,6,0,0,2,7,0,2,0,0,0,0,3,9.6
bellra01,Raja Bell,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,2272,2,6,1,3,2,2,0,4,5,3,0,0,5,9.3
evansma01,Maurice Evans,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1162,4,8,3,4,0,0,0,2,2,1,0,0,2,9.2
terryja01,Jason Terry,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,2528,7,19,3,8,2,4,1,3,5,0,0,3,3,8.6
fordtj01,T.J. Ford,TORONTO RAPTORS,AWAY,NEW JERSEY NETS,LOSS,1355,6,16,1,2,0,0,1,1,5,3,1,4,1,8.0
boshch01,Chris Bosh,TORONTO RAPTORS,AWAY,NEW JERSEY NETS,LOSS,1920,5,12,0,1,3,3,2,8,1,0,1,3,3,7.6
onealsh01,Shaquille O'Neal,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,1841,8,14,0,0,0,7,3,4,0,0,2,3,3,7.1
diawbo01,Boris Diaw,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1564,4,10,0,2,1,1,0,1,3,1,1,0,2,6.9
barnema02,Matt Barnes,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,1598,3,8,2,5,0,0,2,5,3,0,0,1,2,6.8
hasleud01,Udonis Haslem,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,1922,4,9,0,0,0,0,4,6,1,0,1,1,5,6.3
duhonch01,Chris Duhon,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1124,2,4,2,3,0,0,1,0,3,0,0,0,2,6.0
wrighan01,Antoine Wright,NEW JERSEY NETS,HOME,TORONTO RAPTORS,WIN,1596,2,6,0,1,2,2,1,5,1,1,1,0,3,6.0
parkesm01,Smush Parker,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1183,2,5,1,3,4,4,2,0,0,0,0,1,2,5.9
poseyja01,James Posey,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,2666,1,8,1,6,2,2,1,17,2,1,2,2,4,5.8
willish01,Shammond Williams,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1190,3,6,1,3,0,0,1,0,2,0,0,0,1,5.7
nachbbo01,Boštjan Nachbar,NEW JERSEY NETS,HOME,TORONTO RAPTORS,WIN,1215,4,8,3,4,0,0,0,3,1,0,0,1,5,5.6
brownkw01,Kwame Brown,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1768,4,6,0,0,1,1,3,1,0,0,1,2,5,5.5
diopde01,DeSagana Diop,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1671,1,3,0,0,0,0,3,10,0,0,4,1,5,5.2
