slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,2525,11,17,0,1,10,13,3,5,11,4,1,2,1,36.9
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2637,14,26,2,5,9,10,2,4,6,2,0,4,3,29.6
martike02,Kevin Martin,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2120,9,18,4,8,6,8,2,4,3,3,0,1,0,24.9
gordobe01,Ben Gordon,CHICAGO BULLS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2403,11,22,3,5,8,9,0,2,4,2,0,2,2,24.2
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,2574,9,14,0,0,10,12,5,5,0,0,1,2,2,23.9
willide01,Deron Williams,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,2268,12,17,2,2,2,2,1,1,10,1,0,5,3,23.7
artesro01,Metta World Peace,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,2395,8,18,1,2,4,4,2,9,5,4,1,0,1,23.5
wallage01,Gerald Wallace,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2794,8,15,0,2,5,9,2,14,6,2,3,2,2,23.2
millemi01,Mike Miller,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,2662,8,16,6,11,4,6,0,5,3,2,1,2,0,21.5
willima01,Mo Williams,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,2402,16,31,1,6,5,6,1,4,7,3,0,9,4,21.5
arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,2522,9,29,3,15,16,17,0,5,4,1,0,3,3,21.0
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,2181,12,22,0,0,6,9,1,8,3,0,3,3,4,20.9
atkinch01,Chucky Atkins,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1600,5,7,4,5,5,5,0,0,5,1,0,0,3,19.4
nashst01,Steve Nash,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,2198,8,14,4,8,2,2,0,3,10,1,0,5,1,18.9
biedran01,Andris Biedriņš,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2120,7,12,0,0,1,2,8,10,0,2,2,1,3,18.8
curryed01,Eddy Curry,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,2352,10,13,0,0,7,14,2,4,1,0,0,2,4,18.8
tinslja01,Jamaal Tinsley,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,2064,10,16,2,2,3,7,1,1,9,0,0,4,2,18.7
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,LOSS,2242,9,17,0,0,7,8,3,9,3,1,0,4,4,18.6
okafoem01,Emeka Okafor,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2446,6,10,0,0,4,5,4,7,1,1,3,0,3,18.5
odomla01,Lamar Odom,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2511,6,13,4,5,3,4,1,10,5,2,0,3,3,16.9
okurme01,Mehmet Okur,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,2204,13,27,1,7,2,4,6,6,0,1,0,3,4,16.9
terryja01,Jason Terry,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2271,7,16,2,8,6,6,0,0,2,3,1,1,2,16.9
dioguik01,Ike Diogu,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,1365,6,10,0,0,7,7,5,4,0,0,1,1,5,16.8
kaponja01,Jason Kapono,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,2412,11,18,6,7,0,0,0,3,1,1,0,4,4,16.8
butleca01,Caron Butler,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,2575,5,18,0,0,5,8,5,5,7,4,1,1,2,16.0
feltora01,Raymond Felton,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2272,8,19,4,6,2,3,1,2,4,3,0,2,2,15.8
jackja01,Jarrett Jack,PORTLAND TRAIL BLAZERS,HOME,CHICAGO BULLS,LOSS,2422,6,9,1,1,3,3,0,5,4,2,0,1,4,15.8
blounma01,Mark Blount,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,LOSS,2254,7,10,0,0,2,2,2,6,2,0,1,1,1,15.7
villach01,Charlie Villanueva,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,1541,5,9,0,1,6,6,4,7,0,0,0,0,3,15.4
duhonch01,Chris Duhon,CHICAGO BULLS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1715,4,8,2,3,5,6,0,4,3,1,0,0,0,14.9
parkesm01,Smush Parker,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2113,8,16,2,6,2,3,0,3,3,1,0,0,2,14.8
onealje01,Jermaine O'Neal,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,2077,11,23,0,1,3,4,2,15,0,0,2,4,4,14.6
fryech01,Channing Frye,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,1613,7,12,1,1,3,4,2,5,2,0,1,1,5,14.0
roybr01,Brandon Roy,PORTLAND TRAIL BLAZERS,HOME,CHICAGO BULLS,LOSS,2040,6,11,0,2,4,4,0,2,3,2,0,1,1,14.0
bynuman01,Andrew Bynum,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,2187,5,9,0,0,2,2,2,11,2,1,1,0,4,13.9
brownde02,Devin Brown,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,HOUSTON ROCKETS,WIN,2041,6,14,4,8,2,2,2,5,5,1,0,3,3,13.8
howarjo01,Josh Howard,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2367,9,22,0,5,4,5,6,4,1,1,0,3,1,13.5
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,2116,5,14,1,4,7,7,0,5,2,0,1,0,1,13.4
milicda01,Darko Miličić,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,1610,7,10,0,0,5,7,3,3,0,1,1,3,6,13.3
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,HOME,NEW ORLEANS/OKLAHOMA CITY HORNETS,LOSS,2304,7,16,2,4,2,4,1,2,5,3,0,3,1,13.2
onealsh01,Shaquille O'Neal,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1221,8,11,0,0,4,7,2,2,3,0,0,4,3,13.2
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,CHICAGO BULLS,LOSS,2516,11,23,1,1,4,8,1,6,1,0,0,3,2,13.1
davisri01,Ricky Davis,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,LOSS,2476,7,15,4,5,2,2,0,6,5,0,0,3,4,13.0
stevede01,DeShawn Stevenson,WASHINGTON WIZARDS,HOME,LOS ANGELES LAKERS,LOSS,1861,7,11,3,4,0,0,0,0,2,1,0,0,4,12.9
carroma01,Matt Carroll,CHARLOTTE BOBCATS,HOME,GOLDEN STATE WARRIORS,WIN,2063,6,13,3,7,1,1,1,3,2,1,1,0,3,12.8
paulch01,Chris Paul,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,HOUSTON ROCKETS,WIN,1926,4,12,1,2,3,4,0,4,9,4,0,2,4,12.7
diawbo01,Boris Diaw,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,2530,6,9,1,1,2,7,4,4,5,0,2,5,1,12.6
grangda01,Danny Granger,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,2405,6,14,1,3,1,4,2,6,3,2,1,0,2,12.6
blakest01,Steve Blake,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,1774,5,9,3,5,0,0,1,3,7,0,0,2,2,12.4
hinriki01,Kirk Hinrich,CHICAGO BULLS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2423,7,13,2,6,1,1,1,5,5,0,0,4,1,12.0
millebr01,Brad Miller,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1649,5,9,0,1,2,2,1,6,2,1,2,1,3,11.8
hassetr01,Trenton Hassell,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,LOSS,1803,6,12,0,1,1,1,1,1,4,1,1,1,1,11.1
radmavl01,Vladimir Radmanović,LOS ANGELES LAKERS,AWAY,WASHINGTON WIZARDS,WIN,1795,4,8,1,4,3,3,2,3,4,0,0,1,3,10.9
marbust01,Stephon Marbury,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,2155,3,6,1,3,7,9,1,5,2,2,0,3,5,10.8
dunlemi02,Mike Dunleavy,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,2525,5,9,0,1,3,4,1,2,3,1,0,2,0,10.7
jonesja02,James Jones,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,1854,6,10,2,5,2,2,0,3,0,0,0,0,4,10.7
howardw01,Dwight Howard,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,2064,6,11,0,0,3,4,5,6,0,0,0,2,5,10.6
fishede01,Derek Fisher,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,2196,4,10,0,3,1,1,3,1,3,4,0,0,4,10.5
davisba01,Baron Davis,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2297,8,17,1,5,4,7,0,1,4,1,0,4,2,10.4
stoudda01,Damon Stoudamire,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1280,4,8,1,4,0,0,0,4,7,2,0,2,2,10.3
harprma01,Matt Harpring,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,1775,4,8,0,0,4,4,2,1,1,1,0,0,3,10.2
jacksbo01,Bobby Jackson,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,HOUSTON ROCKETS,WIN,1475,3,11,1,4,5,5,1,4,6,0,0,2,1,9.2
kirilan01,Andrei Kirilenko,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,2160,3,9,0,1,4,4,0,5,3,1,3,1,4,9.0
gayru01,Rudy Gay,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1375,5,8,0,1,1,2,1,2,2,1,0,1,2,8.9
harride01,Devin Harris,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1309,2,4,0,1,2,2,0,1,6,2,0,0,4,8.9
pargoja01,Jannero Pargo,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,HOUSTON ROCKETS,WIN,1040,4,7,2,2,2,2,0,2,0,1,0,1,1,8.9
patteru01,Ruben Patterson,MILWAUKEE BUCKS,HOME,MIAMI HEAT,LOSS,1959,5,13,0,0,1,6,6,1,4,3,0,2,4,8.6
banksma01,Marcus Banks,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,1442,4,7,0,0,1,2,0,0,2,2,0,0,1,8.3
walkean02,Antoine Walker,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1083,4,8,1,3,0,0,1,5,4,1,0,2,2,8.2
ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2179,6,14,0,2,1,1,3,4,2,1,0,3,1,7.9
salmojo01,John Salmons,SACRAMENTO KINGS,HOME,DENVER NUGGETS,WIN,1234,2,4,1,1,1,2,1,3,3,1,0,0,1,7.9
redicjj01,J.J. Redick,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,1264,3,8,0,3,5,5,0,0,0,2,0,0,2,7.8
diopde01,DeSagana Diop,DALLAS MAVERICKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1115,2,4,0,0,2,5,4,8,1,0,1,1,2,7.6
cambyma01,Marcus Camby,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,LOSS,2051,3,9,0,0,0,0,1,14,4,0,7,5,3,7.3
denglu01,Luol Deng,CHICAGO BULLS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1844,4,10,0,0,6,6,0,10,0,1,1,5,3,7.1
mournal01,Alonzo Mourning,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1277,3,7,0,0,3,4,2,3,1,0,2,1,3,7.1
chandty01,Tyson Chandler,NEW ORLEANS/OKLAHOMA CITY HORNETS,AWAY,HOUSTON ROCKETS,WIN,2213,4,9,0,0,3,6,3,9,0,0,1,3,2,6.8
paytoga01,Gary Payton,MIAMI HEAT,AWAY,MILWAUKEE BUCKS,WIN,1075,2,4,0,1,0,0,0,1,6,2,0,1,2,6.7
harrial01,Al Harrington,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE BOBCATS,LOSS,2133,7,20,1,5,2,4,5,3,3,0,1,4,4,6.6
