team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,41,84,13,32,24,40,13,40,28,5,5,12,21,2015-03-29,away,win,119.0,BOSTON CELTICS,106.0,0.328,0.28888888888888886,53
BOSTON CELTICS,240,39,93,8,31,20,23,9,31,29,8,1,10,32,2015-03-29,home,loss,106.0,LOS ANGELES CLIPPERS,119.0,0.29545454545454547,0.20512820512820512,40
LOS ANGELES LAKERS,240,42,91,6,18,9,11,9,34,25,7,4,11,14,2015-03-29,away,loss,99.0,BROOKLYN NETS,107.0,0.3157894736842105,0.25,43
BROOKLYN NETS,240,42,87,8,28,15,21,6,37,29,11,6,8,9,2015-03-29,home,win,107.0,LOS ANGELES LAKERS,99.0,0.32558139534883723,0.2222222222222222,43
PHILADELPHIA 76ERS,240,34,84,10,30,8,15,11,34,18,11,0,13,21,2015-03-29,away,loss,86.0,CLEVELAND CAVALIERS,87.0,0.288135593220339,0.25,45
CLEVELAND CAVALIERS,240,33,85,9,23,12,18,18,35,17,7,2,17,12,2015-03-29,home,win,87.0,PHILADELPHIA 76ERS,86.0,0.2796610169491525,0.28125,53
DALLAS MAVERICKS,240,40,90,6,15,13,19,9,32,20,5,3,12,25,2015-03-29,away,loss,99.0,INDIANA PACERS,104.0,0.3076923076923077,0.2857142857142857,41
INDIANA PACERS,240,38,76,10,17,18,26,4,39,23,6,6,15,25,2015-03-29,home,win,104.0,DALLAS MAVERICKS,99.0,0.3333333333333333,0.37037037037037035,43
DETROIT PISTONS,240,40,83,8,25,14,22,13,24,24,5,5,11,20,2015-03-29,away,loss,102.0,MIAMI HEAT,109.0,0.3252032520325203,0.24242424242424243,37
MIAMI HEAT,240,39,82,7,18,24,29,14,32,20,4,1,10,16,2015-03-29,home,win,109.0,DETROIT PISTONS,102.0,0.32231404958677684,0.28,46
MINNESOTA TIMBERWOLVES,240,32,75,2,12,22,24,12,27,17,5,4,21,17,2015-03-29,away,loss,88.0,NEW ORLEANS PELICANS,110.0,0.29906542056074764,0.14285714285714285,39
NEW ORLEANS PELICANS,240,43,75,6,13,18,24,7,28,29,12,9,14,21,2015-03-29,home,win,110.0,MINNESOTA TIMBERWOLVES,88.0,0.3644067796610169,0.3157894736842105,35
OKLAHOMA CITY THUNDER,240,40,86,10,26,19,26,11,37,16,9,4,15,20,2015-03-29,away,win,109.0,PHOENIX SUNS,97.0,0.31746031746031744,0.2777777777777778,48
PHOENIX SUNS,240,37,82,5,22,18,24,8,32,23,9,4,18,20,2015-03-29,home,loss,97.0,OKLAHOMA CITY THUNDER,109.0,0.31092436974789917,0.18518518518518517,40
MEMPHIS GRIZZLIES,240,36,82,6,14,11,12,3,31,22,5,1,10,17,2015-03-29,away,loss,89.0,SAN ANTONIO SPURS,103.0,0.3050847457627119,0.3,34
SAN ANTONIO SPURS,240,42,83,4,17,15,18,10,38,25,9,6,8,15,2015-03-29,home,win,103.0,MEMPHIS GRIZZLIES,89.0,0.336,0.19047619047619047,48
HOUSTON ROCKETS,240,34,80,9,29,22,33,16,37,18,12,6,19,25,2015-03-29,away,win,99.0,WASHINGTON WIZARDS,91.0,0.2982456140350877,0.23684210526315788,53
WASHINGTON WIZARDS,240,29,75,4,15,29,37,11,32,17,14,5,17,22,2015-03-29,home,loss,91.0,HOUSTON ROCKETS,99.0,0.27884615384615385,0.21052631578947367,43
