team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,33,79,12,27,16,20,16,37,20,3,8,11,16,2015-05-14,away,win,94.0,CHICAGO BULLS,73.0,0.29464285714285715,0.3076923076923077,53
CHICAGO BULLS,240,30,80,4,20,9,10,9,23,17,5,6,7,18,2015-05-14,home,loss,73.0,CLEVELAND CAVALIERS,94.0,0.2727272727272727,0.16666666666666666,32
HOUSTON ROCKETS,240,37,87,13,32,32,47,15,45,19,8,5,9,22,2015-05-14,away,win,119.0,LOS ANGELES CLIPPERS,107.0,0.29838709677419356,0.28888888888888886,60
LOS ANGELES CLIPPERS,240,38,91,7,30,24,32,4,37,19,8,7,8,31,2015-05-14,home,loss,107.0,HOUSTON ROCKETS,119.0,0.29457364341085274,0.1891891891891892,41
