team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,40,77,5,16,14,27,13,36,23,7,5,13,15,2015-01-17,away,win,99.0,BROOKLYN NETS,90.0,0.3418803418803419,0.23809523809523808,49
BROOKLYN NETS,240,36,82,4,17,14,18,11,29,17,6,0,10,20,2015-01-17,home,loss,90.0,WASHINGTON WIZARDS,99.0,0.3050847457627119,0.19047619047619047,40
ATLANTA HAWKS,240,40,84,11,26,16,21,9,31,31,10,7,9,19,2015-01-17,away,win,107.0,CHICAGO BULLS,99.0,0.3225806451612903,0.2972972972972973,40
CHICAGO BULLS,240,37,80,9,26,16,20,7,36,25,5,5,13,21,2015-01-17,home,loss,99.0,ATLANTA HAWKS,107.0,0.3162393162393162,0.2571428571428571,43
INDIANA PACERS,265,30,84,2,21,9,13,7,49,18,5,10,19,23,2015-01-17,away,loss,71.0,CHARLOTTE HORNETS,80.0,0.2631578947368421,0.08695652173913043,56
CHARLOTTE HORNETS,265,31,101,2,15,16,25,14,44,16,7,5,7,16,2015-01-17,home,win,80.0,INDIANA PACERS,71.0,0.23484848484848486,0.11764705882352941,58
MINNESOTA TIMBERWOLVES,240,43,80,8,19,19,21,8,35,24,6,5,15,18,2015-01-17,away,win,113.0,DENVER NUGGETS,105.0,0.34959349593495936,0.2962962962962963,43
DENVER NUGGETS,240,38,92,10,31,19,22,13,26,21,10,4,10,20,2015-01-17,home,loss,105.0,MINNESOTA TIMBERWOLVES,113.0,0.2923076923076923,0.24390243902439024,39
PHILADELPHIA 76ERS,240,38,82,7,28,6,7,10,32,24,10,5,22,16,2015-01-17,away,loss,89.0,DETROIT PISTONS,107.0,0.31666666666666665,0.2,42
DETROIT PISTONS,240,38,88,15,35,16,19,18,29,27,16,5,16,16,2015-01-17,home,win,107.0,PHILADELPHIA 76ERS,89.0,0.30158730158730157,0.3,47
GOLDEN STATE WARRIORS,240,50,91,9,22,22,33,12,37,32,11,11,14,21,2015-01-17,away,win,131.0,HOUSTON ROCKETS,106.0,0.3546099290780142,0.2903225806451613,49
HOUSTON ROCKETS,240,37,88,7,23,25,34,10,29,22,10,2,17,24,2015-01-17,home,loss,106.0,GOLDEN STATE WARRIORS,131.0,0.296,0.23333333333333334,39
PORTLAND TRAIL BLAZERS,240,36,93,13,36,13,15,15,25,20,7,5,7,22,2015-01-17,away,loss,98.0,MEMPHIS GRIZZLIES,102.0,0.27906976744186046,0.2653061224489796,40
MEMPHIS GRIZZLIES,240,39,77,8,15,16,24,11,39,21,4,4,14,18,2015-01-17,home,win,102.0,PORTLAND TRAIL BLAZERS,98.0,0.33620689655172414,0.34782608695652173,50
LOS ANGELES CLIPPERS,240,44,92,9,28,20,31,11,23,24,7,6,5,22,2015-01-17,away,win,117.0,SACRAMENTO KINGS,108.0,0.3235294117647059,0.24324324324324326,34
SACRAMENTO KINGS,240,41,89,5,18,21,26,22,32,18,3,2,17,25,2015-01-17,home,loss,108.0,LOS ANGELES CLIPPERS,117.0,0.3153846153846154,0.21739130434782608,54
