team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,48,89,13,25,10,12,8,28,28,12,6,7,14,2015-01-16,away,win,119.0,BOSTON CELTICS,103.0,0.35036496350364965,0.34210526315789475,36
BOSTON CELTICS,240,42,85,5,16,14,16,11,34,29,5,4,13,16,2015-01-16,home,loss,103.0,CHICAGO BULLS,119.0,0.33070866141732286,0.23809523809523808,45
DENVER NUGGETS,240,34,83,9,25,12,25,13,39,23,6,3,15,27,2015-01-16,away,loss,89.0,DALLAS MAVERICKS,97.0,0.2905982905982906,0.2647058823529412,52
DALLAS MAVERICKS,240,33,79,8,25,23,29,10,42,22,7,2,14,23,2015-01-16,home,win,97.0,DENVER NUGGETS,89.0,0.29464285714285715,0.24242424242424243,52
DETROIT PISTONS,240,32,85,13,31,21,24,15,34,17,6,5,15,17,2015-01-16,away,win,98.0,INDIANA PACERS,96.0,0.27350427350427353,0.29545454545454547,49
INDIANA PACERS,240,40,89,6,18,10,12,12,32,22,8,4,12,20,2015-01-16,home,loss,96.0,DETROIT PISTONS,98.0,0.31007751937984496,0.25,44
CLEVELAND CAVALIERS,240,46,83,10,23,24,31,12,32,23,9,3,19,30,2015-01-16,away,win,126.0,LOS ANGELES CLIPPERS,121.0,0.35658914728682173,0.30303030303030304,44
LOS ANGELES CLIPPERS,240,43,91,10,29,25,36,17,26,26,9,1,13,21,2015-01-16,home,loss,121.0,CLEVELAND CAVALIERS,126.0,0.3208955223880597,0.2564102564102564,43
GOLDEN STATE WARRIORS,240,42,92,9,24,22,28,13,30,24,10,2,14,14,2015-01-16,away,loss,115.0,OKLAHOMA CITY THUNDER,127.0,0.31343283582089554,0.2727272727272727,43
OKLAHOMA CITY THUNDER,240,51,97,10,22,15,19,16,38,27,8,2,14,21,2015-01-16,home,win,127.0,GOLDEN STATE WARRIORS,115.0,0.34459459459459457,0.3125,54
MEMPHIS GRIZZLIES,240,40,87,3,14,23,29,9,38,27,8,5,11,19,2015-01-16,away,win,106.0,ORLANDO MAGIC,96.0,0.31496062992125984,0.17647058823529413,47
ORLANDO MAGIC,240,36,79,9,24,15,20,5,34,22,5,4,15,22,2015-01-16,home,loss,96.0,MEMPHIS GRIZZLIES,106.0,0.3130434782608696,0.2727272727272727,39
NEW ORLEANS PELICANS,240,29,75,4,17,19,29,15,40,17,5,6,18,19,2015-01-16,away,loss,81.0,PHILADELPHIA 76ERS,96.0,0.27884615384615385,0.19047619047619047,55
PHILADELPHIA 76ERS,240,36,80,7,22,17,27,9,30,22,12,10,8,20,2015-01-16,home,win,96.0,NEW ORLEANS PELICANS,81.0,0.3103448275862069,0.2413793103448276,39
MINNESOTA TIMBERWOLVES,240,42,91,8,22,7,12,13,23,26,6,3,10,14,2015-01-16,away,loss,99.0,PHOENIX SUNS,110.0,0.3157894736842105,0.26666666666666666,36
PHOENIX SUNS,240,48,87,5,15,9,11,15,31,18,5,5,16,16,2015-01-16,home,win,110.0,MINNESOTA TIMBERWOLVES,99.0,0.35555555555555557,0.25,46
MIAMI HEAT,240,35,74,8,17,17,21,6,32,26,9,6,9,15,2015-01-16,away,win,95.0,SACRAMENTO KINGS,83.0,0.3211009174311927,0.32,38
SACRAMENTO KINGS,240,32,75,7,16,12,14,6,29,20,3,1,15,20,2015-01-16,home,loss,83.0,MIAMI HEAT,95.0,0.29906542056074764,0.30434782608695654,35
PORTLAND TRAIL BLAZERS,240,37,74,6,19,16,20,2,30,20,6,6,16,15,2015-01-16,away,loss,96.0,SAN ANTONIO SPURS,110.0,0.3333333333333333,0.24,32
SAN ANTONIO SPURS,240,42,94,11,29,15,17,15,34,34,12,4,12,18,2015-01-16,home,win,110.0,PORTLAND TRAIL BLAZERS,96.0,0.3088235294117647,0.275,49
ATLANTA HAWKS,240,42,69,12,23,14,16,4,28,30,7,6,17,17,2015-01-16,away,win,110.0,TORONTO RAPTORS,89.0,0.3783783783783784,0.34285714285714286,32
TORONTO RAPTORS,240,35,82,6,25,13,17,12,23,20,7,3,17,16,2015-01-16,home,loss,89.0,ATLANTA HAWKS,110.0,0.29914529914529914,0.1935483870967742,35
LOS ANGELES LAKERS,240,31,65,3,7,20,27,8,34,7,6,5,19,9,2015-01-16,away,loss,85.0,UTAH JAZZ,94.0,0.3229166666666667,0.3,42
UTAH JAZZ,240,36,85,12,31,10,10,12,26,24,11,7,12,21,2015-01-16,home,win,94.0,LOS ANGELES LAKERS,85.0,0.2975206611570248,0.27906976744186046,38
BROOKLYN NETS,240,37,81,4,12,24,31,8,31,18,12,4,10,19,2015-01-16,away,win,102.0,WASHINGTON WIZARDS,80.0,0.3135593220338983,0.25,39
WASHINGTON WIZARDS,240,31,73,4,17,14,16,8,29,23,6,5,19,26,2015-01-16,home,loss,80.0,BROOKLYN NETS,102.0,0.2980769230769231,0.19047619047619047,37
