team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DENVER NUGGETS,240,37,92,5,14,22,27,17,40,19,4,7,12,27,2015-01-01,away,loss,101.0,CHICAGO BULLS,106.0,0.2868217054263566,0.2631578947368421,57
CHICAGO BULLS,240,38,91,8,15,22,25,13,33,22,7,18,7,19,2015-01-01,home,win,106.0,DENVER NUGGETS,101.0,0.29457364341085274,0.34782608695652173,46
SACRAMENTO KINGS,240,40,74,5,12,25,29,10,32,23,7,7,20,26,2015-01-01,away,win,110.0,MINNESOTA TIMBERWOLVES,107.0,0.3508771929824561,0.29411764705882354,42
MINNESOTA TIMBERWOLVES,240,42,91,7,24,16,22,15,23,22,12,6,14,24,2015-01-01,home,loss,107.0,SACRAMENTO KINGS,110.0,0.3157894736842105,0.22580645161290322,38
