team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,40,77,10,23,14,23,12,36,20,5,4,14,21,2015-02-28,away,win,104.0,DALLAS MAVERICKS,94.0,0.3418803418803419,0.30303030303030304,48
DALLAS MAVERICKS,240,35,82,9,28,15,18,8,29,23,10,3,12,19,2015-02-28,home,loss,94.0,BROOKLYN NETS,104.0,0.29914529914529914,0.24324324324324326,37
ATLANTA HAWKS,240,34,79,10,25,15,20,8,29,23,12,5,18,19,2015-02-28,away,win,93.0,MIAMI HEAT,91.0,0.3008849557522124,0.2857142857142857,37
MIAMI HEAT,240,32,81,7,26,20,21,14,33,17,12,3,23,16,2015-02-28,home,loss,91.0,ATLANTA HAWKS,93.0,0.2831858407079646,0.21212121212121213,47
MEMPHIS GRIZZLIES,240,38,64,4,11,21,29,6,37,21,7,7,24,24,2015-02-28,away,win,101.0,MINNESOTA TIMBERWOLVES,97.0,0.37254901960784315,0.26666666666666666,43
MINNESOTA TIMBERWOLVES,240,34,88,7,19,22,27,16,19,22,12,1,12,22,2015-02-28,home,loss,97.0,MEMPHIS GRIZZLIES,101.0,0.2786885245901639,0.2692307692307692,35
TORONTO RAPTORS,240,34,81,8,29,22,28,10,30,16,7,4,12,27,2015-02-28,away,loss,98.0,NEW YORK KNICKS,103.0,0.2956521739130435,0.21621621621621623,40
NEW YORK KNICKS,240,33,75,7,19,30,38,8,36,21,8,5,11,21,2015-02-28,home,win,103.0,TORONTO RAPTORS,98.0,0.3055555555555556,0.2692307692307692,44
SAN ANTONIO SPURS,240,41,92,4,19,15,17,10,46,18,7,6,14,24,2015-02-28,away,win,101.0,PHOENIX SUNS,74.0,0.3082706766917293,0.17391304347826086,56
PHOENIX SUNS,240,25,84,5,16,19,24,8,34,13,7,4,18,22,2015-02-28,home,loss,74.0,SAN ANTONIO SPURS,101.0,0.22935779816513763,0.23809523809523808,42
MILWAUKEE BUCKS,240,29,74,5,15,12,14,8,31,18,15,4,23,23,2015-02-28,away,loss,75.0,UTAH JAZZ,82.0,0.2815533980582524,0.25,39
UTAH JAZZ,240,29,76,6,22,18,23,13,33,18,16,7,22,18,2015-02-28,home,win,82.0,MILWAUKEE BUCKS,75.0,0.2761904761904762,0.21428571428571427,46
DETROIT PISTONS,240,38,79,8,26,11,21,9,31,18,8,2,17,22,2015-02-28,away,loss,95.0,WASHINGTON WIZARDS,99.0,0.3247863247863248,0.23529411764705882,40
WASHINGTON WIZARDS,240,37,78,7,20,18,25,12,31,21,14,2,12,16,2015-02-28,home,win,99.0,DETROIT PISTONS,95.0,0.3217391304347826,0.25925925925925924,43
