team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,32,90,6,30,13,17,14,37,22,11,5,15,21,2015-04-25,away,loss,83.0,BROOKLYN NETS,91.0,0.26229508196721313,0.16666666666666666,51
BROOKLYN NETS,240,32,83,7,22,20,25,12,40,24,8,2,15,17,2015-04-25,home,win,91.0,ATLANTA HAWKS,83.0,0.2782608695652174,0.2413793103448276,52
CHICAGO BULLS,240,33,68,10,18,14,20,5,34,23,10,7,26,20,2015-04-25,away,loss,90.0,MILWAUKEE BUCKS,92.0,0.32673267326732675,0.35714285714285715,39
MILWAUKEE BUCKS,240,34,87,9,22,15,22,12,22,25,20,6,13,21,2015-04-25,home,win,92.0,CHICAGO BULLS,90.0,0.2809917355371901,0.2903225806451613,34
GOLDEN STATE WARRIORS,240,40,79,13,24,16,23,10,29,28,6,7,10,18,2015-04-25,away,win,109.0,NEW ORLEANS PELICANS,98.0,0.33613445378151263,0.35135135135135137,39
NEW ORLEANS PELICANS,240,40,83,5,22,13,14,10,26,23,5,6,11,19,2015-04-25,home,loss,98.0,GOLDEN STATE WARRIORS,109.0,0.3252032520325203,0.18518518518518517,36
MEMPHIS GRIZZLIES,240,36,77,4,9,39,43,6,32,18,3,6,6,22,2015-04-25,away,win,115.0,PORTLAND TRAIL BLAZERS,109.0,0.3185840707964602,0.3076923076923077,38
PORTLAND TRAIL BLAZERS,240,36,77,11,27,26,31,5,30,23,2,4,8,31,2015-04-25,home,loss,109.0,MEMPHIS GRIZZLIES,115.0,0.3185840707964602,0.2894736842105263,35
