team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,37,86,7,19,13,15,10,45,20,7,3,16,13,2014-11-23,away,win,94.0,BOSTON CELTICS,88.0,0.3008130081300813,0.2692307692307692,55
BOSTON CELTICS,240,37,95,5,23,9,12,12,34,17,12,1,8,15,2014-11-23,home,loss,88.0,PORTLAND TRAIL BLAZERS,94.0,0.2803030303030303,0.17857142857142858,46
DENVER NUGGETS,265,34,90,10,37,23,38,14,43,20,7,2,16,28,2014-11-23,away,win,101.0,LOS ANGELES LAKERS,94.0,0.27419354838709675,0.2127659574468085,57
LOS ANGELES LAKERS,265,33,89,3,24,25,34,9,41,15,10,6,13,28,2014-11-23,home,loss,94.0,DENVER NUGGETS,101.0,0.27049180327868855,0.1111111111111111,50
LOS ANGELES CLIPPERS,240,32,77,7,25,20,28,5,27,14,10,1,10,27,2014-11-23,away,loss,91.0,MEMPHIS GRIZZLIES,107.0,0.29357798165137616,0.21875,32
MEMPHIS GRIZZLIES,240,42,85,7,21,16,23,12,40,20,3,3,17,21,2014-11-23,home,win,107.0,LOS ANGELES CLIPPERS,91.0,0.33070866141732286,0.25,52
CHARLOTTE HORNETS,240,37,79,7,21,12,16,5,28,18,9,1,11,19,2014-11-23,away,loss,93.0,MIAMI HEAT,94.0,0.31896551724137934,0.25,33
MIAMI HEAT,240,33,66,11,23,17,19,3,33,19,4,5,16,16,2014-11-23,home,win,94.0,CHARLOTTE HORNETS,93.0,0.3333333333333333,0.3235294117647059,36
GOLDEN STATE WARRIORS,240,33,93,7,25,18,24,13,39,26,7,8,9,18,2014-11-23,away,win,91.0,OKLAHOMA CITY THUNDER,86.0,0.2619047619047619,0.21875,52
OKLAHOMA CITY THUNDER,240,32,90,3,17,19,27,13,44,13,3,12,11,23,2014-11-23,home,loss,86.0,GOLDEN STATE WARRIORS,91.0,0.26229508196721313,0.15,57
