team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,34,81,6,15,13,23,8,31,17,5,3,12,20,2015-04-01,away,loss,87.0,BOSTON CELTICS,100.0,0.2956521739130435,0.2857142857142857,39
BOSTON CELTICS,240,39,86,6,27,16,18,7,39,29,9,2,10,23,2015-04-01,home,win,100.0,INDIANA PACERS,87.0,0.312,0.18181818181818182,46
DETROIT PISTONS,240,31,88,5,22,11,18,14,37,24,6,4,12,20,2015-04-01,away,loss,78.0,CHARLOTTE HORNETS,102.0,0.2605042016806723,0.18518518518518517,51
CHARLOTTE HORNETS,240,38,90,9,22,17,24,13,42,21,10,7,9,17,2015-04-01,home,win,102.0,DETROIT PISTONS,78.0,0.296875,0.2903225806451613,55
SACRAMENTO KINGS,240,48,96,7,14,8,16,20,37,30,9,9,21,22,2015-04-01,away,loss,111.0,HOUSTON ROCKETS,115.0,0.3333333333333333,0.3333333333333333,57
HOUSTON ROCKETS,240,41,89,18,40,15,25,14,28,24,14,13,17,17,2015-04-01,home,win,115.0,SACRAMENTO KINGS,111.0,0.3153846153846154,0.3103448275862069,42
NEW ORLEANS PELICANS,240,44,78,9,16,16,21,9,31,31,3,7,6,18,2015-04-01,away,win,113.0,LOS ANGELES LAKERS,92.0,0.36065573770491804,0.36,40
LOS ANGELES LAKERS,240,37,83,5,16,13,21,12,23,22,4,2,5,17,2015-04-01,home,loss,92.0,NEW ORLEANS PELICANS,113.0,0.30833333333333335,0.23809523809523808,35
CHICAGO BULLS,240,31,74,5,26,24,37,12,28,18,11,3,20,21,2015-04-01,away,loss,91.0,MILWAUKEE BUCKS,95.0,0.29523809523809524,0.16129032258064516,40
MILWAUKEE BUCKS,240,37,89,8,21,13,18,20,28,15,11,5,18,28,2015-04-01,home,win,95.0,CHICAGO BULLS,91.0,0.29365079365079366,0.27586206896551724,48
TORONTO RAPTORS,240,42,76,13,30,16,23,8,26,25,8,3,12,18,2015-04-01,away,win,113.0,MINNESOTA TIMBERWOLVES,99.0,0.3559322033898305,0.3023255813953488,34
MINNESOTA TIMBERWOLVES,240,41,77,5,14,12,19,7,25,21,7,5,13,14,2015-04-01,home,loss,99.0,TORONTO RAPTORS,113.0,0.3474576271186441,0.2631578947368421,32
BROOKLYN NETS,240,41,81,9,16,9,12,7,30,24,8,7,10,17,2015-04-01,away,win,100.0,NEW YORK KNICKS,98.0,0.3360655737704918,0.36,37
NEW YORK KNICKS,240,37,81,11,23,13,15,10,30,20,6,4,13,15,2015-04-01,home,loss,98.0,BROOKLYN NETS,100.0,0.3135593220338983,0.3235294117647059,40
DALLAS MAVERICKS,240,56,91,4,15,19,24,4,30,35,8,1,6,23,2015-04-01,away,win,135.0,OKLAHOMA CITY THUNDER,131.0,0.38095238095238093,0.21052631578947367,34
OKLAHOMA CITY THUNDER,240,45,93,14,31,27,33,15,31,23,4,1,10,21,2015-04-01,home,loss,131.0,DALLAS MAVERICKS,135.0,0.32608695652173914,0.3111111111111111,46
SAN ANTONIO SPURS,240,35,86,13,29,20,23,11,38,20,8,3,10,9,2015-04-01,away,win,103.0,ORLANDO MAGIC,91.0,0.2892561983471074,0.30952380952380953,49
ORLANDO MAGIC,240,39,93,5,17,8,9,14,36,24,7,7,12,15,2015-04-01,home,loss,91.0,SAN ANTONIO SPURS,103.0,0.29545454545454547,0.22727272727272727,50
LOS ANGELES CLIPPERS,240,46,86,15,28,19,24,7,33,30,6,3,6,21,2015-04-01,away,win,126.0,PORTLAND TRAIL BLAZERS,122.0,0.3484848484848485,0.3488372093023256,40
PORTLAND TRAIL BLAZERS,240,45,89,13,25,19,25,13,30,25,4,3,8,19,2015-04-01,home,loss,122.0,LOS ANGELES CLIPPERS,126.0,0.3358208955223881,0.34210526315789475,43
DENVER NUGGETS,240,33,95,7,33,11,12,11,28,13,7,5,6,22,2015-04-01,away,loss,84.0,UTAH JAZZ,98.0,0.2578125,0.175,39
UTAH JAZZ,240,37,77,9,23,15,24,12,37,24,5,8,14,16,2015-04-01,home,win,98.0,DENVER NUGGETS,84.0,0.32456140350877194,0.28125,49
PHILADELPHIA 76ERS,240,36,91,10,34,11,17,11,23,18,10,3,11,20,2015-04-01,away,loss,93.0,WASHINGTON WIZARDS,106.0,0.28346456692913385,0.22727272727272727,34
WASHINGTON WIZARDS,240,44,76,4,12,14,22,9,38,33,7,4,16,20,2015-04-01,home,win,106.0,PHILADELPHIA 76ERS,93.0,0.36666666666666664,0.25,47
