team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,42,82,7,23,10,10,12,23,26,4,3,15,24,2014-12-09,away,loss,101.0,CLEVELAND CAVALIERS,105.0,0.3387096774193548,0.23333333333333334,35
CLEVELAND CAVALIERS,240,39,79,9,26,18,21,12,19,27,4,5,11,17,2014-12-09,home,win,105.0,TORONTO RAPTORS,101.0,0.3305084745762712,0.2571428571428571,31
PORTLAND TRAIL BLAZERS,240,41,84,9,21,7,8,10,37,25,4,7,13,12,2014-12-09,away,win,98.0,DETROIT PISTONS,86.0,0.328,0.3,47
DETROIT PISTONS,240,34,97,5,22,13,16,17,30,23,7,2,6,8,2014-12-09,home,loss,86.0,PORTLAND TRAIL BLAZERS,98.0,0.2595419847328244,0.18518518518518517,47
SACRAMENTO KINGS,240,32,70,7,15,24,37,9,39,20,3,3,16,25,2014-12-09,away,loss,95.0,LOS ANGELES LAKERS,98.0,0.3137254901960784,0.3181818181818182,48
LOS ANGELES LAKERS,240,38,96,5,25,17,25,14,31,27,9,6,5,23,2014-12-09,home,win,98.0,SACRAMENTO KINGS,95.0,0.2835820895522388,0.16666666666666666,45
DALLAS MAVERICKS,240,38,85,18,40,11,14,12,31,19,4,7,16,22,2014-12-09,away,loss,105.0,MEMPHIS GRIZZLIES,114.0,0.3089430894308943,0.3103448275862069,43
MEMPHIS GRIZZLIES,240,41,85,7,14,25,29,12,29,20,10,1,5,17,2014-12-09,home,win,114.0,DALLAS MAVERICKS,105.0,0.3253968253968254,0.3333333333333333,41
NEW YORK KNICKS,240,37,78,9,19,10,13,6,24,19,8,8,13,20,2014-12-09,away,loss,93.0,NEW ORLEANS PELICANS,104.0,0.3217391304347826,0.32142857142857145,30
NEW ORLEANS PELICANS,240,40,80,4,15,20,26,12,31,22,7,8,11,14,2014-12-09,home,win,104.0,NEW YORK KNICKS,93.0,0.3333333333333333,0.21052631578947367,43
MILWAUKEE BUCKS,240,34,84,4,21,29,35,9,22,19,8,2,14,25,2014-12-09,away,loss,101.0,OKLAHOMA CITY THUNDER,114.0,0.288135593220339,0.16,31
OKLAHOMA CITY THUNDER,240,41,82,4,21,28,34,15,39,23,10,6,20,28,2014-12-09,home,win,114.0,MILWAUKEE BUCKS,101.0,0.3333333333333333,0.16,54
MIAMI HEAT,240,43,80,9,17,8,12,9,25,25,14,4,11,14,2014-12-09,away,win,103.0,PHOENIX SUNS,97.0,0.34959349593495936,0.34615384615384615,34
PHOENIX SUNS,240,37,77,17,35,6,9,10,27,24,7,5,22,20,2014-12-09,home,loss,97.0,MIAMI HEAT,103.0,0.32456140350877194,0.3269230769230769,37
SAN ANTONIO SPURS,240,39,84,4,20,14,23,11,26,23,12,8,13,21,2014-12-09,away,loss,96.0,UTAH JAZZ,100.0,0.3170731707317073,0.16666666666666666,37
UTAH JAZZ,240,40,80,4,14,16,22,8,35,18,5,7,18,23,2014-12-09,home,win,100.0,SAN ANTONIO SPURS,96.0,0.3333333333333333,0.2222222222222222,43
