team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,46,86,14,28,30,34,11,40,32,4,5,16,26,2014-11-16,away,win,136.0,LOS ANGELES LAKERS,115.0,0.3484848484848485,0.3333333333333333,51
LOS ANGELES LAKERS,240,39,99,3,16,34,43,20,28,17,9,4,7,27,2014-11-16,home,loss,115.0,GOLDEN STATE WARRIORS,136.0,0.2826086956521739,0.15789473684210525,48
MILWAUKEE BUCKS,240,35,74,5,18,16,26,5,35,16,11,1,16,24,2014-11-16,away,win,91.0,MIAMI HEAT,84.0,0.3211009174311927,0.21739130434782608,40
MIAMI HEAT,240,30,73,11,25,13,22,6,34,19,10,6,17,20,2014-11-16,home,loss,84.0,MILWAUKEE BUCKS,91.0,0.2912621359223301,0.3055555555555556,40
DENVER NUGGETS,240,32,82,13,34,16,26,10,29,20,9,0,17,21,2014-11-16,away,loss,93.0,NEW YORK KNICKS,109.0,0.2807017543859649,0.2765957446808511,39
NEW YORK KNICKS,240,41,76,6,14,21,27,8,35,16,9,3,15,22,2014-11-16,home,win,109.0,DENVER NUGGETS,93.0,0.3504273504273504,0.3,43
HOUSTON ROCKETS,240,23,80,7,35,16,30,22,32,11,5,6,14,23,2014-11-16,away,win,69.0,OKLAHOMA CITY THUNDER,65.0,0.22330097087378642,0.16666666666666666,54
OKLAHOMA CITY THUNDER,240,20,68,3,19,22,28,11,34,14,6,15,15,30,2014-11-16,home,loss,65.0,HOUSTON ROCKETS,69.0,0.22727272727272727,0.13636363636363635,45
