team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,35,84,5,10,12,17,9,28,20,2,5,12,26,2015-02-05,away,loss,87.0,CHARLOTTE HORNETS,94.0,0.29411764705882354,0.3333333333333333,37
CHARLOTTE HORNETS,240,33,76,6,25,22,27,12,38,15,5,15,14,19,2015-02-05,home,win,94.0,WASHINGTON WIZARDS,87.0,0.30275229357798167,0.1935483870967742,50
LOS ANGELES CLIPPERS,240,38,91,5,22,13,20,14,29,24,9,1,12,29,2015-02-05,away,loss,94.0,CLEVELAND CAVALIERS,105.0,0.29457364341085274,0.18518518518518517,43
CLEVELAND CAVALIERS,240,31,72,8,30,35,44,14,38,23,10,4,18,21,2015-02-05,home,win,105.0,LOS ANGELES CLIPPERS,94.0,0.30097087378640774,0.21052631578947367,52
PHOENIX SUNS,240,34,88,6,23,13,17,11,31,20,11,2,16,21,2015-02-05,away,loss,87.0,PORTLAND TRAIL BLAZERS,108.0,0.2786885245901639,0.20689655172413793,42
PORTLAND TRAIL BLAZERS,240,40,90,8,31,20,23,13,44,21,7,7,14,14,2015-02-05,home,win,108.0,PHOENIX SUNS,87.0,0.3076923076923077,0.20512820512820512,57
DALLAS MAVERICKS,240,41,96,12,34,7,10,8,40,25,9,7,9,19,2015-02-05,away,win,101.0,SACRAMENTO KINGS,78.0,0.29927007299270075,0.2608695652173913,48
SACRAMENTO KINGS,240,29,79,3,21,17,22,7,42,13,5,8,17,18,2015-02-05,home,loss,78.0,DALLAS MAVERICKS,101.0,0.26851851851851855,0.125,49
