team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,42,90,11,30,13,18,17,33,26,11,7,15,20,2015-03-02,away,loss,108.0,BROOKLYN NETS,110.0,0.3181818181818182,0.2682926829268293,50
BROOKLYN NETS,240,44,89,10,21,12,16,11,27,20,7,1,13,12,2015-03-02,home,win,110.0,GOLDEN STATE WARRIORS,108.0,0.3308270676691729,0.3225806451612903,38
NEW ORLEANS PELICANS,240,35,74,10,21,13,16,10,27,19,4,4,13,18,2015-03-02,away,loss,93.0,DALLAS MAVERICKS,102.0,0.3211009174311927,0.3225806451612903,37
DALLAS MAVERICKS,240,38,79,6,16,20,22,9,29,11,7,6,5,14,2015-03-02,home,win,102.0,NEW ORLEANS PELICANS,93.0,0.3247863247863248,0.2727272727272727,38
PHOENIX SUNS,240,33,78,7,31,25,38,14,29,17,7,2,19,27,2015-03-02,away,loss,98.0,MIAMI HEAT,115.0,0.2972972972972973,0.18421052631578946,43
MIAMI HEAT,240,43,82,7,14,22,30,12,33,19,14,4,14,31,2015-03-02,home,win,115.0,PHOENIX SUNS,98.0,0.344,0.3333333333333333,45
LOS ANGELES CLIPPERS,240,44,92,12,33,10,19,9,34,24,7,3,11,26,2015-03-02,away,win,110.0,MINNESOTA TIMBERWOLVES,105.0,0.3235294117647059,0.26666666666666666,43
MINNESOTA TIMBERWOLVES,240,36,82,4,15,29,35,8,39,25,6,4,11,22,2015-03-02,home,loss,105.0,LOS ANGELES CLIPPERS,110.0,0.3050847457627119,0.21052631578947367,47
TORONTO RAPTORS,240,41,80,11,27,21,24,10,26,24,6,6,9,16,2015-03-02,away,win,114.0,PHILADELPHIA 76ERS,103.0,0.33884297520661155,0.2894736842105263,36
PHILADELPHIA 76ERS,240,41,78,8,20,13,19,10,26,32,6,6,15,18,2015-03-02,home,loss,103.0,TORONTO RAPTORS,114.0,0.3445378151260504,0.2857142857142857,36
