team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,47,92,6,22,10,14,8,39,25,7,4,9,21,2015-03-23,away,win,110.0,BROOKLYN NETS,91.0,0.3381294964028777,0.21428571428571427,47
BROOKLYN NETS,240,32,89,1,17,26,30,16,32,15,7,5,11,13,2015-03-23,home,loss,91.0,BOSTON CELTICS,110.0,0.2644628099173554,0.05555555555555555,48
CHARLOTTE HORNETS,240,28,81,8,20,22,28,11,40,11,2,8,10,25,2015-03-23,away,loss,86.0,CHICAGO BULLS,98.0,0.25688073394495414,0.2857142857142857,51
CHICAGO BULLS,240,37,82,3,16,21,29,6,40,21,5,7,6,20,2015-03-23,home,win,98.0,CHARLOTTE HORNETS,86.0,0.31092436974789917,0.15789473684210525,46
WASHINGTON WIZARDS,240,27,81,3,11,19,26,5,33,15,5,2,11,15,2015-03-23,away,loss,76.0,GOLDEN STATE WARRIORS,107.0,0.25,0.21428571428571427,38
GOLDEN STATE WARRIORS,240,39,95,13,33,16,21,19,43,23,9,6,11,14,2015-03-23,home,win,107.0,WASHINGTON WIZARDS,76.0,0.291044776119403,0.2826086956521739,62
HOUSTON ROCKETS,240,31,65,13,24,35,37,4,31,16,11,5,19,25,2015-03-23,away,win,110.0,INDIANA PACERS,100.0,0.3229166666666667,0.35135135135135137,35
INDIANA PACERS,240,40,90,8,24,12,19,16,24,21,7,5,18,23,2015-03-23,home,loss,100.0,HOUSTON ROCKETS,110.0,0.3076923076923077,0.25,40
MEMPHIS GRIZZLIES,240,41,79,7,12,14,19,9,30,22,4,2,10,19,2015-03-23,away,win,103.0,NEW YORK KNICKS,82.0,0.3416666666666667,0.3684210526315789,39
NEW YORK KNICKS,240,32,76,4,18,14,17,8,29,22,4,6,17,18,2015-03-23,home,loss,82.0,MEMPHIS GRIZZLIES,103.0,0.2962962962962963,0.18181818181818182,37
MINNESOTA TIMBERWOLVES,265,37,78,12,19,20,25,11,26,19,10,4,19,23,2015-03-23,away,win,106.0,UTAH JAZZ,104.0,0.3217391304347826,0.3870967741935484,37
UTAH JAZZ,265,38,87,9,28,19,31,21,25,21,11,11,17,20,2015-03-23,home,loss,104.0,MINNESOTA TIMBERWOLVES,106.0,0.304,0.24324324324324326,46
