team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,39,80,10,23,11,17,12,27,22,7,2,21,15,2015-04-04,away,loss,99.0,ATLANTA HAWKS,131.0,0.3277310924369748,0.30303030303030304,39
ATLANTA HAWKS,240,49,82,17,33,16,19,7,27,40,15,4,12,16,2015-04-04,home,win,131.0,BROOKLYN NETS,99.0,0.37404580152671757,0.34,34
PHILADELPHIA 76ERS,240,28,76,11,26,24,33,11,29,13,4,14,15,24,2015-04-04,away,loss,91.0,CHARLOTTE HORNETS,92.0,0.2692307692307692,0.2972972972972973,40
CHARLOTTE HORNETS,240,35,86,1,13,21,23,13,31,13,5,5,11,20,2015-04-04,home,win,92.0,PHILADELPHIA 76ERS,91.0,0.2892561983471074,0.07142857142857142,44
GOLDEN STATE WARRIORS,240,43,95,14,36,23,32,17,38,28,12,4,14,37,2015-04-04,away,win,123.0,DALLAS MAVERICKS,110.0,0.3115942028985507,0.28,55
DALLAS MAVERICKS,240,34,80,3,16,39,54,10,34,14,6,2,16,23,2015-04-04,home,loss,110.0,GOLDEN STATE WARRIORS,123.0,0.2982456140350877,0.15789473684210525,44
LOS ANGELES CLIPPERS,240,34,79,13,34,26,42,13,34,24,9,7,12,27,2015-04-04,away,win,107.0,DENVER NUGGETS,92.0,0.3008849557522124,0.2765957446808511,47
DENVER NUGGETS,240,32,85,6,22,22,31,15,29,21,7,1,15,31,2015-04-04,home,loss,92.0,LOS ANGELES CLIPPERS,107.0,0.27350427350427353,0.21428571428571427,44
MIAMI HEAT,240,37,77,5,20,19,26,11,26,19,6,7,14,20,2015-04-04,away,loss,98.0,DETROIT PISTONS,99.0,0.32456140350877194,0.2,37
DETROIT PISTONS,240,36,73,12,26,15,23,8,25,20,6,3,16,21,2015-04-04,home,win,99.0,MIAMI HEAT,98.0,0.3302752293577982,0.3157894736842105,33
WASHINGTON WIZARDS,240,38,79,8,22,8,10,6,34,24,9,0,15,18,2015-04-04,away,win,92.0,MEMPHIS GRIZZLIES,83.0,0.3247863247863248,0.26666666666666666,40
MEMPHIS GRIZZLIES,240,34,81,1,15,14,18,9,32,23,2,3,15,15,2015-04-04,home,loss,83.0,WASHINGTON WIZARDS,92.0,0.2956521739130435,0.0625,41
ORLANDO MAGIC,240,40,86,8,21,9,13,12,33,23,7,10,12,13,2015-04-04,away,win,97.0,MILWAUKEE BUCKS,90.0,0.31746031746031744,0.27586206896551724,45
MILWAUKEE BUCKS,240,39,89,5,16,7,13,14,31,26,8,6,13,19,2015-04-04,home,loss,90.0,ORLANDO MAGIC,97.0,0.3046875,0.23809523809523808,45
UTAH JAZZ,240,29,74,7,21,20,24,13,34,17,10,2,18,23,2015-04-04,away,loss,85.0,PHOENIX SUNS,87.0,0.2815533980582524,0.25,47
PHOENIX SUNS,240,30,69,5,14,22,29,6,26,12,11,7,15,21,2015-04-04,home,win,87.0,UTAH JAZZ,85.0,0.30303030303030304,0.2631578947368421,32
NEW ORLEANS PELICANS,240,39,85,7,16,5,10,9,26,18,8,5,9,18,2015-04-04,away,loss,90.0,PORTLAND TRAIL BLAZERS,99.0,0.31451612903225806,0.30434782608695654,35
PORTLAND TRAIL BLAZERS,240,36,84,6,16,21,23,18,33,17,4,3,10,9,2015-04-04,home,win,99.0,NEW ORLEANS PELICANS,90.0,0.3,0.2727272727272727,51
BOSTON CELTICS,265,47,97,8,26,15,22,12,32,26,10,4,15,28,2015-04-04,away,win,117.0,TORONTO RAPTORS,116.0,0.3263888888888889,0.23529411764705882,44
TORONTO RAPTORS,265,40,83,6,23,30,38,9,37,15,7,4,16,22,2015-04-04,home,loss,116.0,BOSTON CELTICS,117.0,0.3252032520325203,0.20689655172413793,46
