team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,34,80,5,31,14,18,13,31,20,0,3,15,18,2015-02-25,away,loss,87.0,ATLANTA HAWKS,104.0,0.2982456140350877,0.1388888888888889,44
ATLANTA HAWKS,240,39,85,13,35,13,16,10,31,28,7,2,11,18,2015-02-25,home,win,104.0,DALLAS MAVERICKS,87.0,0.31451612903225806,0.2708333333333333,41
NEW YORK KNICKS,240,34,82,2,21,24,31,9,32,19,6,4,13,20,2015-02-25,away,loss,94.0,BOSTON CELTICS,115.0,0.29310344827586204,0.08695652173913043,41
BOSTON CELTICS,240,42,83,14,31,17,20,8,38,29,6,1,13,26,2015-02-25,home,win,115.0,NEW YORK KNICKS,94.0,0.336,0.3111111111111111,46
CHARLOTTE HORNETS,240,39,84,4,14,16,21,12,33,16,8,3,9,18,2015-02-25,away,win,98.0,CHICAGO BULLS,86.0,0.3170731707317073,0.2222222222222222,45
CHICAGO BULLS,240,34,77,3,17,15,23,9,34,24,6,11,12,17,2015-02-25,home,loss,86.0,CHARLOTTE HORNETS,98.0,0.3063063063063063,0.15,43
PHOENIX SUNS,240,39,91,8,24,24,32,23,42,19,9,7,19,25,2015-02-25,away,win,110.0,DENVER NUGGETS,96.0,0.3,0.25,65
DENVER NUGGETS,240,31,81,12,34,22,33,10,30,22,11,5,15,19,2015-02-25,home,loss,96.0,PHOENIX SUNS,110.0,0.2767857142857143,0.2608695652173913,40
LOS ANGELES CLIPPERS,240,40,91,11,32,14,19,12,37,18,1,4,15,22,2015-02-25,away,loss,105.0,HOUSTON ROCKETS,110.0,0.3053435114503817,0.2558139534883721,49
HOUSTON ROCKETS,240,36,88,17,44,21,30,12,34,27,7,9,9,20,2015-02-25,home,win,110.0,LOS ANGELES CLIPPERS,105.0,0.2903225806451613,0.2786885245901639,46
PHILADELPHIA 76ERS,240,31,75,11,25,15,19,12,26,21,13,3,28,22,2015-02-25,away,loss,88.0,MILWAUKEE BUCKS,104.0,0.29245283018867924,0.3055555555555556,38
MILWAUKEE BUCKS,240,44,82,5,15,11,16,12,31,32,16,5,22,19,2015-02-25,home,win,104.0,PHILADELPHIA 76ERS,88.0,0.3492063492063492,0.25,43
WASHINGTON WIZARDS,240,33,87,4,18,7,8,10,33,21,5,3,19,27,2015-02-25,away,loss,77.0,MINNESOTA TIMBERWOLVES,97.0,0.275,0.18181818181818182,43
MINNESOTA TIMBERWOLVES,240,35,81,4,13,23,28,10,43,17,10,4,16,15,2015-02-25,home,win,97.0,WASHINGTON WIZARDS,77.0,0.3017241379310345,0.23529411764705882,53
BROOKLYN NETS,240,39,92,7,21,11,15,8,29,13,6,6,12,16,2015-02-25,away,loss,96.0,NEW ORLEANS PELICANS,102.0,0.29770992366412213,0.25,37
NEW ORLEANS PELICANS,240,38,74,11,25,15,19,6,37,26,6,6,20,21,2015-02-25,home,win,102.0,BROOKLYN NETS,96.0,0.3392857142857143,0.3055555555555556,43
MIAMI HEAT,265,32,84,6,31,23,32,8,34,17,8,5,12,24,2015-02-25,away,win,93.0,ORLANDO MAGIC,90.0,0.27586206896551724,0.16216216216216217,42
ORLANDO MAGIC,265,33,78,6,22,18,31,12,38,17,4,1,18,28,2015-02-25,home,loss,90.0,MIAMI HEAT,93.0,0.2972972972972973,0.21428571428571427,50
SAN ANTONIO SPURS,240,37,85,8,21,13,14,10,27,20,8,5,13,16,2015-02-25,away,loss,95.0,PORTLAND TRAIL BLAZERS,111.0,0.30327868852459017,0.27586206896551724,37
PORTLAND TRAIL BLAZERS,240,43,85,13,26,12,15,12,33,25,9,4,13,16,2015-02-25,home,win,111.0,SAN ANTONIO SPURS,95.0,0.3359375,0.3333333333333333,45
MEMPHIS GRIZZLIES,240,34,84,4,16,18,23,14,24,22,12,5,17,21,2015-02-25,away,loss,90.0,SACRAMENTO KINGS,102.0,0.288135593220339,0.2,38
SACRAMENTO KINGS,240,39,80,6,16,18,25,13,34,24,10,6,20,18,2015-02-25,home,win,102.0,MEMPHIS GRIZZLIES,90.0,0.3277310924369748,0.2727272727272727,47
LOS ANGELES LAKERS,240,40,89,2,11,18,21,14,28,17,12,8,9,25,2015-02-25,away,win,100.0,UTAH JAZZ,97.0,0.31007751937984496,0.15384615384615385,42
UTAH JAZZ,240,34,73,7,12,22,34,13,34,18,3,5,20,19,2015-02-25,home,loss,97.0,LOS ANGELES LAKERS,100.0,0.3177570093457944,0.3684210526315789,47
