team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,35,82,2,12,29,40,6,26,26,9,3,10,27,2014-12-01,away,loss,101.0,LOS ANGELES CLIPPERS,127.0,0.29914529914529914,0.14285714285714285,32
LOS ANGELES CLIPPERS,240,41,80,15,34,30,36,9,41,33,5,7,14,26,2014-12-01,home,win,127.0,MINNESOTA TIMBERWOLVES,101.0,0.33884297520661155,0.30612244897959184,50
SAN ANTONIO SPURS,240,36,83,9,26,28,35,11,41,25,6,3,14,20,2014-12-01,away,win,109.0,PHILADELPHIA 76ERS,103.0,0.3025210084033613,0.2571428571428571,52
PHILADELPHIA 76ERS,240,38,89,12,29,15,25,8,34,22,9,3,10,29,2014-12-01,home,loss,103.0,SAN ANTONIO SPURS,109.0,0.2992125984251969,0.2926829268292683,42
DENVER NUGGETS,240,41,87,9,26,12,17,8,31,23,7,6,10,22,2014-12-01,away,win,103.0,UTAH JAZZ,101.0,0.3203125,0.2571428571428571,39
UTAH JAZZ,240,36,84,7,18,22,30,14,34,18,3,6,14,15,2014-12-01,home,loss,101.0,DENVER NUGGETS,103.0,0.3,0.28,48
MIAMI HEAT,240,33,72,2,22,18,30,7,26,12,5,2,11,20,2014-12-01,away,loss,86.0,WASHINGTON WIZARDS,107.0,0.3142857142857143,0.08333333333333333,33
WASHINGTON WIZARDS,240,39,72,10,19,19,24,7,35,29,7,3,12,23,2014-12-01,home,win,107.0,MIAMI HEAT,86.0,0.35135135135135137,0.3448275862068966,42
