team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,34,76,11,27,15,21,9,36,28,7,2,16,22,2015-04-05,away,loss,94.0,CLEVELAND CAVALIERS,99.0,0.3090909090909091,0.2894736842105263,45
CLEVELAND CAVALIERS,240,35,83,16,37,13,22,10,30,24,9,4,10,17,2015-04-05,home,win,99.0,CHICAGO BULLS,94.0,0.2966101694915254,0.3018867924528302,40
MIAMI HEAT,240,37,82,2,20,13,19,7,30,15,7,7,14,25,2015-04-05,away,loss,89.0,INDIANA PACERS,112.0,0.31092436974789917,0.09090909090909091,37
INDIANA PACERS,240,37,85,14,30,24,36,20,35,23,6,7,11,22,2015-04-05,home,win,112.0,MIAMI HEAT,89.0,0.30327868852459017,0.3181818181818182,55
LOS ANGELES CLIPPERS,240,40,75,15,27,11,18,7,33,27,10,1,10,20,2015-04-05,away,win,106.0,LOS ANGELES LAKERS,78.0,0.34782608695652173,0.35714285714285715,40
LOS ANGELES LAKERS,240,29,75,7,17,13,22,14,27,17,3,3,17,18,2015-04-05,home,loss,78.0,LOS ANGELES CLIPPERS,106.0,0.27884615384615385,0.2916666666666667,41
PHILADELPHIA 76ERS,240,38,99,10,32,5,8,19,17,22,8,5,10,23,2015-04-05,away,loss,91.0,NEW YORK KNICKS,101.0,0.2773722627737226,0.23809523809523808,36
NEW YORK KNICKS,240,37,72,3,13,24,29,15,34,24,6,14,18,18,2015-04-05,home,win,101.0,PHILADELPHIA 76ERS,91.0,0.3394495412844037,0.1875,49
HOUSTON ROCKETS,240,38,81,8,28,31,50,12,30,18,14,4,10,25,2015-04-05,away,win,115.0,OKLAHOMA CITY THUNDER,112.0,0.31932773109243695,0.2222222222222222,42
OKLAHOMA CITY THUNDER,240,40,92,14,30,18,26,17,34,21,4,2,18,32,2015-04-05,home,loss,112.0,HOUSTON ROCKETS,115.0,0.30303030303030304,0.3181818181818182,51
UTAH JAZZ,240,40,87,8,24,13,18,14,33,18,11,6,18,24,2015-04-05,away,win,101.0,SACRAMENTO KINGS,95.0,0.31496062992125984,0.25,47
SACRAMENTO KINGS,240,38,79,5,15,14,24,11,32,20,13,3,20,20,2015-04-05,home,loss,95.0,UTAH JAZZ,101.0,0.3247863247863248,0.25,43
GOLDEN STATE WARRIORS,240,39,91,9,28,5,10,10,29,25,4,2,10,13,2015-04-05,away,loss,92.0,SAN ANTONIO SPURS,107.0,0.3,0.24324324324324326,39
SAN ANTONIO SPURS,240,44,83,7,21,12,15,6,41,27,8,4,12,13,2015-04-05,home,win,107.0,GOLDEN STATE WARRIORS,92.0,0.3464566929133858,0.25,47
